dataset,model,n_features,n_samples,backend,library,computation_type,approximator,budget,n_eval,runtime_s,n_model_evals,mean_abs_diff,relative_mae,sign_agreement,mean_sample_rho,reference_backend
ames_housing,random_forest,4,1000,shap_approx,shap,approximation,kernel,64.0,50,0.1466,35100.0,0.0005507594136638,4.3379372914434675e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,shap_approx,shap,approximation,permutation,64.0,50,5.1247,131999.0,0.0005507594288717,4.3379374112251064e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,shapiq_approx,shapiq,approximation,kernel,64.0,50,1.9036,40051.0,0.0007036061813223,5.5418017681144214e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,shapiq_approx,shapiq,approximation,permutation,64.0,50,11.3078,155051.0,367.5880852778592,0.0289522797696603,0.9866666666666668,0.992,shap_true_value
ames_housing,random_forest,4,1000,lightshap_approx,lightshap,approximation,kernel,64.0,50,0.1188,30100.0,0.0005507594245702,4.3379373773450286e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,lightshap_approx,lightshap,approximation,permutation,64.0,50,0.1594,30100.0,0.0005507594240867,4.3379373735364674e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,dalex_approx,dalex,approximation,permutation,64.0,50,4.2187,202601.0,387.7843825763783,0.0305429974047435,0.9933333333333332,0.988,shap_true_value
ames_housing,random_forest,4,1000,shap_approx,shap,approximation,kernel,256.0,50,0.1335,70150.0,0.0006698952580902,4.7177442649848225e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,shap_approx,shap,approximation,permutation,256.0,50,5.1313,987055.0,0.0006698952487417,4.717744199148135e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,shapiq_approx,shapiq,approximation,kernel,256.0,50,3.7364,80101.0,0.0008211142430753,5.7827055265476385e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,shapiq_approx,shapiq,approximation,permutation,256.0,50,70.9032,1270101.0,158.3277701504678,0.0111502495441551,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,lightshap_approx,lightshap,approximation,kernel,256.0,50,0.1214,60150.0,0.0006698952612476,4.71774428722095e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,lightshap_approx,lightshap,approximation,permutation,256.0,50,0.1621,60150.0,0.0006698952602053,4.7177442798807426e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,dalex_approx,dalex,approximation,permutation,256.0,50,15.9639,1605151.0,185.11291430653355,0.0130365960841997,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,shap_true_value,shap,true_value,,,50,0.0019,,,,,,
ames_housing,random_forest,4,1000,shap_approx,shap,approximation,kernel,512.0,50,0.1349,70150.0,0.0006698952580902,4.7177442649848225e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,shap_approx,shap,approximation,permutation,512.0,50,6.4217,1951529.0,0.0006698952527716,4.7177442275288475e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,shapiq_approx,shapiq,approximation,kernel,512.0,50,3.7606,80101.0,0.0008211142430753,5.7827055265476385e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,shapiq_approx,shapiq,approximation,permutation,512.0,50,135.8331,2560101.0,151.7051901041817,0.0106838536612847,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,lightshap_approx,lightshap,approximation,kernel,512.0,50,0.1226,60150.0,0.0006698952607905,4.717744284001999e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,lightshap_approx,lightshap,approximation,permutation,512.0,50,0.1642,60150.0,0.0006698952598961,4.717744277703e-08,1.0,1.0,shap_true_value
ames_housing,random_forest,4,1000,dalex_approx,dalex,approximation,permutation,512.0,50,33.2946,3205151.0,150.29137462324422,0.0105842855602064,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,shap_approx,shap,approximation,kernel,64.0,50,0.1038,35100.0,0.001232383511155,9.635818941462517e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,shap_approx,shap,approximation,permutation,64.0,50,4.6264,132078.0,0.0012323834874297,9.635818755957965e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,shapiq_approx,shapiq,approximation,kernel,64.0,50,0.9105,40051.0,0.00127525229927,9.971003465416969e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,shapiq_approx,shapiq,approximation,permutation,64.0,50,5.3224,155051.0,429.5321195945602,0.0335844621133942,0.9933333333333332,0.996,shap_true_value
ames_housing,decision_tree,4,1000,lightshap_approx,lightshap,approximation,kernel,64.0,50,0.0816,30100.0,0.0012323834952557,9.635818817148248e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,lightshap_approx,lightshap,approximation,permutation,64.0,50,0.0999,30100.0,0.0012323834940735,9.635818807905285e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,dalex_approx,dalex,approximation,permutation,64.0,50,2.5942,202601.0,611.7715697890358,0.0478334871138977,0.9933333333333332,0.996,shap_true_value
ames_housing,decision_tree,4,1000,shap_approx,shap,approximation,kernel,256.0,50,0.0928,70150.0,0.0014039356025045,9.275157649437923e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,shap_approx,shap,approximation,permutation,256.0,50,4.4336,986927.0,0.0014039356319096,9.275157843703914e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,shapiq_approx,shapiq,approximation,kernel,256.0,50,1.7699,80101.0,0.0015522978499656,1.0255318870488085e-07,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,shapiq_approx,shapiq,approximation,permutation,256.0,50,33.4715,1270101.0,258.1009893625253,0.0170515468198299,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,lightshap_approx,lightshap,approximation,kernel,256.0,50,0.0786,60150.0,0.0014039355694315,9.275157430939768e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,lightshap_approx,lightshap,approximation,permutation,256.0,50,0.1022,60150.0,0.0014039355660236,9.275157408424915e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,dalex_approx,dalex,approximation,permutation,256.0,50,9.7191,1605151.0,288.1005802129781,0.0190334819887949,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,shap_true_value,shap,true_value,,,50,0.0009,,,,,,
ames_housing,decision_tree,4,1000,shap_approx,shap,approximation,kernel,512.0,50,0.0909,70150.0,0.0014039356025045,9.275157649437923e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,shap_approx,shap,approximation,permutation,512.0,50,5.1793,1951238.0,0.0014039356352429,9.275157865725484e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,shapiq_approx,shapiq,approximation,kernel,512.0,50,1.7741,80101.0,0.0015522978499656,1.0255318870488085e-07,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,shapiq_approx,shapiq,approximation,permutation,512.0,50,62.523,2560101.0,175.65510718935195,0.0116047260871769,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,lightshap_approx,lightshap,approximation,kernel,512.0,50,0.0781,60150.0,0.0014039355680662,9.275157421919885e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,lightshap_approx,lightshap,approximation,permutation,512.0,50,0.1,60150.0,0.0014039355662418,9.275157409866981e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,4,1000,dalex_approx,dalex,approximation,permutation,512.0,50,19.5279,3205151.0,199.36286670441223,0.0131709888603758,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,shap_approx,shap,approximation,kernel,64.0,50,0.1025,35100.0,2.2182859993336024e-11,1.9808360979802727e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,shap_approx,shap,approximation,permutation,64.0,50,4.6587,131945.0,3.516429813998912e-11,3.140023925533319e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,shapiq_approx,shapiq,approximation,kernel,64.0,50,0.8895,40051.0,0.0002406646086461,2.1490337335031217e-08,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,shapiq_approx,shapiq,approximation,permutation,64.0,50,5.1923,155051.0,2.382130048772524e-11,2.1271419429729278e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,lightshap_approx,lightshap,approximation,kernel,64.0,50,0.0784,30100.0,1.1352092599281604e-11,1.0136941230764177e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,lightshap_approx,lightshap,approximation,permutation,64.0,50,0.0979,30100.0,1.1673435551529107e-11,1.0423886971680645e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,dalex_approx,dalex,approximation,permutation,64.0,50,2.5393,202601.0,1.0008349704548892e-11,8.937035342573617e-16,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,shap_approx,shap,approximation,kernel,256.0,50,0.0941,70150.0,4.200241932039717e-11,3.918588400966296e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,shap_approx,shap,approximation,permutation,256.0,50,4.4963,986984.0,5.437069461322608e-11,5.072478602688587e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,shapiq_approx,shapiq,approximation,kernel,256.0,50,1.7544,80101.0,0.000254401576068,2.3734229630046922e-08,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,shapiq_approx,shapiq,approximation,permutation,256.0,50,32.8763,1270101.0,3.896893474575336e-11,3.635581429914586e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,lightshap_approx,lightshap,approximation,kernel,256.0,50,0.0758,60150.0,1.3166321366497868e-11,1.2283433912840953e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,lightshap_approx,lightshap,approximation,permutation,256.0,50,0.0969,60150.0,1.3727579073474772e-11,1.2807055641326625e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,dalex_approx,dalex,approximation,permutation,256.0,50,9.6762,1605151.0,1.3013696786856598e-11,1.2141043803613552e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,shap_true_value,shap,true_value,,,50,0.0011,,,,,,
ames_housing,linear_regularized,4,1000,shap_approx,shap,approximation,kernel,512.0,50,0.0944,70150.0,4.200241932039717e-11,3.918588400966296e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,shap_approx,shap,approximation,permutation,512.0,50,5.1646,1951499.0,5.7584053081427547e-11,5.37226679168765e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,shapiq_approx,shapiq,approximation,kernel,512.0,50,1.7451,80101.0,0.000254401576068,2.3734229630046922e-08,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,shapiq_approx,shapiq,approximation,permutation,512.0,50,61.1773,2560101.0,4.618426530100805e-11,4.308731002735225e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,lightshap_approx,lightshap,approximation,kernel,512.0,50,0.075,60150.0,1.4327010688930388e-11,1.336629146952478e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,lightshap_approx,lightshap,approximation,permutation,512.0,50,0.095,60150.0,1.3100027729251452e-11,1.2221585695006144e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,4,1000,dalex_approx,dalex,approximation,permutation,512.0,50,19.1457,3205151.0,1.3309211510659223e-11,1.2416742343779638e-15,1.0,1.0,shap_true_value
ames_housing,gradient_boosting,4,1000,shap_approx,shap,approximation,kernel,64.0,50,0.1228,35100.0,0.0001163675378376,1.227806451158148e-08,1.0,1.0,shap_true_value
ames_housing,gradient_boosting,4,1000,shap_approx,shap,approximation,permutation,64.0,50,4.5937,132005.0,150.57909505585457,0.0158877628378734,1.0,1.0,shap_true_value
ames_housing,gradient_boosting,4,1000,shapiq_approx,shapiq,approximation,kernel,64.0,50,1.1885,40051.0,0.0002514091101849,2.6526446558979345e-08,1.0,1.0,shap_true_value
ames_housing,gradient_boosting,4,1000,shapiq_approx,shapiq,approximation,permutation,64.0,50,6.9841,155051.0,377.032383947202,0.0397810937575978,0.9866666666666668,0.988,shap_true_value
ames_housing,gradient_boosting,4,1000,lightshap_approx,lightshap,approximation,kernel,64.0,50,0.593,196000.0,152.26395390093717,0.0160655341130696,1.0,1.0,shap_true_value
ames_housing,gradient_boosting,4,1000,lightshap_approx,lightshap,approximation,permutation,64.0,50,0.52,81300.0,230.5374757611114,0.0243242578843757,1.0,1.0,shap_true_value
ames_housing,gradient_boosting,4,1000,dalex_approx,dalex,approximation,permutation,64.0,50,3.1902,202601.0,483.0366665124094,0.0509657200204281,1.0,1.0,shap_true_value
ames_housing,gradient_boosting,4,1000,shap_approx,shap,approximation,kernel,256.0,50,0.1551,70150.0,0.0001084963748685,1.0504517236250168e-08,1.0,1.0,shap_true_value
ames_housing,gradient_boosting,4,1000,shap_approx,shap,approximation,permutation,256.0,50,5.3784,986856.0,62.91013504609983,0.0060909002602832,0.9933333333333332,0.996,shap_true_value
ames_housing,gradient_boosting,4,1000,shapiq_approx,shapiq,approximation,kernel,256.0,50,2.2717,80101.0,0.0002427002971582,2.349801509802148e-08,1.0,1.0,shap_true_value
ames_housing,gradient_boosting,4,1000,shapiq_approx,shapiq,approximation,permutation,256.0,50,43.2711,1270101.0,316.23296518726124,0.0306173790369038,0.9933333333333332,0.984,shap_true_value
ames_housing,gradient_boosting,4,1000,lightshap_approx,lightshap,approximation,kernel,256.0,50,0.7226,478350.0,168.22735668787485,0.0162876148634252,0.9933333333333332,0.996,shap_true_value
ames_housing,gradient_boosting,4,1000,lightshap_approx,lightshap,approximation,permutation,256.0,50,0.5073,160350.0,203.601395485232,0.0197124961160279,0.9933333333333332,0.996,shap_true_value
ames_housing,gradient_boosting,4,1000,dalex_approx,dalex,approximation,permutation,256.0,50,12.0551,1605151.0,256.7713594106841,0.0248603621454916,1.0,0.992,shap_true_value
ames_housing,gradient_boosting,4,1000,shap_true_value,shap,true_value,,,50,0.0133,,,,,,
ames_housing,gradient_boosting,4,1000,shap_approx,shap,approximation,kernel,512.0,50,0.1129,70150.0,0.0001084963748685,1.0504517236250168e-08,1.0,1.0,shap_true_value
ames_housing,gradient_boosting,4,1000,shap_approx,shap,approximation,permutation,512.0,50,5.6382,1951248.0,59.10256013298379,0.0057222544290137,0.9933333333333332,0.996,shap_true_value
ames_housing,gradient_boosting,4,1000,shapiq_approx,shapiq,approximation,kernel,512.0,50,2.3088,80101.0,0.0002427002971582,2.349801509802148e-08,1.0,1.0,shap_true_value
ames_housing,gradient_boosting,4,1000,shapiq_approx,shapiq,approximation,permutation,512.0,50,82.6756,2560101.0,169.0740052203202,0.0163695865801106,0.9933333333333332,0.996,shap_true_value
ames_housing,gradient_boosting,4,1000,lightshap_approx,lightshap,approximation,kernel,512.0,50,0.9661,633150.0,133.1001098820575,0.0128866277799322,1.0,1.0,shap_true_value
ames_housing,gradient_boosting,4,1000,lightshap_approx,lightshap,approximation,permutation,512.0,50,0.8256,237750.0,211.44535199538285,0.0204719406270645,0.9933333333333332,0.996,shap_true_value
ames_housing,gradient_boosting,4,1000,dalex_approx,dalex,approximation,permutation,512.0,50,24.3271,3205151.0,191.05363275857047,0.0184976334996659,0.9866666666666668,0.984,shap_true_value
ames_housing,random_forest,64,1000,shap_approx,shap,approximation,kernel,64.0,50,0.34,160100.0,157.3629051463791,0.1538061931437283,1.0,0.6147200995713924,shap_true_value
ames_housing,random_forest,64,1000,shap_approx,shap,approximation,permutation,64.0,50,4.3741,298701.0,41.88385865037155,0.040937200842799,1.0,0.9935700342557304,shap_true_value
ames_housing,random_forest,64,1000,shapiq_approx,shapiq,approximation,kernel,64.0,50,2.3897,160051.0,48580.611992925216,47.48259435267746,0.6657681940700808,0.1375784995193384,shap_true_value
ames_housing,random_forest,64,1000,shapiq_approx,shapiq,approximation,permutation,64.0,50,4.3527,5051.0,1023.1246345153808,1.0,,,shap_true_value
ames_housing,random_forest,64,1000,lightshap_approx,lightshap,approximation,kernel,64.0,50,1.3587,901000.0,76.48189020902913,0.0747532486550438,0.9865229110512128,0.5406031332331881,shap_true_value
ames_housing,random_forest,64,1000,lightshap_approx,lightshap,approximation,permutation,64.0,50,1.7822,1186300.0,19.66653818011527,0.0192220356314953,1.0,0.9132042172047928,shap_true_value
ames_housing,random_forest,64,1000,dalex_approx,dalex,approximation,permutation,64.0,50,3.3608,165101.0,281.3801982259944,0.2750204508166051,0.9796747967479674,0.7812540725028155,shap_true_value
ames_housing,random_forest,64,1000,shap_approx,shap,approximation,kernel,256.0,50,0.707,1280150.0,25.14168842703545,0.0239747284490108,1.0,0.8205533204359847,shap_true_value
ames_housing,random_forest,64,1000,shap_approx,shap,approximation,permutation,256.0,50,4.1613,953621.0,31.94219327893509,0.0304595855664489,1.0,0.9921707974264912,shap_true_value
ames_housing,random_forest,64,1000,shapiq_approx,shapiq,approximation,kernel,256.0,50,5.4348,1280101.0,687.6221171748164,0.6557059038673315,0.8713592233009708,0.3990033271610474,shap_true_value
ames_housing,random_forest,64,1000,shapiq_approx,shapiq,approximation,permutation,256.0,50,13.5499,1270101.0,147.0817779427817,0.1402549274369355,0.9948849104859336,0.754751256610013,shap_true_value
ames_housing,random_forest,64,1000,lightshap_approx,lightshap,approximation,kernel,256.0,50,1.4932,1562550.0,71.12139782706572,0.0678202740745293,0.9854368932038836,0.5626646875838022,shap_true_value
ames_housing,random_forest,64,1000,lightshap_approx,lightshap,approximation,permutation,256.0,50,2.3016,2445750.0,19.56983732889188,0.0186614967054868,1.0,0.8308613240733436,shap_true_value
ames_housing,random_forest,64,1000,dalex_approx,dalex,approximation,permutation,256.0,50,12.9903,1305151.0,141.73464101639414,0.1351559796808266,0.9974358974358974,0.970641715077638,shap_true_value
ames_housing,random_forest,64,1000,shap_true_value,shap,true_value,,,50,0.0023,,,,,,
ames_housing,random_forest,64,1000,shap_approx,shap,approximation,kernel,512.0,50,1.2659,2560150.0,12.96960252106261,0.0123676140302382,1.0,0.8678952140629107,shap_true_value
ames_housing,random_forest,64,1000,shap_approx,shap,approximation,permutation,512.0,50,4.2497,1655455.0,21.81672000206564,0.0208040895588849,1.0,0.9971159645209002,shap_true_value
ames_housing,random_forest,64,1000,shapiq_approx,shapiq,approximation,kernel,512.0,50,6.6637,2560101.0,429.75151348209096,0.4098044515262263,0.9223300970873788,0.4726044337456651,shap_true_value
ames_housing,random_forest,64,1000,shapiq_approx,shapiq,approximation,permutation,512.0,50,18.0548,2530101.0,93.03552348301368,0.0887172481709028,0.9975669099756692,0.6932667920026586,shap_true_value
ames_housing,random_forest,64,1000,lightshap_approx,lightshap,approximation,kernel,512.0,50,1.557,1650750.0,66.30225632619985,0.0632248146575565,0.9781553398058253,0.5568192046135545,shap_true_value
ames_housing,random_forest,64,1000,lightshap_approx,lightshap,approximation,permutation,512.0,50,2.2783,2445750.0,21.824529012402976,0.0208115361113643,0.9975550122249388,0.8400981929934901,shap_true_value
ames_housing,random_forest,64,1000,dalex_approx,dalex,approximation,permutation,512.0,50,26.0433,2605151.0,84.27499988861658,0.0803633472443059,1.0,0.9972588124680972,shap_true_value
ames_housing,decision_tree,64,1000,shap_approx,shap,approximation,kernel,64.0,50,0.2646,160100.0,30.275668142405983,0.0319342733424625,1.0,0.9529555143189188,shap_true_value
ames_housing,decision_tree,64,1000,shap_approx,shap,approximation,permutation,64.0,50,4.4092,298709.0,5.252192455689198e-05,5.539925617439049e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,64,1000,shapiq_approx,shapiq,approximation,kernel,64.0,50,1.3826,160051.0,21065.69697586056,22.2197482880441,0.87,0.2051531040010357,shap_true_value
ames_housing,decision_tree,64,1000,shapiq_approx,shapiq,approximation,permutation,64.0,50,2.2587,5051.0,948.0619088378908,0.9999999999999996,,,shap_true_value
ames_housing,decision_tree,64,1000,lightshap_approx,lightshap,approximation,kernel,64.0,50,0.9088,630100.0,5.252223999662824e-05,5.539958889500011e-08,1.0,0.3014389952018823,shap_true_value
ames_housing,decision_tree,64,1000,lightshap_approx,lightshap,approximation,permutation,64.0,50,1.3164,930100.0,5.2521924440931405e-05,5.53992560520772e-08,1.0,0.7043786879993114,shap_true_value
ames_housing,decision_tree,64,1000,dalex_approx,dalex,approximation,permutation,64.0,50,2.0333,165101.0,175.72220843908644,0.1853488752168959,0.96,0.9193348450491308,shap_true_value
ames_housing,decision_tree,64,1000,shap_approx,shap,approximation,kernel,256.0,50,0.6114,1280150.0,6.652317862955836e-05,6.289183078496594e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,64,1000,shap_approx,shap,approximation,permutation,256.0,50,3.9991,951714.0,6.652317997788427e-05,6.289183205968983e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,64,1000,shapiq_approx,shapiq,approximation,kernel,256.0,50,3.2993,1280101.0,776.8515061785704,0.7344449630661453,0.9801980198019802,0.2920510988056393,shap_true_value
ames_housing,decision_tree,64,1000,shapiq_approx,shapiq,approximation,permutation,256.0,50,7.2509,1270101.0,58.301293912795146,0.0551187599096303,1.0,0.4950947833693543,shap_true_value
ames_housing,decision_tree,64,1000,lightshap_approx,lightshap,approximation,kernel,256.0,50,1.1215,1260150.0,6.652351335811993e-05,6.289214724146258e-08,1.0,0.3027356526897752,shap_true_value
ames_housing,decision_tree,64,1000,lightshap_approx,lightshap,approximation,permutation,256.0,50,1.6295,1860150.0,6.652317845902811e-05,6.289183062374455e-08,1.0,0.6686266041703781,shap_true_value
ames_housing,decision_tree,64,1000,dalex_approx,dalex,approximation,permutation,256.0,50,7.6124,1305151.0,105.15917167012762,0.0994187735224395,0.99009900990099,0.9803073822121442,shap_true_value
ames_housing,decision_tree,64,1000,shap_true_value,shap,true_value,,,50,0.0012,,,,,,
ames_housing,decision_tree,64,1000,shap_approx,shap,approximation,kernel,512.0,50,0.9969,2560150.0,6.652317856816747e-05,6.289183072692624e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,64,1000,shap_approx,shap,approximation,permutation,512.0,50,4.1286,1655807.0,6.652317997788427e-05,6.289183205968983e-08,1.0,1.0,shap_true_value
ames_housing,decision_tree,64,1000,shapiq_approx,shapiq,approximation,kernel,512.0,50,4.8905,2560101.0,486.2798826178021,0.4597349784206327,0.9801980198019802,0.288794165791661,shap_true_value
ames_housing,decision_tree,64,1000,shapiq_approx,shapiq,approximation,permutation,512.0,50,10.2127,2530101.0,86.2338486329945,0.08152654049145,1.0,0.4068201742256218,shap_true_value
ames_housing,decision_tree,64,1000,lightshap_approx,lightshap,approximation,kernel,512.0,50,1.1335,1260150.0,6.652353379125646e-05,6.289216655920101e-08,1.0,0.3027355836778629,shap_true_value
ames_housing,decision_tree,64,1000,lightshap_approx,lightshap,approximation,permutation,512.0,50,1.6507,1860150.0,6.652317850450283e-05,6.289183066673691e-08,1.0,0.6696614184495618,shap_true_value
ames_housing,decision_tree,64,1000,dalex_approx,dalex,approximation,permutation,512.0,50,15.3438,2605151.0,72.33701230963109,0.0683883006102458,0.9801980198019802,0.9606147644242884,shap_true_value
ames_housing,linear_regularized,64,1000,shap_approx,shap,approximation,kernel,64.0,50,0.2782,160100.0,1942.11519081717,0.8419069493416534,0.8525252525252526,0.4006077677999105,shap_true_value
ames_housing,linear_regularized,64,1000,shap_approx,shap,approximation,permutation,64.0,50,4.429,298420.0,3.2999309396153356e-11,1.430520086319239e-14,1.0,0.9999507718291556,shap_true_value
ames_housing,linear_regularized,64,1000,shapiq_approx,shapiq,approximation,kernel,64.0,50,1.3289,160051.0,10596.071632649677,4.593397129804712,0.7065868263473054,0.3982662294025951,shap_true_value
ames_housing,linear_regularized,64,1000,shapiq_approx,shapiq,approximation,permutation,64.0,50,2.1422,5051.0,2306.805036276096,1.0,,,shap_true_value
ames_housing,linear_regularized,64,1000,lightshap_approx,lightshap,approximation,kernel,64.0,50,0.8973,630100.0,3.5898908948641803e-10,1.5562177290281044e-13,1.0,0.999891248030264,shap_true_value
ames_housing,linear_regularized,64,1000,lightshap_approx,lightshap,approximation,permutation,64.0,50,1.2943,930100.0,1.9083992719437505e-11,8.272910982648552e-15,1.0,0.9999432162511458,shap_true_value
ames_housing,linear_regularized,64,1000,dalex_approx,dalex,approximation,permutation,64.0,50,1.98,165101.0,3.126079783921653e-11,1.3551556090618404e-14,1.0,0.9999640519420574,shap_true_value
ames_housing,linear_regularized,64,1000,shap_approx,shap,approximation,kernel,256.0,50,0.6631,1280150.0,1497.364618356731,0.6200112171904669,0.9759519038076152,0.5661822454679464,shap_true_value
ames_housing,linear_regularized,64,1000,shap_approx,shap,approximation,permutation,256.0,50,4.1915,950679.0,2.896741430058469e-11,1.1994487901735132e-14,1.0,1.0,shap_true_value
ames_housing,linear_regularized,64,1000,shapiq_approx,shapiq,approximation,kernel,256.0,50,3.1062,1280101.0,0.0027165049504464,1.1248185780418649e-06,1.0,1.0,shap_true_value
ames_housing,linear_regularized,64,1000,shapiq_approx,shapiq,approximation,permutation,256.0,50,6.8167,1270101.0,3.3118177367175146e-11,1.3713187295080136e-14,1.0,1.0,shap_true_value
ames_housing,linear_regularized,64,1000,lightshap_approx,lightshap,approximation,kernel,256.0,50,1.2134,1260150.0,3.5804052946459067e-10,1.4825323221573122e-13,1.0,1.0,shap_true_value
ames_housing,linear_regularized,64,1000,lightshap_approx,lightshap,approximation,permutation,256.0,50,1.8216,1860150.0,1.9323306565954823e-11,8.001168638037049e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,64,1000,dalex_approx,dalex,approximation,permutation,256.0,50,7.2984,1305151.0,1.8694356895831982e-11,7.740740519365222e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,64,1000,shap_true_value,shap,true_value,,,50,0.0012,,,,,,
ames_housing,linear_regularized,64,1000,shap_approx,shap,approximation,kernel,512.0,50,1.1381,2560150.0,1386.175680763491,0.5739714031797984,1.0,0.6066314873425785,shap_true_value
ames_housing,linear_regularized,64,1000,shap_approx,shap,approximation,permutation,512.0,50,4.0756,1655232.0,2.2051674097856023e-11,9.130899134977377e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,64,1000,shapiq_approx,shapiq,approximation,kernel,512.0,50,4.1568,2560101.0,0.0028475744603646,1.179090306774288e-06,1.0,1.0,shap_true_value
ames_housing,linear_regularized,64,1000,shapiq_approx,shapiq,approximation,permutation,512.0,50,9.2926,2530101.0,2.4695300526733628e-11,1.0225541027720966e-14,1.0,1.0,shap_true_value
ames_housing,linear_regularized,64,1000,lightshap_approx,lightshap,approximation,kernel,512.0,50,1.19,1260150.0,3.6980608367132255e-10,1.5312497520685506e-13,1.0,1.0,shap_true_value
ames_housing,linear_regularized,64,1000,lightshap_approx,lightshap,approximation,permutation,512.0,50,1.7387,1860150.0,1.8904132426111883e-11,7.827601915895581e-15,1.0,1.0,shap_true_value
ames_housing,linear_regularized,64,1000,dalex_approx,dalex,approximation,permutation,512.0,50,14.3744,2605151.0,1.5532156394382214e-11,6.431373543634341e-15,1.0,1.0,shap_true_value
ames_housing,gradient_boosting,64,1000,shap_approx,shap,approximation,kernel,64.0,50,0.3434,160100.0,367.1099390262505,0.4404560464676466,0.9088541666666666,0.4012389410177377,shap_true_value
ames_housing,gradient_boosting,64,1000,shap_approx,shap,approximation,permutation,64.0,50,4.2557,298252.0,120.67022792907042,0.144779331393116,0.974342928660826,0.943078892397482,shap_true_value
ames_housing,gradient_boosting,64,1000,shapiq_approx,shapiq,approximation,kernel,64.0,50,1.7354,160051.0,32722.561371913675,39.260310005220056,0.6124209315698678,0.1474697847855209,shap_true_value
