dataset,model,order,n_background,n_features,n_samples,backend,library,computation_type,approximator,budget,seed,imputer,n_eval,runtime_s,n_model_evals,shapley_values,shapley_n_eval,shapley_n_features,pairwise_metrics
gisette,linear_regularized,1,32,4,1000,dalex_approx,dalex,approximation,permutation,512.0,42,marginal,10,5.6,205163.0,"[-0.2083017890343205, -1.4601196403939594, -0.3169049659500578, -0.4436633829097991, -0.20830178903432037, 1.5132451944657999, 0.44259398870860445, 0.5684546460687194, -0.20830178903432045, -1.8427960003541952, 0.2686221532802706, 0.48470732547075623, -0.20830178903432037, -1.8563420661934953, 0.44259398870860445, -0.44366338290979895, -0.20830178903432045, 1.5132451944657999, -0.3169049659500578, -0.443663382909799, -0.2083017890343205, 1.5132451944657999, 0.2502282724463556, -0.443663382909799, -0.20830178903432045, 1.5132451944657999, 0.30157717056405187, -0.44366338290979895, 0.1874840870121965, 1.5132451944657999, -0.3169049659500578, 0.5327088384964183, 0.14514981802233384, 1.5132451944657999, -0.3169049659500578, -0.443663382909799, 0.049697823356620166, 1.5132451944657999, -0.3169049659500578, -0.443663382909799]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 1.5785983631388945e-16, ""relative_mae"": 2.46906052070496e-16, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 7.193898254875818e-16, ""relative_mae"": 1.125186151578403e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 1.2304393615103492e-15, ""relative_mae"": 1.9245105794901396e-15, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""lightshap_approx"": {""mean_abs_diff"": 1.3392065234540951e-16, ""relative_mae"": 2.0946315626200324e-16, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
gisette,gradient_boosting,1,32,4,1000,shap_true_value,shap,true_value,,,42,marginal,10,0.0587,,"[0.31725683630384083, 0.16258755257877056, -0.20677952004734834, -0.6170495443911932, -0.8549136235942569, 2.1296483396563417, 0.7441730911341438, 0.7070496397009265, -0.14257453178834112, -3.405858493792948, -0.20129181021729892, -0.6791481226491669, 0.44358439597499455, -2.5297681007214123, 0.890595319786371, -0.11455520352865278, -0.06895116415216762, 2.179115188508149, -0.37767401854762284, -0.49329608718835516, -0.058818270720166765, 1.9298461132057128, -0.10562707035387575, -0.5137411201721989, -0.09612226878789443, 2.444674303881584, 1.4710920919951604, -0.32659560364663776, 1.2559619792377816, 2.3335706864145322, -0.0675153332631453, 1.9375227124978665, -0.7760043849084468, 2.7927947910138755, -0.6862629960796767, -1.034543502419183, -1.692792418631143, 2.3561627283634152, -0.8359533431666932, -1.0037721994031017]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 0.013620493461158699, ""relative_mae"": 0.013313266750327945, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""shapiq_approx"": {""mean_abs_diff"": 0.028198609985269147, ""relative_mae"": 0.027372168373384832, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""lightshap_approx"": {""mean_abs_diff"": 0.06722226094389942, ""relative_mae"": 0.06626303255254264, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9200000000000002}, ""dalex_approx"": {""mean_abs_diff"": 0.033439521681283516, ""relative_mae"": 0.032701836991289195, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
gisette,gradient_boosting,1,32,4,1000,shap_approx,shap,approximation,kernel,512.0,42,marginal,10,0.0458,4522.0,"[0.31725683385087644, 0.16258754880677884, -0.20677951778657302, -0.6170495412277076, -0.8549136083103557, 2.1296483104202526, 0.7441730797864278, 0.707049625031227, -0.14257452930260683, -3.4058584634294022, -0.2012918106722945, -0.6791481316750654, 0.443584394008641, -2.529768056613349, 0.8905952969204228, -0.11455520375452566, -0.06895116357279951, 2.1791151833175952, -0.3776740208110177, -0.49329608127638885, -0.05881827274561546, 1.9298460928205285, -0.1056270798683328, -0.5137411173821527, -0.09612227104882276, 2.4446742830507824, 1.4710920849314437, -0.3265956021565591, 1.2559619738128198, 2.3335706717209446, -0.06751532583739106, 1.9375227018474035, -0.7760043856119699, 2.7927947846967003, -0.6862629868219988, -1.0345434844010541, -1.692792412182397, 2.356162718277979, -0.8359533394661229, -1.0037721846214736]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 9.537415789420689e-09, ""relative_mae"": 9.308145839738627e-09, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 0.013620489330033996, ""relative_mae"": 0.013313262765827989, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""shapiq_approx"": {""mean_abs_diff"": 0.028198611569439147, ""relative_mae"": 0.02737217002024482, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""lightshap_approx"": {""mean_abs_diff"": 0.06722225816013838, ""relative_mae"": 0.0662630300767533, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9200000000000002}, ""dalex_approx"": {""mean_abs_diff"": 0.033439520614586146, ""relative_mae"": 0.032701836079462095, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
gisette,gradient_boosting,1,32,4,1000,shap_approx,shap,approximation,permutation,512.0,42,marginal,10,8.4557,115085.0,"[0.3182084554650203, 0.16467984972839447, -0.21117548130302838, -0.615697500247012, -0.8514055320127677, 2.1198483537280057, 0.6838748610420159, 0.7736397241702972, -0.14768266671933503, -3.384708423641304, -0.2267378862634273, -0.669743958455296, 0.4388948065255144, -2.5237911848351744, 0.8870207319886896, -0.1122679231178364, -0.07703280972238195, 2.1737064590511985, -0.36812754969386374, -0.48935218197756564, -0.04967968866312066, 1.9114318983117753, -0.0937220782043606, -0.5163705086198662, -0.08558109757637852, 2.435934620729383, 1.4633538082081519, -0.3206588365843147, 1.2410887007926696, 2.354494160785585, -0.0729362206787196, 1.9368933806442414, -0.7288021469495714, 2.7848279790860486, -0.6986706571665967, -1.0613712471082037, -1.6771592200242456, 2.345562800959449, -0.8653130814382576, -0.9794457174889585]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 0.013620493461158699, ""relative_mae"": 0.013313266750327945, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""shap_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 0.03352811613646905, ""relative_mae"": 0.03259465755290353, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""lightshap_approx"": {""mean_abs_diff"": 0.07128937587073889, ""relative_mae"": 0.0703799478263861, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9}, ""dalex_approx"": {""mean_abs_diff"": 0.0375915616420359, ""relative_mae"": 0.0368182488640587, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}}"
gisette,gradient_boosting,1,32,4,1000,shapiq_approx,shapiq,approximation,kernel,512.0,42,marginal,10,0.4454,5153.0,"[0.31725682976283953, 0.1625875481684772, -0.2067795118080221, -0.617049542689236, -0.8549136512073682, 2.129648298288879, 0.7441731341912466, 0.7070496364023885, -0.1425745162323415, -3.405858458951621, -0.20129179812854434, -0.679148139526049, 0.44358440742692634, -2.5297680509370672, 0.8905952829734871, -0.11455521455520101, -0.06895117389864104, 2.1791151912402067, -0.37767400999344064, -0.49329608585561036, -0.058818283338210334, 1.9298460974247786, -0.10562706816416585, -0.5137411165743289, -0.09612229653609161, 2.444674328976438, 1.4710920569516264, -0.32659559439745917, 1.255961920392289, 2.333570675897378, -0.06751530385489206, 1.9375227287638828, -0.7760043874723708, 2.7927947819472583, -0.6862629781393729, -1.0345434801733193, -1.6927924260081926, 2.3561627154468194, -0.8359533296119768, -1.003772164014996]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 1.7861133450036704e-08, ""relative_mae"": 1.743176963243027e-08, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 0.013620493191214913, ""relative_mae"": 0.013313266533010853, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""shapiq_approx"": {""mean_abs_diff"": 0.02819860958263588, ""relative_mae"": 0.02737216807757298, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""lightshap_approx"": {""mean_abs_diff"": 0.06722226038162876, ""relative_mae"": 0.06626303223188774, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9200000000000002}, ""dalex_approx"": {""mean_abs_diff"": 0.033439516504206096, ""relative_mae"": 0.03270183204278983, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
gisette,gradient_boosting,1,32,4,1000,shapiq_approx,shapiq,approximation,permutation,512.0,42,marginal,10,15.6711,163873.0,"[0.3134511426259444, 0.14984057984713925, -0.2083398579636791, -0.5989365408660302, -0.9230050547692115, 2.163072469599267, 0.7154595479683996, 0.7704304441290978, -0.08510470889117987, -3.354215637498501, -0.15739343064737477, -0.8321591580423121, 0.4704725900207262, -2.6257477614391402, 0.9605411570480635, -0.11540955506845224, -0.09596243852400266, 2.1898114218946394, -0.38202427270773, -0.4726307930055167, -0.06596652003886777, 1.9719791163292502, -0.14183664333600615, -0.5125163301299506, -0.10609467517008493, 2.453343239605039, 1.4548312727568997, -0.3090313424150131, 1.2627106471563836, 2.330250243784442, -0.08191899588207914, 1.9484981264850352, -0.816950683583885, 2.812826524695111, -0.6809946002850658, -1.018897312964481, -1.6798301278386418, 2.3505835618087216, -0.8093294034243788, -1.0377792485377113]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 0.028198609985269147, ""relative_mae"": 0.027372168373384832, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""shap_approx"": {""mean_abs_diff"": 0.03352811613646905, ""relative_mae"": 0.03259465755290353, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shapiq_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""lightshap_approx"": {""mean_abs_diff"": 0.08690252943801569, ""relative_mae"": 0.08519540688872043, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9}, ""dalex_approx"": {""mean_abs_diff"": 0.030562451954939306, ""relative_mae"": 0.029726554441193424, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}}"
gisette,gradient_boosting,1,32,4,1000,lightshap_approx,lightshap,approximation,kernel,512.0,42,marginal,10,0.4853,48618.0,"[0.3214003205746502, 0.15995883331026645, -0.2079600450510531, -0.6173837851904889, -0.6325528790982506, 2.1986761477602106, 0.9618253310885807, 0.1980088071770108, -0.1435002000581892, -3.405220348203118, -0.21497408297105314, -0.6651783038470089, 0.3807863609120553, -2.4698387437764486, 0.8269631824488384, -0.048054369023255813, -0.05823948373620581, 2.1722874905572733, -0.3667606377493987, -0.5080934514142799, -0.04709218250696853, 1.9083709100857364, -0.08246557144597305, -0.5271535333083673, -0.08318788885428009, 2.4256310146995914, 1.484739815558686, -0.3341344466271531, 1.2613941423628203, 2.3284079349774585, -0.07438699569397292, 1.944124939897471, -0.9125147119505166, 2.7753686048506014, -0.831931566568523, -0.7349383984698846, -1.830174133919496, 2.337331497751667, -0.9677699245099385, -0.7157426573142469]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 0.06684931218707697, ""relative_mae"": 0.06590215961250402, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9200000000000002}, ""shap_approx"": {""mean_abs_diff"": 0.06980862573121166, ""relative_mae"": 0.06892516207446418, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9}, ""shapiq_approx"": {""mean_abs_diff"": 0.08893443866857814, ""relative_mae"": 0.08719628871744436, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9}, ""lightshap_approx"": {""mean_abs_diff"": 0.010051953739136676, ""relative_mae"": 0.010009742045583166, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 0.08532895995461989, ""relative_mae"": 0.08429225896511865, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9200000000000002}}"
gisette,gradient_boosting,1,32,4,1000,lightshap_approx,lightshap,approximation,permutation,512.0,42,marginal,10,0.4574,18602.0,"[0.3228532758621071, 0.15678974741744564, -0.20829014206581098, -0.6153375575703672, -0.6362420517873975, 2.2068584256182784, 0.95460479996697, 0.20073623312970057, -0.12957834879644745, -3.3981897534564083, -0.21681300640012463, -0.6842918264263893, 0.404491828660335, -2.4850941399078508, 0.8229575927708387, -0.05249885096213354, -0.047859253059282854, 2.172084546479756, -0.3469884579260168, -0.5380429178370675, -0.04228764163723739, 1.9306422032281552, -0.09723979175590207, -0.5394551470105882, -0.06832471786328032, 2.4441188305960093, 1.4589236312292466, -0.3416692491851319, 1.2684814256193857, 2.3274336117239796, -0.07916070215629038, 1.942785686356702, -0.8999570203843172, 2.76168358504329, -0.8262425650583064, -0.7395000717389888, -1.8143620322854477, 2.3139886780188803, -0.9575229595691742, -0.7184589041562724]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 0.06722226094389942, ""relative_mae"": 0.06626303255254264, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9200000000000002}, ""shap_approx"": {""mean_abs_diff"": 0.07128937587073889, ""relative_mae"": 0.0703799478263861, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9}, ""shapiq_approx"": {""mean_abs_diff"": 0.08690252943801569, ""relative_mae"": 0.08519540688872043, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9}, ""lightshap_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""dalex_approx"": {""mean_abs_diff"": 0.08442817867956934, ""relative_mae"": 0.0833938566469372, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9200000000000002}}"
gisette,gradient_boosting,1,32,4,1000,dalex_approx,dalex,approximation,permutation,512.0,42,marginal,10,10.9942,205163.0,"[0.29646526107108073, 0.1619886197015626, -0.19192238718133636, -0.6105161699479323, -0.8063403957787753, 2.167699746440431, 0.7455598631517597, 0.6190381931141355, -0.06778194543293531, -3.3028425599067326, -0.15712393104320244, -0.9011244986964986, 0.4721961878017643, -2.6030044014677802, 0.8651420305124442, -0.044477386285239735, -0.09143856020369939, 2.176440628199713, -0.3764605676701868, -0.4693475826684381, -0.06940159366523806, 1.9431657013758803, -0.11436360288542333, -0.5077408820007918, -0.1001244657991941, 2.441994677137582, 1.4653881607787196, -0.3142098773402633, 1.2092724950322848, 2.344535103923781, -0.06594409621026343, 1.9716765187979743, -0.7229268155989382, 2.779776653314573, -0.6653396615305682, -1.0955262483233894, -1.6399504028713061, 2.3523673085677244, -0.8276307431582248, -1.061141380530208]",10,4,"{""shap_true_value"": {""mean_abs_diff"": 0.033439521681283516, ""relative_mae"": 0.032701836991289195, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 0.0375915616420359, ""relative_mae"": 0.0368182488640587, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""shapiq_approx"": {""mean_abs_diff"": 0.030562451954939306, ""relative_mae"": 0.029726554441193424, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9800000000000001}, ""lightshap_approx"": {""mean_abs_diff"": 0.08442817867956934, ""relative_mae"": 0.0833938566469372, ""sign_agreement"": 1.0, ""mean_sample_rho"": 0.9200000000000002}, ""dalex_approx"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}}"
gisette,random_forest,1,32,32,1000,shap_true_value,shap,true_value,,,42,marginal,10,0.0506,,"[-0.0052327369840838855, -0.03861332773583115, -0.007137716392094262, 0.0004977497009690524, -0.06696346654393892, 0.027867976614743384, 0.012809137127177905, -0.0028243371793124084, -0.004514302441364748, -0.011743089502189719, -0.008335621029104345, -0.014608337926546255, -0.01708800053518189, -0.01712177242232471, -0.01029860328274168, -0.0034934197976213, -3.739749185172059e-05, -0.07081838450096711, -0.0041045014268377145, -0.01191293175560304, -0.0657035905573462, -0.010608165383345636, -0.009392071649585887, -0.01653350825851163, -0.015026868275555216, -0.004748797241099112, -0.0023689687011909655, -0.059032061861955754, -0.018475401394852042, -0.00041991686254760907, -0.017195853713943166, 0.006303286186010837, 0.0020193947595785744, 0.05481908315647388, 0.022248704134412378, 0.00026561366718524937, 0.09884913083267577, -0.013365849873935076, -0.006169300192595983, -0.0029877111844758275, 0.0029464319494820757, -0.004081536727468915, 0.012753036656391714, 0.03331210863517242, -0.0036618162073835947, 0.0335618564856901, 0.008357683048330955, -0.0021931402419248514, -0.0016192097648755066, 0.07460123665141793, 0.0077523596398734185, -0.018571732755646053, 0.054173441447176174, 0.023106534734125717, -0.013517728003730412, 0.01064882694228686, 0.03608557666098022, -0.00760435825264949, -0.004653698844368392, 0.04469122862129815, 0.015938688133015688, -0.002609217018580523, -0.021563420668655908, 0.009592783972706798, -0.008625710374644768, -0.0493863523472271, -0.007805769840274479, -0.0018852926365298117, -0.12732141689981802, -0.012661402094948926, -0.0027436531022431154, -0.0023993056111066835, -0.004195763457630619, -0.019749210786187632, 0.00576134094191616, 0.013622091429567718, -0.014034350392904571, -0.048112058060837626, 0.0100327608077464, -0.004241330667554166, 0.00025905260528702456, -0.07446053146941267, -0.006549963871606224, 0.0034176700428929507, -0.06273391284355512, 0.012710960213667022, -0.015790798662180805, -0.03874426188477287, 0.00562499991562504, 0.004212493178698651, 0.00020475964470278996, -0.03334340053297069, 0.009256978080202316, 0.0007139586983413437, 0.006836320849146205, -0.004743901078057888, 0.0044515693329003625, -0.03373062095516843, 0.019993292407363583, 0.0022031250196334895, -0.14285667988326622, -0.011688514744506051, -0.0046236471876, -0.0040646871301390775, -0.002191299128128321, -0.01891615952415293, -0.006700092481068509, -0.013607503670556298, -0.013146284361951643, -0.028433531877396945, -0.009360727873598762, -0.004698818481642775, 0.0005996685685829561, 0.011551576058991486, 0.01029117064319962, -0.009068756817470103, -0.08715366836057115, -0.011761149533896287, -0.023202234454032578, 0.014350175922871244, 0.025976382144364152, -0.0011029491728038465, 0.0012175663498368294, -0.05089664497106128, -0.022318520304679623, -0.0037061124347417262, -0.019799062137693113, -0.0044818610134313985, -0.003214232712061005, 0.023828076733479975, -0.02367108541631069, -0.004347019307800792, 0.06720122772702553, -0.041775503778694656, -0.01717263368635713, -0.023263013109101394, -0.04137342459563342, -0.01792468536899605, -0.019329319688381474, -0.05401537607252749, -0.05194807420707548, 0.007230891718734256, -0.020193106129454463, -0.012984288237049668, -0.011361990380748921, 0.06010315209437067, 0.0003919665401497241, -0.0008125789267978689, 0.03512340712029527, -0.023635450040046635, -0.0333925410635203, 0.0006003529086058279, -0.04787463840170858, -0.01777407216374627, -0.002348958381560351, 0.004844031806840121, -0.03595663078306188, -0.018569230056527886, 0.006668785992786752, 0.010070966405578474, 0.002847338410887801, 0.05764368369855788, -0.004230143830710631, 0.0007010056203000659, 0.11903072371853796, -0.013756560958654518, 0.007245761160220354, 0.0032938798942439007, 0.04969924644774437, -0.004425617509767221, -0.003995185976179982, -0.01916863887231557, 0.007935553172643495, 0.028769709676794264, 0.007413419993781645, -0.0013949652396263446, 0.00554720538195852, 0.09916204430055586, 0.0039895496637996075, 0.005285492181712925, 0.05996152710520164, -0.008473326766846867, -0.017738733995713574, 0.009787236228191887, 0.015177060928522224, 0.025226054939992082, 0.002336929600375015, 0.025539584893465417, -0.010872384329786655, 0.002542297992818021, 0.008675711414355192, 0.009369543714740303, -0.0030872713527259066, 0.07775893987070503, 0.011262228113849915, -0.0006145383359807965, 0.12872362738146137, 0.03175922131023867, 0.0001206596966625284, -0.004007136032939229, 0.0029671042705388118, -0.01077873574999444, 0.0006584708891921309, 0.0177328268302972, 0.012525091002387967, 0.031975386798308136, -0.002892857267752902, -0.005842175141822281, 0.000648414949367293, 0.08632179697960396, 0.0028046312225171732, 0.0031599668025990013, 0.06374885795901264, -0.003471432733590518, -0.012549877136848409, -0.00819857063896734, 0.026700088484957973, -0.00575244969265043, 0.0017913396851554353, 0.029230497522377163, -0.0111107050328485, -0.000829387621990918, 0.006173520942070354, 0.006197465674674163, -0.008224175947468382, 0.042133541465119606, 0.04023137210683103, -0.001679665002328079, 0.07568028892927714, 0.03218730128735103, 0.0073297336299447124, 0.006385920366529518, 0.0014065172280766092, 0.013099620152175362, 0.005916467181535268, 0.021867837672246537, 0.021954796836629598, -0.015015094799906592, 0.008819050564262909, 0.0046506772171941435, 0.004665772472355556, 0.0807466707253468, 0.0026436914090623986, -0.00964952660660856, 0.07769967933938915, 0.010855331404485469, 0.015429943515727018, -0.010819789859922935, -0.013974273896309342, 0.006053500274120438, 0.0018232965266804513, 0.06708830089699092, 0.015374593944130766, 0.0033002007845226444, -0.01515041009770357, 0.0002938279773445629, -0.017175045510166242, -0.05059095822944926, -0.010147997688150667, -0.005805539963265716, -0.07344439662429636, -0.030883641559640296, 0.005862234204485617, -0.004766623120119107, -0.004659809810206639, -0.023199953550893326, -0.009669045395014564, -0.01799590316919364, 0.005729967078295317, -0.02745699894292386, -0.010672755957138236, -0.00031770125163177454, -0.002345869305315773, -0.1116872581443431, -0.0041324405459874924, -0.004414348685642722, 0.03652852174602117, -0.012452037610174216, -0.015701785237813404, -0.016865719418333924, -0.012952646968642512, 0.01559516953155704, 0.004477554630256009, 0.021763156245128812, -0.018964682085879758, -0.02101055207597824, -0.00304485705058255, -0.006473033995362698, -0.022974172569988127, -0.07065347565281854, 0.005380084398609597, -0.013353873615002954, 0.026665866260259463, -0.03485263336520461, -0.00553874686922029, -0.002945244811115799, -0.01592629398783174, -0.01020331660046736, -0.009294000269619573, -0.025588688037544216, 0.004470452410146208, -0.022809366016360855, -0.012450204926381048, -0.007076636848807993, -0.0014431255184348402, -0.15201341333926166, -0.005766842554720597, -0.005310504625811063, 0.032204996311975265, -0.015526176841603956, 0.011904615542277952, -0.015467521399699535, -0.029464600974819177, 0.004257090970369859, -0.002448356314360467, 0.01939115491656196, -0.029556862990432364, -0.01694491796719433, 0.0036073909459872766, -0.0071476709915145875]",10,32,"{""shap_true_value"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""shap_approx"": {""mean_abs_diff"": 0.0015591917016513734, ""relative_mae"": 0.07905345345261669, ""sign_agreement"": 0.978125, ""mean_sample_rho"": 0.9912756598240469}, ""shapiq_approx"": {""mean_abs_diff"": 0.0021199115206782205, ""relative_mae"": 0.1071834519819486, ""sign_agreement"": 0.96875, ""mean_sample_rho"": 0.9873533724340176}, ""lightshap_approx"": {""mean_abs_diff"": 0.0004311635572177079, ""relative_mae"": 0.021790376212357944, ""sign_agreement"": 0.990625, ""mean_sample_rho"": 0.9982771260997065}, ""dalex_approx"": {""mean_abs_diff"": 0.002438696246106465, ""relative_mae"": 0.12258370406319519, ""sign_agreement"": 0.9375, ""mean_sample_rho"": 0.9814882697947211}}"
