dataset,model,library,approximator,budget,method,seed_count,runtime_median,runtime_q25,runtime_q75,relative_mae_median,relative_mae_q25,relative_mae_q75,rho_median,rho_q25,rho_q75,sign_agreement_median,sign_agreement_q25,sign_agreement_q75,rel_additivity_gap_median,rel_additivity_gap_q25,rel_additivity_gap_q75
covertype,decision_tree,shap,kernel,128.0,shap / kernel,10,0.0494,0.049025,0.049975000000000006,0.3440409681893376,0.3154895864430994,0.3641717532403568,0.8705792685274798,0.8540293307129865,0.8851151927455004,0.91,0.8775,0.9175,,,
covertype,decision_tree,shap,kernel,512.0,shap / kernel,10,0.11224999999999999,0.1121,0.1142,0.1466761747064663,0.14207242869172107,0.15457564101088134,0.9516652072376435,0.9422080999150759,0.9658508682214949,0.97,0.9623469387755101,0.98,,,
covertype,decision_tree,shap,kernel,2048.0,shap / kernel,10,0.42710000000000004,0.42112499999999997,0.431375,0.06380433292103947,0.05516012738772973,0.06596649464348127,0.9884428468254067,0.9845899512495458,0.9911573868902178,1.0,0.9924999999999999,1.0,,,
covertype,decision_tree,shap,permutation,128.0,shap / permutation,10,0.0463,0.0458,0.04705,0.28218795439197164,0.2734933829829605,0.29151364174500544,0.9220808334518898,0.9048513603296586,0.9269502738748537,0.925,0.9220394736842106,0.9333333333333333,,,
covertype,decision_tree,shap,permutation,512.0,shap / permutation,10,0.15789999999999998,0.156825,0.15940000000000001,0.12995888862092064,0.121705940150012,0.1519463197618287,0.9692307692307693,0.9569930069930072,0.9748251748251751,0.9666666666666667,0.9540254237288135,0.975,,,
covertype,decision_tree,shap,permutation,2048.0,shap / permutation,10,0.6195999999999999,0.6115250000000001,0.629525,0.06381073222919048,0.057306417482781584,0.07481145011306278,0.986013986013986,0.982867132867133,0.9893356643356643,0.9874649859943978,0.975,0.9916666666666667,,,
covertype,decision_tree,shapiq,kernel,128.0,shapiq / kernel,10,0.49115,0.482275,0.497525,0.7046222708761701,0.6800478722684036,0.7312292928725281,0.6727272727272728,0.6610139860139861,0.6965034965034966,0.75,0.7354166666666666,0.7693030973451327,,,
covertype,decision_tree,shapiq,kernel,512.0,shapiq / kernel,10,0.6234999999999999,0.621375,0.638,0.33219745361229147,0.30903091268036686,0.34749595981680115,0.868881118881119,0.8604895104895106,0.8795454545454547,0.8416666666666667,0.8089285714285714,0.8815265486725663,,,
covertype,decision_tree,shapiq,kernel,2048.0,shapiq / kernel,10,1.28675,1.28115,1.3126250000000002,0.10415278366020095,0.1017907204392356,0.11250916764076346,0.9723776223776224,0.9575174825174827,0.9791958041958043,0.9375,0.9333333333333333,0.9455936578171091,,,
covertype,decision_tree,shapiq,permutation,128.0,shapiq / permutation,10,2.15415,2.1233500000000003,2.1736,0.48406965518238576,0.4166218871780071,0.49579905450062867,0.8487235159759435,0.8184828208898716,0.8907276006822085,0.893204238217026,0.8725961538461539,0.8989460190856003,,,
covertype,decision_tree,shapiq,permutation,512.0,shapiq / permutation,10,5.18295,5.135775,5.219275,0.22159473498153703,0.2102476680318066,0.2535077757622446,0.9563801230108605,0.9437062937062939,0.9624125874125876,0.95,0.9426136363636364,0.95,,,
covertype,decision_tree,shapiq,permutation,2048.0,shapiq / permutation,10,17.4326,17.248150000000003,17.501099999999997,0.10925159059312604,0.10654245844780279,0.11351165650733969,0.9822542488849864,0.9786713286713289,0.9837412587412588,0.975,0.9646396396396397,0.9895833333333334,,,
covertype,gradient_boosting,dalex,permutation,128.0,dalex / permutation,10,10.48925,10.42915,10.53935,0.2160918369645433,0.1736409940230928,0.3027681449876076,0.9555944055944057,0.9181818181818184,0.9620629370629372,0.9333333333333333,0.9166666666666666,0.95625,1.7388937915768312e-15,1.3869037411566766e-15,1.996706584990469e-15
covertype,gradient_boosting,dalex,permutation,512.0,dalex / permutation,10,40.3305,40.024275,40.480575,0.12070013324011888,0.10187088093570772,0.13019636393659337,0.9793706293706295,0.9763986013986015,0.983916083916084,0.9666666666666667,0.9520833333333333,0.975,1.708628448964343e-15,1.3869037411566766e-15,1.8488158299389077e-15
covertype,gradient_boosting,dalex,permutation,2048.0,dalex / permutation,10,159.67865,158.26352500000002,160.3978,0.057311333215783085,0.055931381700465216,0.0623358764962533,0.9902097902097904,0.9884615384615387,0.9933566433566434,0.9791666666666666,0.96875,0.9979166666666667,1.6191533561874763e-15,1.3576661152840536e-15,1.9104519469179466e-15
covertype,gradient_boosting,lightshap,kernel,128.0,lightshap / kernel,10,6.43795,5.5504,8.293875,0.027100517588896623,0.025062815129110294,0.03492749477988913,0.9958041958041959,0.9945804195804198,0.9975524475524478,0.9833333333333333,0.975,0.9916666666666667,1.4890147059728374e-16,3.053644645466823e-17,2.143676313248658e-16
covertype,gradient_boosting,lightshap,kernel,512.0,lightshap / kernel,10,7.1737,5.5699749999999995,8.951875000000001,0.027128929503878862,0.024863226578963376,0.033549481765465426,0.9958041958041959,0.9945804195804198,0.9975524475524478,0.9875,0.975,0.9916666666666667,1.4890147059728374e-16,3.053644645466823e-17,1.8169576484481139e-16
covertype,gradient_boosting,lightshap,kernel,2048.0,lightshap / kernel,10,7.18665,5.575725,9.025974999999999,0.027128929503878862,0.024863226578963376,0.033549481765465426,0.9958041958041959,0.9945804195804198,0.9975524475524478,0.9875,0.975,0.9916666666666667,1.4890147059728374e-16,3.053644645466823e-17,1.8169576484481139e-16
covertype,gradient_boosting,lightshap,permutation,128.0,lightshap / permutation,10,6.0703499999999995,5.3324,7.7526,0.024513966152993935,0.022528336428082756,0.02727968363452766,0.996853146853147,0.9965034965034967,0.9977272727272729,0.9916666666666667,0.9833333333333333,0.9916666666666667,1.6280531603700586e-16,3.6068907173905245e-17,2.5494289566951003e-16
covertype,gradient_boosting,lightshap,permutation,512.0,lightshap / permutation,10,6.725,5.2669,8.38585,0.024250788934492493,0.02198924919447232,0.02727968363452766,0.9972027972027974,0.9965034965034967,0.9977272727272729,0.9916666666666667,0.9854166666666666,0.9916666666666667,1.6280531603700586e-16,1.2022969057968414e-17,2.5494289566951003e-16
covertype,gradient_boosting,lightshap,permutation,2048.0,lightshap / permutation,10,6.73305,5.2773,8.371925000000001,0.024250788934492493,0.02198924919447232,0.02727968363452766,0.9972027972027974,0.9965034965034967,0.9977272727272729,0.9916666666666667,0.9854166666666666,0.9916666666666667,1.6280531603700586e-16,1.2022969057968414e-17,2.5494289566951003e-16
covertype,gradient_boosting,shap,kernel,128.0,shap / kernel,10,0.5448,0.5380499999999999,0.545875,0.19970415818099715,0.186406387358712,0.22079587397696637,0.9495636278326284,0.9421205341065335,0.9526284311316087,0.96,0.9424999999999999,0.97,1.2748020206945437e-15,5.054387830748253e-16,2.4147058948055905e-15
covertype,gradient_boosting,shap,kernel,512.0,shap / kernel,10,1.6045,1.599125,1.624575,0.09888086593342632,0.0836208347781795,0.10474425783132273,0.9796862659711774,0.9777598181832468,0.981962976993277,0.99,0.9824999999999999,0.9975,1.2083947115344258e-15,4.1066553903377313e-16,2.4363374346901825e-15
covertype,gradient_boosting,shap,kernel,2048.0,shap / kernel,10,6.0388,6.011875,6.0835,0.04770298551196418,0.0444982681167053,0.052625434656276435,0.9922957424012676,0.9904568604218793,0.9951854140831631,1.0,1.0,1.0,1.3412093298546617e-15,4.573469068429516e-16,2.4147058948055905e-15
covertype,gradient_boosting,shap,permutation,128.0,shap / permutation,10,0.80365,0.7939,0.805925,0.06426054285720197,0.05833425212862708,0.06854923229742518,0.9902097902097904,0.9882867132867135,0.990909090909091,0.9833333333333333,0.975,0.9895833333333334,1.1949115713291306e-14,8.841279243975338e-15,1.4289091523618872e-14
covertype,gradient_boosting,shap,permutation,512.0,shap / permutation,10,2.8911,2.8731750000000003,2.9136,0.03255688964504137,0.031469687852100144,0.03442519466157522,0.994055944055944,0.9924825174825176,0.99493006993007,0.9916666666666667,0.9916666666666667,0.9916666666666667,1.2114104036165638e-14,8.726947789085008e-15,1.4345826909577005e-14
covertype,gradient_boosting,shap,permutation,2048.0,shap / permutation,10,11.410699999999999,11.286200000000001,11.481575,0.016229786114262994,0.01584132850538924,0.017297651902513596,0.997902097902098,0.9965034965034967,0.9986013986013986,0.9916666666666667,0.9833333333333333,0.9916666666666667,1.2126200030469243e-14,8.797117770524877e-15,1.4398258122034155e-14
covertype,gradient_boosting,shapiq,kernel,128.0,shapiq / kernel,10,7.10375,7.057075,7.160075,0.45828521934099253,0.4382644600149218,0.4818594182789927,0.8381118881118882,0.8202797202797204,0.8561188811188811,0.8291666666666666,0.81875,0.85,3.9125118098134305e-08,2.568247160553333e-08,5.0774232899854573e-08
covertype,gradient_boosting,shapiq,kernel,512.0,shapiq / kernel,10,8.3233,8.24625,8.344975,0.19705054048456117,0.19239202370279945,0.20941726149901696,0.9503496503496505,0.9400349650349651,0.9566433566433566,0.9125,0.89375,0.925,4.1687262389887994e-08,2.7511130925412793e-08,5.309357395646181e-08
covertype,gradient_boosting,shapiq,kernel,2048.0,shapiq / kernel,10,13.328800000000001,13.2346,13.4008,0.06694186761838894,0.06154885644383412,0.07391299448284855,0.9891608391608393,0.9853146853146854,0.9907342657342658,0.9583333333333334,0.94375,0.9666666666666667,4.19924893375649e-08,2.781487527127572e-08,5.389448906389626e-08
covertype,gradient_boosting,shapiq,permutation,128.0,shapiq / permutation,10,34.10495,33.9087,34.275825,0.24507583729695742,0.21139815659127908,0.2643610198840388,0.9311188811188812,0.9192307692307693,0.941958041958042,0.9291666666666667,0.9104166666666667,0.9520833333333334,1.7515191743923024e-15,1.2329468054751753e-15,2.0988254274058864e-15
covertype,gradient_boosting,shapiq,permutation,512.0,shapiq / permutation,10,81.1292,80.869325,81.49285,0.12186111365809793,0.11254269274775516,0.14439147274178954,0.9772727272727273,0.9709790209790211,0.9802447552447554,0.9625,0.9520833333333333,0.975,1.7054123850742784e-15,1.2938282999156994e-15,1.905199979913609e-15
covertype,gradient_boosting,shapiq,permutation,2048.0,shapiq / permutation,10,269.54245000000003,268.51785,270.914775,0.059704480732464205,0.0545558403417911,0.0638874907147104,0.9912587412587412,0.9896853146853147,0.9928321678321679,0.9833333333333333,0.975,0.9833333333333333,1.9186515678116496e-15,1.3563672947020085e-15,2.3554173843225756e-15
covertype,linear_regularized,dalex,permutation,128.0,dalex / permutation,10,1.0257999999999998,1.01555,1.0521,3.747725522013654e-15,3.2572221033047254e-15,4.100337023851048e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0703975301724768e-15,9.313071442383217e-16,1.1362129113734327e-15
covertype,linear_regularized,dalex,permutation,512.0,dalex / permutation,10,3.8923,3.84245,3.982,3.674083448280342e-15,3.1501966728197364e-15,3.979682196454294e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.046697938272134e-15,8.11626875546111e-16,1.4625576977099461e-15
covertype,linear_regularized,dalex,permutation,2048.0,dalex / permutation,10,15.5405,15.46485,15.8505,3.6998454369980375e-15,3.228916822959879e-15,3.916780015859244e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0739969257221768e-15,8.084459997481321e-16,1.2385844515128578e-15
covertype,linear_regularized,lightshap,kernel,128.0,lightshap / kernel,10,0.03535,0.0349,0.03575,5.798446307027304e-15,5.488716192962621e-15,6.541574269689156e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.8749545357171068e-16,1.2093395055135614e-16,2.1149535735043758e-16
covertype,linear_regularized,lightshap,kernel,512.0,lightshap / kernel,10,0.034100000000000005,0.034,0.0346,5.798446307027304e-15,5.488716192962621e-15,6.541574269689156e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.8749545357171068e-16,1.2093395055135614e-16,2.1149535735043758e-16
covertype,linear_regularized,lightshap,kernel,2048.0,lightshap / kernel,10,0.03405,0.033824999999999994,0.034475000000000006,5.798446307027304e-15,5.488716192962621e-15,6.541574269689156e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.8749545357171068e-16,1.2093395055135614e-16,2.1149535735043758e-16
covertype,linear_regularized,lightshap,permutation,128.0,lightshap / permutation,10,0.047,0.046650000000000004,0.047349999999999996,3.93657875893753e-15,3.3206125756557115e-15,4.020447463755447e-15,1.0,1.0,1.0,1.0,1.0,1.0,9.374772678585534e-17,6.055350931324294e-17,1.976983442120441e-16
covertype,linear_regularized,lightshap,permutation,512.0,lightshap / permutation,10,0.04685,0.04655,0.04725,3.93657875893753e-15,3.3206125756557115e-15,4.020447463755447e-15,1.0,1.0,1.0,1.0,1.0,1.0,9.374772678585534e-17,6.055350931324294e-17,1.976983442120441e-16
covertype,linear_regularized,lightshap,permutation,2048.0,lightshap / permutation,10,0.0469,0.04655,0.047325,3.93657875893753e-15,3.3206125756557115e-15,4.020447463755447e-15,1.0,1.0,1.0,1.0,1.0,1.0,9.374772678585534e-17,6.055350931324294e-17,1.976983442120441e-16
covertype,linear_regularized,shap,kernel,128.0,shap / kernel,10,0.04975,0.04895,0.050275,0.001986053611090703,0.0010037655223465011,0.0021927116102045323,0.9982502173821434,0.9964113354027553,0.9982502173821434,1.0,1.0,1.0,2.4287442869420873e-15,2.321985816343133e-15,2.8730151043514964e-15
covertype,linear_regularized,shap,kernel,512.0,shap / kernel,10,0.13465,0.133975,0.135,0.001548073954213375,0.0006148364116424988,0.0018649024093361326,0.9982502173821434,0.9982502173821434,0.9982502173821434,1.0,1.0,1.0,2.5860533114219372e-15,2.222355594340114e-15,2.840995337813818e-15
covertype,linear_regularized,shap,kernel,2048.0,shap / kernel,10,0.5286,0.5228,0.5340750000000001,0.0014986233172401557,0.0006033667264140309,0.0018611276533823994,0.9982502173821434,0.9982502173821434,0.9982502173821434,1.0,1.0,1.0,2.621305912684058e-15,2.1586879651247536e-15,2.8340490427694135e-15
covertype,linear_regularized,shap,permutation,128.0,shap / permutation,10,0.057550000000000004,0.057124999999999995,0.0578,3.945598963423649e-15,3.420682221878499e-15,4.136037201829014e-15,1.0,1.0,1.0,1.0,1.0,1.0,6.287361129192848e-15,4.763633492284671e-15,6.4575317409017015e-15
covertype,linear_regularized,shap,permutation,512.0,shap / permutation,10,0.16385,0.16305,0.165075,3.5191188712303218e-15,3.0763734547047953e-15,3.874844293085181e-15,1.0,1.0,1.0,1.0,1.0,1.0,6.082571700214068e-15,4.656851778506165e-15,6.694163829708732e-15
covertype,linear_regularized,shap,permutation,2048.0,shap / permutation,10,0.63125,0.6290250000000001,0.6352,3.620522071206577e-15,3.305583210885556e-15,4.208802185414231e-15,1.0,1.0,1.0,1.0,1.0,1.0,6.882715647114083e-15,5.025980704603586e-15,8.340832757929875e-15
covertype,linear_regularized,shapiq,kernel,128.0,shapiq / kernel,10,0.52155,0.519725,0.52685,1.1070676309153043e-07,9.79144531263924e-08,1.1869505056396829e-07,1.0,1.0,1.0,1.0,1.0,1.0,5.1867827890238396e-15,4.399426526954378e-15,5.807325291322001e-15
covertype,linear_regularized,shapiq,kernel,512.0,shapiq / kernel,10,0.66325,0.652125,0.66965,2.0692150164058984e-07,2.042632954957984e-07,2.128725505610354e-07,1.0,1.0,1.0,1.0,1.0,1.0,6.85685617346652e-15,5.3557905986394004e-15,7.342895362757135e-15
covertype,linear_regularized,shapiq,kernel,2048.0,shapiq / kernel,10,1.33795,1.3168,1.3545500000000001,1.8194796048744943e-07,1.7134602415888955e-07,2.1717760397651726e-07,1.0,1.0,1.0,1.0,1.0,1.0,6.053689935915428e-15,4.697954614888572e-15,6.967547261546747e-15
covertype,linear_regularized,shapiq,permutation,128.0,shapiq / permutation,10,2.34225,2.2964,2.367125,4.103784401592754e-15,3.291008459233101e-15,4.502738706423667e-15,1.0,1.0,1.0,1.0,1.0,1.0,2.5346178041327004e-15,1.986330280143871e-15,2.79914980674336e-15
covertype,linear_regularized,shapiq,permutation,512.0,shapiq / permutation,10,5.664,5.559375,5.7524,3.9004615634526446e-15,3.2306055938715367e-15,4.224503892082024e-15,1.0,1.0,1.0,1.0,1.0,1.0,2.677789127016971e-15,2.0644609305547205e-15,3.100674795908194e-15
covertype,linear_regularized,shapiq,permutation,2048.0,shapiq / permutation,10,18.94565,18.690075,19.30845,4.217538020392447e-15,3.845128554787722e-15,4.926092378717008e-15,1.0,1.0,1.0,1.0,1.0,1.0,4.285638667400597e-15,3.615457040654504e-15,6.63267567179688e-15
covertype,random_forest,dalex,permutation,128.0,dalex / permutation,10,10.2779,10.203325,10.512475,0.45041904084557494,0.33137478388947783,0.5649571202193155,0.7786713286713287,0.7587412587412589,0.8470279720279721,0.8333333333333334,0.7854166666666667,0.8541666666666666,2.4656984296622962e-15,1.6288784411004143e-15,3.117529530150726e-15
covertype,random_forest,dalex,permutation,512.0,dalex / permutation,10,39.577650000000006,39.431775,40.41925,0.2564456998013402,0.21741259443657598,0.2907743603808992,0.9178321678321679,0.8975524475524477,0.9463286713286714,0.9083333333333333,0.8666666666666667,0.9375,2.4656984296622962e-15,1.5755433611318732e-15,3.230021730700424e-15
covertype,random_forest,dalex,permutation,2048.0,dalex / permutation,10,157.08225,155.92262499999998,160.58335,0.12181162825364143,0.1099840342035485,0.13613891436955644,0.970979020979021,0.9666083916083916,0.9736013986013988,0.9458333333333333,0.9354166666666667,0.9625,2.561838282851174e-15,1.6022109011161438e-15,3.0155279594858357e-15
covertype,random_forest,lightshap,kernel,128.0,lightshap / kernel,10,9.370249999999999,8.280325,10.963025,0.03690164121320418,0.03604769590559603,0.037901428305075716,0.9926573426573426,0.9910839160839161,0.99493006993007,0.975,0.9666666666666667,0.9833333333333333,1.9825749710215536e-16,3.508035340701331e-17,3.738851852947652e-16
covertype,random_forest,lightshap,kernel,512.0,lightshap / kernel,10,13.6751,10.953575,16.643525,0.03511601854616163,0.03340494401116323,0.036155039108721344,0.993006993006993,0.9910839160839161,0.9947552447552448,0.975,0.96875,0.9833333333333333,1.9825749710215536e-16,3.508035340701331e-17,3.053150966010924e-16
covertype,random_forest,lightshap,kernel,2048.0,lightshap / kernel,10,15.0661,10.96085,17.381875,0.03511601854616163,0.0332548853841918,0.036155039108721344,0.9926573426573426,0.9910839160839161,0.9945804195804197,0.975,0.96875,0.9833333333333333,1.9825749710215536e-16,3.508035340701331e-17,3.053150966010924e-16
covertype,random_forest,lightshap,permutation,128.0,lightshap / permutation,10,8.818200000000001,7.80525,10.2499,0.02910653776919202,0.027520901250070492,0.03128827868805037,0.9933566433566434,0.9917832167832168,0.9942307692307694,0.9916666666666667,0.975,0.9916666666666667,1.021176439132779e-16,0.0,2.492567901965102e-16
covertype,random_forest,lightshap,permutation,512.0,lightshap / permutation,10,12.771,10.32765,15.70015,0.028089578280482544,0.02590745144292575,0.02920225384901576,0.9933566433566434,0.9924825174825175,0.99493006993007,0.9916666666666667,0.975,0.9916666666666667,1.9825749710215536e-16,0.0,2.492567901965102e-16
covertype,random_forest,lightshap,permutation,2048.0,lightshap / permutation,10,14.0578,10.33465,16.185975,0.028060454765105394,0.02590745144292575,0.02920225384901576,0.9930069930069931,0.9924825174825175,0.99493006993007,0.9916666666666667,0.975,0.9916666666666667,1.9825749710215536e-16,0.0,2.492567901965102e-16
covertype,random_forest,shap,kernel,128.0,shap / kernel,10,0.5125500000000001,0.506575,0.51805,0.4380252716627818,0.37229098501287505,0.48741373506159724,0.7998260952253069,0.7672516144475738,0.8315249179176171,0.855,0.83,0.8775,1.7113465355534304e-15,1.422979034995832e-15,2.630413241126645e-15
covertype,random_forest,shap,kernel,512.0,shap / kernel,10,1.49495,1.47465,1.5084,0.19018150872602524,0.1830175213865355,0.2017607748236272,0.9264462543774629,0.9178648051403182,0.9362536249341998,0.945,0.92,0.9575,1.7113465355534304e-15,1.422979034995832e-15,2.6814720630832843e-15
covertype,random_forest,shap,kernel,2048.0,shap / kernel,10,6.23715,6.16955,6.245975,0.07889935469926068,0.07501114361172431,0.08451075790710628,0.9814375821420233,0.9791608711199236,0.9860785699947647,0.995,0.99,1.0,1.7113465355534304e-15,1.422979034995832e-15,2.630413241126645e-15
covertype,random_forest,shap,permutation,128.0,shap / permutation,10,0.7685500000000001,0.759575,0.7757499999999999,0.10828659062685528,0.09485246807044732,0.11684783972126041,0.9664335664335665,0.9606643356643357,0.9758741258741259,0.9416666666666667,0.9354166666666667,0.95,1.3471867371355309e-14,1.2298127453904959e-14,1.519041993715201e-14
covertype,random_forest,shap,permutation,512.0,shap / permutation,10,2.74955,2.7185249999999996,2.7718499999999997,0.053681880263789596,0.050114912631592456,0.06268541712713106,0.9867132867132868,0.983916083916084,0.9903846153846154,0.975,0.96875,0.98125,1.3542028078169337e-14,1.2262797036878955e-14,1.519041993715201e-14
covertype,random_forest,shap,permutation,2048.0,shap / permutation,10,10.83525,10.727525,10.888725,0.026790282888398347,0.022994213320372554,0.02889135010859086,0.9954545454545456,0.9926573426573427,0.9965034965034967,0.9916666666666667,0.9833333333333333,0.9916666666666667,1.3265338230656286e-14,1.2396088309018947e-14,1.5290206580546672e-14
covertype,random_forest,shapiq,kernel,128.0,shapiq / kernel,10,6.9199,6.898375,7.06155,0.8682430693755849,0.847074376123984,0.9021566903809908,0.5538461538461539,0.5452797202797204,0.6066433566433567,0.6916666666666667,0.6666666666666666,0.7354166666666667,5.512716243920127e-08,4.967907741189953e-08,7.502608813300781e-08
covertype,random_forest,shapiq,kernel,512.0,shapiq / kernel,10,8.190750000000001,8.173275,8.34315,0.4445045187107327,0.41409959495278736,0.47016609031958567,0.8027972027972028,0.7907342657342659,0.8197552447552447,0.8,0.7875,0.8145833333333333,5.886616627069987e-08,5.28143720189324e-08,8.106177250299567e-08
covertype,random_forest,shapiq,kernel,2048.0,shapiq / kernel,10,13.249600000000001,13.1823,13.3848,0.15352300340842723,0.14083487144467402,0.16846783151999647,0.9520979020979022,0.9447552447552449,0.9610139860139861,0.925,0.9020833333333333,0.9395833333333333,5.953757660628348e-08,5.3558029240435214e-08,8.167254305733859e-08
covertype,random_forest,shapiq,permutation,128.0,shapiq / permutation,10,31.87385,31.57535,32.368050000000004,0.46409769850347393,0.43523782650102605,0.49237482345165534,0.788811188811189,0.763811188811189,0.8431818181818181,0.8208333333333333,0.7979166666666666,0.8395833333333333,2.4656984296622962e-15,1.6555459810846851e-15,3.117529530150726e-15
covertype,random_forest,shapiq,permutation,512.0,shapiq / permutation,10,77.4902,76.31555,78.82872499999999,0.23932104053557043,0.2328257607843197,0.26371586032248207,0.9122377622377623,0.8973776223776223,0.9379370629370631,0.9083333333333333,0.8791666666666667,0.9145833333333333,2.3113049384851553e-15,1.5755433611318732e-15,3.1399862305579967e-15
covertype,random_forest,shapiq,permutation,2048.0,shapiq / permutation,10,259.3836,256.794125,266.119775,0.11966311762013657,0.11263095769697434,0.13159524770416856,0.967832167832168,0.960839160839161,0.9756993006993009,0.9541666666666666,0.9354166666666667,0.9583333333333334,2.3915847431052098e-15,1.6245363381194462e-15,2.8481219926626784e-15
diabetes_130,decision_tree,dalex,permutation,128.0,dalex / permutation,10,0.92345,0.91855,0.93435,0.48989120226562766,0.4831406326534561,0.5625510184825582,0.8152024226574921,0.807358022524418,0.823841496245817,0.8812755871579401,0.855058049849801,0.899537037037037,,,
diabetes_130,decision_tree,dalex,permutation,512.0,dalex / permutation,10,3.4981999999999998,3.469125,3.5105500000000003,0.2323615046884697,0.18795453609914428,0.25869067436390325,0.9471864026760881,0.9344129896080251,0.9512627710683711,0.9480509745127437,0.9173462255358807,0.9561449579831933,,,
diabetes_130,decision_tree,dalex,permutation,2048.0,dalex / permutation,10,13.981,13.893725,14.156375,0.13005551778469643,0.11359366220305046,0.1574066151144185,0.9684415278625005,0.9516142600715779,0.9715461686552043,0.9583333333333333,0.9435381355932203,0.9747282608695652,,,
diabetes_130,decision_tree,lightshap,kernel,128.0,lightshap / kernel,10,3.09045,3.066925,3.1100000000000003,0.08180745754111413,0.07342747221046539,0.09133193393781261,0.9691432800998765,0.9671328671328672,0.9776223776223776,0.9280172413793104,0.9166666666666666,0.9458333333333333,,,
diabetes_130,decision_tree,lightshap,kernel,512.0,lightshap / kernel,10,11.9523,11.6138,12.33155,0.0444330491980833,0.03942598968629,0.0526027387038714,0.9874990041297417,0.9861888111888113,0.9907342657342658,0.95,0.9416666666666667,0.9645833333333333,,,
diabetes_130,decision_tree,lightshap,kernel,2048.0,lightshap / kernel,10,39.23965,30.539925,40.55675,0.028440868534540156,0.027299487826280257,0.030834727911007945,0.9920444586751962,0.990909090909091,0.9946240110589055,0.9625,0.95,0.9747844827586207,,,
diabetes_130,decision_tree,lightshap,permutation,128.0,lightshap / permutation,10,2.97205,2.9465000000000003,2.992825,0.07006595029316831,0.06610171696688302,0.07393592642655003,0.9826038992346369,0.9772289827072809,0.9873174374935478,0.9666666666666667,0.9658045977011495,0.9801305542830966,,,
diabetes_130,decision_tree,lightshap,permutation,512.0,lightshap / permutation,10,11.4727,11.05365,11.82635,0.03511562938543482,0.03355902211703543,0.04510706224197571,0.9922202031767996,0.9894618421372311,0.9947105808630201,0.9833333333333333,0.9770833333333333,0.991226008617313,,,
diabetes_130,decision_tree,lightshap,permutation,2048.0,lightshap / permutation,10,37.27695,29.157225,38.686049999999994,0.02350926525404687,0.021555411470149537,0.024705650334331777,0.9944921644780476,0.9935723020296198,0.9971590526373509,0.9874293785310735,0.9770833333333333,1.0,,,
diabetes_130,decision_tree,shap,kernel,128.0,shap / kernel,10,0.04915,0.04875,0.04965,0.32883770867389783,0.3109677750900447,0.3527972862624266,0.8588454501828124,0.8471075260221825,0.865713648695535,0.8838775510204082,0.8574999999999999,0.9075,,,
diabetes_130,decision_tree,shap,kernel,512.0,shap / kernel,10,0.1077,0.1071,0.1085,0.14057450613612635,0.1283809880107423,0.15386071242540694,0.9439555021656891,0.9387930333819263,0.9464970210632351,0.925,0.91,0.945,,,
diabetes_130,decision_tree,shap,kernel,2048.0,shap / kernel,10,0.41595000000000004,0.41395,0.417975,0.04938349614232244,0.047109339932323205,0.05366704130255276,0.9830137666957844,0.9744323174586397,0.9861218540911012,0.995,0.975,1.0,,,
diabetes_130,decision_tree,shap,permutation,128.0,shap / permutation,10,0.046,0.0458,0.046275,0.3533178757157278,0.3348520610826815,0.38076732475058606,0.8675670385501068,0.8319783260881967,0.8910124368762918,0.8817791005291005,0.8603770544634225,0.9016881827209533,,,
diabetes_130,decision_tree,shap,permutation,512.0,shap / permutation,10,0.157,0.156825,0.15885,0.18175354685489864,0.16067578913112934,0.19429557980810452,0.9451876345149364,0.9407774740928428,0.9524409640731444,0.9370056497175141,0.9296612755569118,0.9513257575757577,,,
diabetes_130,decision_tree,shap,permutation,2048.0,shap / permutation,10,0.6116,0.609675,0.61585,0.09261290772734287,0.08066292091296026,0.1046389482991051,0.9731627269095584,0.9672175985517637,0.9798951048951051,0.9609735786206375,0.94375,0.972457627118644,,,
diabetes_130,decision_tree,shapiq,kernel,128.0,shapiq / kernel,10,0.48895,0.488275,0.49285,0.546286150523164,0.5360851037825002,0.5537897074104045,0.7454545454545456,0.7027516962558494,0.7793706293706295,0.7625,0.7458333333333333,0.7791666666666667,,,
diabetes_130,decision_tree,shapiq,kernel,512.0,shapiq / kernel,10,0.6256999999999999,0.6198,0.63105,0.24274715128279512,0.21825804461367862,0.26142650441708154,0.9066433566433569,0.8947552447552448,0.9164541747425966,0.8416666666666667,0.8270833333333333,0.8666666666666667,,,
diabetes_130,decision_tree,shapiq,kernel,2048.0,shapiq / kernel,10,1.3069,1.3019,1.310525,0.07561137308980764,0.07344338237512488,0.07913299988302612,0.9691340868320942,0.9597902097902098,0.98006993006993,0.9333333333333333,0.9012931034482758,0.9416666666666667,,,
diabetes_130,decision_tree,shapiq,permutation,128.0,shapiq / permutation,10,2.1502,2.138525,2.180675,0.46395220951432853,0.41040437785632433,0.5152456484200676,0.8504832235712112,0.7743178603355649,0.8865441448987401,0.871082621082621,0.851481288981289,0.8910747030216056,,,
