dataset,model,n_features,seed,library,approximator,budget,method,runtime_s,n_model_evals,cross_method_rho_mean,hit_time_cap,evals_missing
ames_housing,gradient_boosting,32,6,shapiq,permutation,512,shapiq / permutation,9.3114,498101.0,0.9514660436592252,False,False
ames_housing,gradient_boosting,32,6,shapiq,permutation,1024,shapiq / permutation,14.1195,994101.0,0.9583360919507723,False,False
ames_housing,gradient_boosting,32,6,lightshap,kernel,512,lightshap / kernel,53.6997,31744110.0,0.9534496304703182,False,False
ames_housing,gradient_boosting,32,6,lightshap,kernel,1024,lightshap / kernel,108.982,63488110.0,0.959162825867608,False,False
ames_housing,gradient_boosting,32,6,lightshap,permutation,512,lightshap / permutation,51.6688,29760110.0,0.953204768006998,False,False
ames_housing,gradient_boosting,32,6,lightshap,permutation,1024,lightshap / permutation,103.0911,59456110.0,0.9595917824266507,False,False
ames_housing,gradient_boosting,32,6,dalex,permutation,512,dalex / permutation,10.1705,529111.0,0.9493055295817695,False,False
ames_housing,gradient_boosting,32,6,dalex,permutation,1024,dalex / permutation,17.4627,1057111.0,0.9582077454916548,False,False
ames_housing,random_forest,79,6,shap,kernel,512,shap / kernel,2.0145,512110.0,0.5404125661705736,False,False
ames_housing,random_forest,79,6,shap,kernel,1024,shap / kernel,4.682,1024110.0,0.5681484155203459,False,False
ames_housing,random_forest,79,6,shap,permutation,512,shap / permutation,5.5157,281703.0,0.8298567562609872,False,False
ames_housing,random_forest,79,6,shap,permutation,1024,shap / permutation,2.3268,511676.0,0.8591364194442942,False,False
ames_housing,random_forest,79,6,shapiq,kernel,512,shapiq / kernel,9.2785,512101.0,0.5885272518920269,False,False
ames_housing,random_forest,79,6,shapiq,kernel,1024,shapiq / kernel,11.3465,1024101.0,0.6666354537807493,False,False
ames_housing,random_forest,79,6,shapiq,permutation,512,shapiq / permutation,28.4671,470101.0,0.8199699437970186,False,False
ames_housing,random_forest,79,6,shapiq,permutation,1024,shapiq / permutation,36.4381,1016101.0,0.8565366130845965,False,False
ames_housing,random_forest,79,6,lightshap,kernel,512,lightshap / kernel,289.4624,79872110.0,0.8161628498172505,False,False
ames_housing,random_forest,79,6,lightshap,kernel,1024,lightshap / kernel,583.7621,159744110.0,0.8530021456820109,False,False
ames_housing,random_forest,79,6,lightshap,permutation,512,lightshap / permutation,281.5643,77982110.0,0.8372369054595624,False,False
ames_housing,random_forest,79,6,lightshap,permutation,1024,lightshap / permutation,560.8952,155806110.0,0.8644177634774334,False,False
ames_housing,random_forest,79,6,dalex,permutation,512,dalex / permutation,36.0296,481111.0,0.815510308527748,False,False
ames_housing,random_forest,79,6,dalex,permutation,1024,dalex / permutation,77.9535,1041111.0,0.8543574855862781,False,False
ames_housing,decision_tree,79,6,shap,kernel,512,shap / kernel,0.3471,512110.0,0.46936531928679237,False,False
ames_housing,decision_tree,79,6,shap,kernel,1024,shap / kernel,0.657,1024110.0,0.5453559853707454,False,False
ames_housing,decision_tree,79,6,shap,permutation,512,shap / permutation,4.4661,281703.0,0.6457170017119109,False,False
ames_housing,decision_tree,79,6,shap,permutation,1024,shap / permutation,0.3702,511676.0,0.7227208893980918,False,False
ames_housing,decision_tree,79,6,shapiq,kernel,512,shapiq / kernel,1.2607,512101.0,0.3860194955669272,False,False
ames_housing,decision_tree,79,6,shapiq,kernel,1024,shapiq / kernel,1.6464,1024101.0,0.48236017164433265,False,False
ames_housing,decision_tree,79,6,shapiq,permutation,512,shapiq / permutation,2.7244,470101.0,0.6217697347158287,False,False
ames_housing,decision_tree,79,6,shapiq,permutation,1024,shapiq / permutation,3.5579,1016101.0,0.7351575815130094,False,False
ames_housing,decision_tree,79,6,lightshap,kernel,512,lightshap / kernel,100.1373,79872110.0,0.5989330972867369,False,False
ames_housing,decision_tree,79,6,lightshap,kernel,1024,lightshap / kernel,200.5759,159744110.0,0.684691684248544,False,False
ames_housing,decision_tree,79,6,lightshap,permutation,512,lightshap / permutation,94.2984,77982110.0,0.6851755264459177,False,False
ames_housing,decision_tree,79,6,lightshap,permutation,1024,lightshap / permutation,189.2115,155806110.0,0.7580467737608277,False,False
ames_housing,decision_tree,79,6,dalex,permutation,512,dalex / permutation,3.7202,481111.0,0.614143386086363,False,False
ames_housing,decision_tree,79,6,dalex,permutation,1024,dalex / permutation,7.9978,1041111.0,0.7222897425321321,False,False
ames_housing,linear_regularized,79,6,shap,kernel,512,shap / kernel,0.3939,512110.0,0.5436147359709197,False,False
ames_housing,linear_regularized,79,6,shap,kernel,1024,shap / kernel,0.7622,1024110.0,0.5738059425940343,False,False
ames_housing,linear_regularized,79,6,shap,permutation,512,shap / permutation,4.5705,281703.0,0.9238766529550734,False,False
ames_housing,linear_regularized,79,6,shap,permutation,1024,shap / permutation,0.4137,511676.0,0.9289062860646369,False,False
ames_housing,linear_regularized,79,6,shapiq,kernel,512,shapiq / kernel,1.2127,512101.0,0.9237866634508229,False,False
ames_housing,linear_regularized,79,6,shapiq,kernel,1024,shapiq / kernel,1.7646,1024101.0,0.9288037433827094,False,False
ames_housing,linear_regularized,79,6,shapiq,permutation,512,shapiq / permutation,2.864,470101.0,0.9238445087414225,False,False
ames_housing,linear_regularized,79,6,shapiq,permutation,1024,shapiq / permutation,3.6764,1016101.0,0.9288621786645429,False,False
ames_housing,linear_regularized,79,6,lightshap,kernel,512,lightshap / kernel,108.2916,79872110.0,0.9237813891237843,False,False
ames_housing,linear_regularized,79,6,lightshap,kernel,1024,lightshap / kernel,217.3998,159744110.0,0.9288126692660802,False,False
ames_housing,linear_regularized,79,6,lightshap,permutation,512,lightshap / permutation,105.2819,77982110.0,0.9237832721509457,False,False
ames_housing,linear_regularized,79,6,lightshap,permutation,1024,lightshap / permutation,210.2644,155806110.0,0.9288033380838806,False,False
ames_housing,linear_regularized,79,6,dalex,permutation,512,dalex / permutation,3.7133,481111.0,0.9238766529550735,False,False
ames_housing,linear_regularized,79,6,dalex,permutation,1024,dalex / permutation,7.8753,1041111.0,0.9289062860646369,False,False
ames_housing,gradient_boosting,79,6,shap,kernel,512,shap / kernel,0.5884,512110.0,0.5518855985042217,False,False
ames_housing,gradient_boosting,79,6,shap,kernel,1024,shap / kernel,1.0981,1024110.0,0.5717328810025706,False,False
ames_housing,gradient_boosting,79,6,shap,permutation,512,shap / permutation,4.7375,281703.0,0.8569084745464016,False,False
ames_housing,gradient_boosting,79,6,shap,permutation,1024,shap / permutation,0.7263,511676.0,0.859240597990748,False,False
ames_housing,gradient_boosting,79,6,shapiq,kernel,512,shapiq / kernel,3.0738,512101.0,0.6940070476298187,False,False
ames_housing,gradient_boosting,79,6,shapiq,kernel,1024,shapiq / kernel,3.4063,1024101.0,0.7366809329055366,False,False
ames_housing,gradient_boosting,79,6,shapiq,permutation,512,shapiq / permutation,7.3483,470101.0,0.8395969903296732,False,False
ames_housing,gradient_boosting,79,6,shapiq,permutation,1024,shapiq / permutation,9.4902,1016101.0,0.8513586780144149,False,False
ames_housing,gradient_boosting,79,6,lightshap,kernel,512,lightshap / kernel,461.068,79872110.0,0.8503754016057755,False,False
ames_housing,gradient_boosting,79,6,lightshap,kernel,1024,lightshap / kernel,600.0003,103755710.0,,True,False
ames_housing,gradient_boosting,79,6,lightshap,permutation,512,lightshap / permutation,144.4509,77982110.0,0.8610472763083545,False,False
ames_housing,gradient_boosting,79,6,lightshap,permutation,1024,lightshap / permutation,281.7034,155806110.0,0.8576534428050306,False,False
ames_housing,gradient_boosting,79,6,dalex,permutation,512,dalex / permutation,9.111,481111.0,0.8444877142812662,False,False
ames_housing,gradient_boosting,79,6,dalex,permutation,1024,dalex / permutation,19.7714,1041111.0,0.8513845816702549,False,False
gisette,random_forest,14,6,shap,kernel,512,shap / kernel,1.3426,512110.0,0.9638002364188379,False,False
gisette,random_forest,14,6,shap,kernel,1024,shap / kernel,2.4404,1024110.0,0.9730600672902384,False,False
gisette,random_forest,14,6,shap,permutation,512,shap / permutation,6.4315,367470.0,0.9770884788382181,False,False
gisette,random_forest,14,6,shap,permutation,1024,shap / permutation,4.2803,743598.0,0.9851601840762044,False,False
gisette,random_forest,14,6,shapiq,kernel,512,shapiq / kernel,8.1073,512101.0,0.9528191337528403,False,False
gisette,random_forest,14,6,shapiq,kernel,1024,shapiq / kernel,9.6378,1024101.0,0.9773888862946588,False,False
gisette,random_forest,14,6,shapiq,permutation,512,shapiq / permutation,64.9089,509101.0,0.9753433342593545,False,False
gisette,random_forest,14,6,shapiq,permutation,1024,shapiq / permutation,117.5556,1016101.0,0.985163458371049,False,False
gisette,random_forest,14,6,lightshap,kernel,512,lightshap / kernel,66.0951,13312110.0,0.9800278860794435,False,False
gisette,random_forest,14,6,lightshap,kernel,1024,lightshap / kernel,133.2773,26624110.0,0.9877719674220372,False,False
gisette,random_forest,14,6,lightshap,permutation,512,lightshap / permutation,62.6437,11292110.0,0.981247728033335,False,False
gisette,random_forest,14,6,lightshap,permutation,1024,lightshap / permutation,125.1563,22556110.0,0.9885045681546382,False,False
gisette,random_forest,14,6,dalex,permutation,512,dalex / permutation,39.373,556111.0,0.9755154336974045,False,False
gisette,random_forest,14,6,dalex,permutation,1024,dalex / permutation,76.1541,1096111.0,0.9837230176236661,False,False
gisette,decision_tree,14,6,shap,kernel,512,shap / kernel,0.1301,512110.0,0.9464658330275765,False,False
gisette,decision_tree,14,6,shap,kernel,1024,shap / kernel,0.2258,1024110.0,0.9618371522741009,False,False
gisette,decision_tree,14,6,shap,permutation,512,shap / permutation,4.3731,367470.0,0.940839680407767,False,False
gisette,decision_tree,14,6,shap,permutation,1024,shap / permutation,0.2775,743598.0,0.9682569564286793,False,False
gisette,decision_tree,14,6,shapiq,kernel,512,shapiq / kernel,0.6872,512101.0,0.9193198380104047,False,False
gisette,decision_tree,14,6,shapiq,kernel,1024,shapiq / kernel,0.866,1024101.0,0.955671980234943,False,False
gisette,decision_tree,14,6,shapiq,permutation,512,shapiq / permutation,4.443,509101.0,0.944406503933599,False,False
gisette,decision_tree,14,6,shapiq,permutation,1024,shapiq / permutation,7.9511,1016101.0,0.962790485946837,False,False
gisette,decision_tree,14,6,lightshap,kernel,512,lightshap / kernel,8.1026,13312110.0,0.962882573215453,False,False
gisette,decision_tree,14,6,lightshap,kernel,1024,lightshap / kernel,16.2179,26624110.0,0.9758586104933084,False,False
gisette,decision_tree,14,6,lightshap,permutation,512,lightshap / permutation,7.5247,11292110.0,0.9632415064183534,False,False
gisette,decision_tree,14,6,lightshap,permutation,1024,lightshap / permutation,14.8904,22556110.0,0.975710453199366,False,False
gisette,decision_tree,14,6,dalex,permutation,512,dalex / permutation,3.6018,556111.0,0.933138368404637,False,False
gisette,decision_tree,14,6,dalex,permutation,1024,dalex / permutation,6.9599,1096111.0,0.9569552593775609,False,False
gisette,linear_regularized,14,6,shap,kernel,512,shap / kernel,0.1734,512110.0,0.9840607463654619,False,False
gisette,linear_regularized,14,6,shap,kernel,1024,shap / kernel,0.2447,1024110.0,0.9873942854791661,False,False
gisette,linear_regularized,14,6,shap,permutation,512,shap / permutation,4.5533,367470.0,0.997343457727577,False,False
gisette,linear_regularized,14,6,shap,permutation,1024,shap / permutation,0.29,743598.0,0.9978990475798609,False,False
gisette,linear_regularized,14,6,shapiq,kernel,512,shapiq / kernel,0.7439,512101.0,0.997343457727577,False,False
gisette,linear_regularized,14,6,shapiq,kernel,1024,shapiq / kernel,0.9099,1024101.0,0.9978990475798609,False,False
gisette,linear_regularized,14,6,shapiq,permutation,512,shapiq / permutation,4.9145,509101.0,0.997343457727577,False,False
gisette,linear_regularized,14,6,shapiq,permutation,1024,shapiq / permutation,8.8405,1016101.0,0.9978990475798609,False,False
gisette,linear_regularized,14,6,lightshap,kernel,512,lightshap / kernel,8.244,13312110.0,0.997343457727577,False,False
gisette,linear_regularized,14,6,lightshap,kernel,1024,lightshap / kernel,16.122,26624110.0,0.9978990475798609,False,False
gisette,linear_regularized,14,6,lightshap,permutation,512,lightshap / permutation,7.5484,11292110.0,0.997343457727577,False,False
gisette,linear_regularized,14,6,lightshap,permutation,1024,lightshap / permutation,15.1844,22556110.0,0.9978990475798609,False,False
gisette,linear_regularized,14,6,dalex,permutation,512,dalex / permutation,3.839,556111.0,0.997343457727577,False,False
gisette,linear_regularized,14,6,dalex,permutation,1024,dalex / permutation,7.4912,1096111.0,0.9978990475798609,False,False
gisette,gradient_boosting,14,6,shap,kernel,512,shap / kernel,0.3384,512110.0,0.9788752410774778,False,False
gisette,gradient_boosting,14,6,shap,kernel,1024,shap / kernel,0.6023,1024110.0,0.9827273307199803,False,False
gisette,gradient_boosting,14,6,shap,permutation,512,shap / permutation,4.81,367470.0,0.9885102981706159,False,False
gisette,gradient_boosting,14,6,shap,permutation,1024,shap / permutation,0.9563,743598.0,0.9920654581580073,False,False
gisette,gradient_boosting,14,6,shapiq,kernel,512,shapiq / kernel,1.8615,512101.0,0.9793323246703286,False,False
gisette,gradient_boosting,14,6,shapiq,kernel,1024,shapiq / kernel,2.2441,1024101.0,0.9890955601829852,False,False
gisette,gradient_boosting,14,6,shapiq,permutation,512,shapiq / permutation,14.28,509101.0,0.9856466067237838,False,False
gisette,gradient_boosting,14,6,shapiq,permutation,1024,shapiq / permutation,25.663,1016101.0,0.9926531758915101,False,False
gisette,gradient_boosting,14,6,lightshap,kernel,512,lightshap / kernel,19.4289,13312110.0,0.990085799032563,False,False
gisette,gradient_boosting,14,6,lightshap,kernel,1024,lightshap / kernel,39.0253,26624110.0,0.9938623763871569,False,False
gisette,gradient_boosting,14,6,lightshap,permutation,512,lightshap / permutation,17.9807,11292110.0,0.99048995729606,False,False
gisette,gradient_boosting,14,6,lightshap,permutation,1024,lightshap / permutation,36.1346,22556110.0,0.9936804540645734,False,False
gisette,gradient_boosting,14,6,dalex,permutation,512,dalex / permutation,9.4544,556111.0,0.9876673980412695,False,False
gisette,gradient_boosting,14,6,dalex,permutation,1024,dalex / permutation,18.5465,1096111.0,0.9920662767317183,False,False
gisette,random_forest,64,6,shap,kernel,512,shap / kernel,1.3703,512110.0,0.5445581236570346,False,False
gisette,random_forest,64,6,shap,kernel,1024,shap / kernel,3.1593,1024110.0,0.5854782640218777,False,False
gisette,random_forest,64,6,shap,permutation,512,shap / permutation,5.2171,335634.0,0.8322687819606588,False,False
gisette,random_forest,64,6,shap,permutation,1024,shap / permutation,1.9588,712077.0,0.8725632034475356,False,False
gisette,random_forest,64,6,shapiq,kernel,512,shapiq / kernel,8.3624,512101.0,0.5717334305357519,False,False
gisette,random_forest,64,6,shapiq,kernel,1024,shapiq / kernel,9.8928,1024101.0,0.6837133537478864,False,False
gisette,random_forest,64,6,shapiq,permutation,512,shapiq / permutation,26.7322,506101.0,0.8236901292816762,False,False
gisette,random_forest,64,6,shapiq,permutation,1024,shapiq / permutation,40.3353,1010101.0,0.8653595528937975,False,False
gisette,random_forest,64,6,lightshap,kernel,512,lightshap / kernel,143.8927,64512110.0,0.8393095448368294,False,False
gisette,random_forest,64,6,lightshap,kernel,1024,lightshap / kernel,288.6043,129024110.0,0.8758460125600492,False,False
gisette,random_forest,64,6,lightshap,permutation,512,lightshap / permutation,140.3017,62592110.0,0.8430061892203393,False,False
gisette,random_forest,64,6,lightshap,permutation,1024,lightshap / permutation,280.6688,125056110.0,0.878325717284454,False,False
gisette,random_forest,64,6,dalex,permutation,512,dalex / permutation,36.6129,521111.0,0.8249311133524238,False,False
gisette,random_forest,64,6,dalex,permutation,1024,dalex / permutation,72.6377,1041111.0,0.8682649180950442,False,False
gisette,decision_tree,64,6,shap,kernel,512,shap / kernel,0.3465,512110.0,0.49845758902972626,False,False
gisette,decision_tree,64,6,shap,kernel,1024,shap / kernel,0.7336,1024110.0,0.5871868455529294,False,False
gisette,decision_tree,64,6,shap,permutation,512,shap / permutation,6.9472,335634.0,0.6273191284173694,False,False
gisette,decision_tree,64,6,shap,permutation,1024,shap / permutation,0.3378,712077.0,0.7322525960845631,False,False
gisette,decision_tree,64,6,shapiq,kernel,512,shapiq / kernel,1.1598,512101.0,0.4256002562896235,False,False
gisette,decision_tree,64,6,shapiq,kernel,1024,shapiq / kernel,1.5286,1024101.0,0.5515696133057225,False,False
gisette,decision_tree,64,6,shapiq,permutation,512,shapiq / permutation,2.5015,506101.0,0.6574380240501114,False,False
gisette,decision_tree,64,6,shapiq,permutation,1024,shapiq / permutation,3.8443,1010101.0,0.734883613583804,False,False
gisette,decision_tree,64,6,lightshap,kernel,512,lightshap / kernel,41.0884,64512110.0,0.6645250927345246,False,False
gisette,decision_tree,64,6,lightshap,kernel,1024,lightshap / kernel,82.623,129024110.0,0.7285034932121964,False,False
gisette,decision_tree,64,6,lightshap,permutation,512,lightshap / permutation,39.5275,62592110.0,0.7083627131186533,False,False
gisette,decision_tree,64,6,lightshap,permutation,1024,lightshap / permutation,78.5893,125056110.0,0.7787771646678272,False,False
gisette,decision_tree,64,6,dalex,permutation,512,dalex / permutation,3.9481,521111.0,0.6453161286125071,False,False
gisette,decision_tree,64,6,dalex,permutation,1024,dalex / permutation,7.8382,1041111.0,0.7224479739886768,False,False
gisette,linear_regularized,64,6,shap,kernel,512,shap / kernel,0.4124,512110.0,0.5651980934959893,False,False
gisette,linear_regularized,64,6,shap,kernel,1024,shap / kernel,0.8088,1024110.0,0.5972003493619003,False,False
gisette,linear_regularized,64,6,shap,permutation,512,shap / permutation,4.6994,335634.0,0.9275330155826648,False,False
gisette,linear_regularized,64,6,shap,permutation,1024,shap / permutation,0.3651,712077.0,0.9328667248936499,False,False
gisette,linear_regularized,64,6,shapiq,kernel,512,shapiq / kernel,1.0976,512101.0,0.9275330155826648,False,False
gisette,linear_regularized,64,6,shapiq,kernel,1024,shapiq / kernel,1.545,1024101.0,0.9328667248936499,False,False
gisette,linear_regularized,64,6,shapiq,permutation,512,shapiq / permutation,2.7137,506101.0,0.9275330155826648,False,False
gisette,linear_regularized,64,6,shapiq,permutation,1024,shapiq / permutation,4.1196,1010101.0,0.9328667248936499,False,False
gisette,linear_regularized,64,6,lightshap,kernel,512,lightshap / kernel,51.5258,64512110.0,0.9275330155826648,False,False
gisette,linear_regularized,64,6,lightshap,kernel,1024,lightshap / kernel,104.2031,129024110.0,0.9328667248936499,False,False
gisette,linear_regularized,64,6,lightshap,permutation,512,lightshap / permutation,50.2965,62592110.0,0.9275330155826648,False,False
gisette,linear_regularized,64,6,lightshap,permutation,1024,lightshap / permutation,100.2606,125056110.0,0.9328667248936499,False,False
gisette,linear_regularized,64,6,dalex,permutation,512,dalex / permutation,4.2781,521111.0,0.9275330155826648,False,False
gisette,linear_regularized,64,6,dalex,permutation,1024,dalex / permutation,8.4234,1041111.0,0.9328667248936499,False,False
gisette,gradient_boosting,64,6,shap,kernel,512,shap / kernel,0.5575,512110.0,0.5888260514058935,False,False
gisette,gradient_boosting,64,6,shap,kernel,1024,shap / kernel,1.1455,1024110.0,0.6175063615361195,False,False
gisette,gradient_boosting,64,6,shap,permutation,512,shap / permutation,4.5691,335634.0,0.870573887435259,False,False
gisette,gradient_boosting,64,6,shap,permutation,1024,shap / permutation,0.6606,712077.0,0.8968740426957612,False,False
gisette,gradient_boosting,64,6,shapiq,kernel,512,shapiq / kernel,2.7334,512101.0,0.6940477683391711,False,False
gisette,gradient_boosting,64,6,shapiq,kernel,1024,shapiq / kernel,3.2571,1024101.0,0.7775998869554188,False,False
gisette,gradient_boosting,64,6,shapiq,permutation,512,shapiq / permutation,6.8852,506101.0,0.8540292187333253,False,False
gisette,gradient_boosting,64,6,shapiq,permutation,1024,shapiq / permutation,10.3809,1010101.0,0.885715319123042,False,False
gisette,gradient_boosting,64,6,lightshap,kernel,512,lightshap / kernel,71.8544,64512110.0,0.8737942387092307,False,False
gisette,gradient_boosting,64,6,lightshap,kernel,1024,lightshap / kernel,144.0033,129024110.0,0.8991749113493835,False,False
gisette,gradient_boosting,64,6,lightshap,permutation,512,lightshap / permutation,69.1219,62592110.0,0.8748457517470518,False,False
gisette,gradient_boosting,64,6,lightshap,permutation,1024,lightshap / permutation,138.1073,125056110.0,0.8997676658948027,False,False
gisette,gradient_boosting,64,6,dalex,permutation,512,dalex / permutation,9.5402,521111.0,0.8603019752086437,False,False
gisette,gradient_boosting,64,6,dalex,permutation,1024,dalex / permutation,18.9938,1041111.0,0.8910241081672833,False,False
gisette,random_forest,256,6,shap,kernel,512,shap / kernel,3.1393,512110.0,0.24433172431744143,False,False
gisette,random_forest,256,6,shap,kernel,1024,shap / kernel,6.3407,1024110.0,0.28748871386321817,False,False
gisette,random_forest,256,6,shap,permutation,512,shap / permutation,0.001,,,False,True
gisette,random_forest,256,6,shap,permutation,1024,shap / permutation,7.8562,571119.0,0.5538471524600148,False,False
gisette,random_forest,256,6,shapiq,kernel,512,shapiq / kernel,9.8427,512101.0,0.20988207557645397,False,False
gisette,random_forest,256,6,shapiq,kernel,1024,shapiq / kernel,12.8668,1024101.0,0.28052349225255213,False,False
gisette,random_forest,256,6,shapiq,permutation,512,shapiq / permutation,22.8956,512101.0,0.39018938045900486,False,False
gisette,random_forest,256,6,shapiq,permutation,1024,shapiq / permutation,24.3012,1022101.0,0.5482770521248365,False,False
gisette,random_forest,256,6,lightshap,kernel,512,lightshap / kernel,600.0131,151878110.0,,True,False
gisette,random_forest,256,6,lightshap,kernel,1024,lightshap / kernel,600.0019,150807110.0,,True,False
gisette,random_forest,256,6,lightshap,permutation,512,lightshap / permutation,600.0017,167490310.0,,True,False
gisette,random_forest,256,6,lightshap,permutation,1024,lightshap / permutation,600.0015,166476510.0,,True,False
gisette,random_forest,256,6,dalex,permutation,512,dalex / permutation,39.4797,515111.0,0.38412134590774843,False,False
gisette,random_forest,256,6,dalex,permutation,1024,dalex / permutation,78.6096,1029111.0,0.5501373157922207,False,False
gisette,decision_tree,256,6,shap,kernel,512,shap / kernel,1.7165,512110.0,0.27071689348954725,False,False
gisette,decision_tree,256,6,shap,kernel,1024,shap / kernel,3.4234,1024110.0,0.37474484285475707,False,False
gisette,decision_tree,256,6,shap,permutation,512,shap / permutation,0.0009,,,False,True
gisette,decision_tree,256,6,shap,permutation,1024,shap / permutation,6.2008,571119.0,0.5058147011106648,False,False
gisette,decision_tree,256,6,shapiq,kernel,512,shapiq / kernel,2.6418,512101.0,0.14039067736364025,False,False
gisette,decision_tree,256,6,shapiq,kernel,1024,shapiq / kernel,4.3862,1024101.0,0.20300134941517642,False,False
gisette,decision_tree,256,6,shapiq,permutation,512,shapiq / permutation,4.1211,512101.0,0.3682981898487217,False,False
gisette,decision_tree,256,6,shapiq,permutation,1024,shapiq / permutation,5.385,1022101.0,0.4912111376223738,False,False
gisette,decision_tree,256,6,lightshap,kernel,512,lightshap / kernel,567.618,261120110.0,0.2783404198757311,False,False
gisette,decision_tree,256,6,lightshap,kernel,1024,lightshap / kernel,600.0016,275196110.0,,True,False
gisette,decision_tree,256,6,lightshap,permutation,512,lightshap / permutation,473.8719,259584110.0,0.4130881882358503,False,False
gisette,decision_tree,256,6,lightshap,permutation,1024,lightshap / permutation,600.0016,328904310.0,,True,False
gisette,decision_tree,256,6,dalex,permutation,512,dalex / permutation,6.7396,515111.0,0.3563054454672184,False,False
gisette,decision_tree,256,6,dalex,permutation,1024,dalex / permutation,13.4477,1029111.0,0.4843811558049985,False,False
gisette,linear_regularized,256,6,shap,kernel,512,shap / kernel,1.723,512110.0,0.23913056142718156,False,False
gisette,linear_regularized,256,6,shap,kernel,1024,shap / kernel,3.3175,1024110.0,0.2878091182051224,False,False
gisette,linear_regularized,256,6,shap,permutation,512,shap / permutation,0.0008,,,False,True
gisette,linear_regularized,256,6,shap,permutation,1024,shap / permutation,6.1382,571119.0,0.8219522795512806,False,False
gisette,linear_regularized,256,6,shapiq,kernel,512,shapiq / kernel,2.71,512101.0,0.8478261122854361,False,False
gisette,linear_regularized,256,6,shapiq,kernel,1024,shapiq / kernel,4.2322,1024101.0,0.8219522795512806,False,False
gisette,linear_regularized,256,6,shapiq,permutation,512,shapiq / permutation,4.3061,512101.0,0.8478261122854361,False,False
gisette,linear_regularized,256,6,shapiq,permutation,1024,shapiq / permutation,5.2136,1022101.0,0.8219522795512806,False,False
gisette,linear_regularized,256,6,lightshap,kernel,512,lightshap / kernel,559.6047,261120110.0,0.8478261122854361,False,False
gisette,linear_regularized,256,6,lightshap,kernel,1024,lightshap / kernel,600.0017,283458110.0,,True,False
gisette,linear_regularized,256,6,lightshap,permutation,512,lightshap / permutation,556.6632,259584110.0,0.8478261122854361,False,False
gisette,linear_regularized,256,6,lightshap,permutation,1024,lightshap / permutation,600.0025,285792510.0,,True,False
gisette,linear_regularized,256,6,dalex,permutation,512,dalex / permutation,7.0668,515111.0,0.8478261122854361,False,False
gisette,linear_regularized,256,6,dalex,permutation,1024,dalex / permutation,14.1345,1029111.0,0.8219522795512806,False,False
gisette,gradient_boosting,256,6,shap,kernel,512,shap / kernel,1.8255,512110.0,0.2718085047702834,False,False
gisette,gradient_boosting,256,6,shap,kernel,1024,shap / kernel,3.7673,1024110.0,0.29969165298379796,False,False
gisette,gradient_boosting,256,6,shap,permutation,512,shap / permutation,0.0008,,,False,True
gisette,gradient_boosting,256,6,shap,permutation,1024,shap / permutation,6.4303,571119.0,0.6229351780488466,False,False
gisette,gradient_boosting,256,6,shapiq,kernel,512,shapiq / kernel,4.1993,512101.0,0.2857598526113463,False,False
gisette,gradient_boosting,256,6,shapiq,kernel,1024,shapiq / kernel,5.9815,1024101.0,0.34122646995018213,False,False
gisette,gradient_boosting,256,6,shapiq,permutation,512,shapiq / permutation,8.3765,512101.0,0.565293300559983,False,False
gisette,gradient_boosting,256,6,shapiq,permutation,1024,shapiq / permutation,9.5232,1022101.0,0.6161168515373013,False,False
gisette,gradient_boosting,256,6,lightshap,kernel,512,lightshap / kernel,600.0017,230928110.0,,True,False
gisette,gradient_boosting,256,6,lightshap,kernel,1024,lightshap / kernel,600.001,229602110.0,,True,False
gisette,gradient_boosting,256,6,lightshap,permutation,512,lightshap / permutation,533.528,259584110.0,0.5885782317791111,False,False
gisette,gradient_boosting,256,6,lightshap,permutation,1024,lightshap / permutation,600.002,297025710.0,,True,False
gisette,gradient_boosting,256,6,dalex,permutation,512,dalex / permutation,13.6669,515111.0,0.5570930897396786,False,False
gisette,gradient_boosting,256,6,dalex,permutation,1024,dalex / permutation,27.1737,1029111.0,0.6147456384845532,False,False
diabetes_130,random_forest,14,6,shap,kernel,512,shap / kernel,1.121,512110.0,0.9307241205461958,False,False
diabetes_130,random_forest,14,6,shap,kernel,1024,shap / kernel,2.0197,1024110.0,0.9588369670717672,False,False
diabetes_130,random_forest,14,6,shap,permutation,512,shap / permutation,6.3686,398326.0,0.9552860340995756,False,False
diabetes_130,random_forest,14,6,shap,permutation,1024,shap / permutation,4.2016,806777.0,0.9764283196051665,False,False
diabetes_130,random_forest,14,6,shapiq,kernel,512,shapiq / kernel,7.8734,512101.0,0.9120994221453609,False,False
diabetes_130,random_forest,14,6,shapiq,kernel,1024,shapiq / kernel,9.2891,1024101.0,0.9640195357180357,False,False
diabetes_130,random_forest,14,6,shapiq,permutation,512,shapiq / permutation,63.9493,509101.0,0.9418063841262069,False,False
diabetes_130,random_forest,14,6,shapiq,permutation,1024,shapiq / permutation,115.8182,1016101.0,0.9685368995423415,False,False
diabetes_130,random_forest,14,6,lightshap,kernel,512,lightshap / kernel,69.2833,13312110.0,0.9639906821316614,False,False
diabetes_130,random_forest,14,6,lightshap,kernel,1024,lightshap / kernel,139.0867,26624110.0,0.9785190967010675,False,False
diabetes_130,random_forest,14,6,lightshap,permutation,512,lightshap / permutation,66.2692,11292110.0,0.9656723895217985,False,False
diabetes_130,random_forest,14,6,lightshap,permutation,1024,lightshap / permutation,132.2575,22556110.0,0.9790327357875993,False,False
