dataset,model,n_features,seed,library,backend,approximator,budget,method,device,imputer,n_background,n_eval,runtime_s,n_model_evals,relative_additivity_gap,relative_mae,mean_abs_diff,sign_agreement,mean_sample_rho
bike,mlp,12,8,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,13.673,11264110,9.477882895048201e-08,0.09032122701433358,1.6740652255766626,0.9545454545454546,0.986013986013986
bike,mlp,12,8,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,12.7764,9240110,9.477882918586777e-08,0.09027604346315471,1.673195193886449,0.9454545454545454,0.986013986013986
bike,mlp,12,8,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.2571,560111,3.538409613978712e-07,0.09495799264668575,1.7700418983838817,0.9454545454545454,0.983916083916084
bike,mlp,12,8,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,0.7644,512101,1.552784493012869e-07,0.0971454892212569,1.7850067226988797,0.9363636363636364,0.9860139860139862
bike,mlp,12,8,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.4245,512101,1.0233716498563796e-07,0.09065430803686778,1.6834818251915193,0.9363636363636364,0.9783216783216785
bike,mlp,12,8,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,2.5222,508101,1.1373459461817783e-07,0.09486095334691917,1.745790001842855,0.9636363636363636,0.981818181818182
bike,transformer,12,8,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,1.6235,0,0.0885910815491938,1.135287653513951,25.734533432250227,0.7181818181818181,0.5685314685314686
bike,transformer,12,8,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.605,0,1.5345588101610763,1.135287653513951,25.734533432250227,0.7181818181818181,0.5685314685314686
bike,transformer,12,8,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,1.7398,0,0.1110044920682942,0.09463598798937987,1.8767807460624575,0.9454545454545454,0.9454545454545457
bike,transformer,12,8,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.5883,0,1.1655298692354548,1.0109741176944973,22.123954801385597,0.7545454545454545,0.5671328671328671
bike,transformer,12,8,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,1271.4317,11264110,4.799842602566247e-07,0.076078497692404,1.5157963328796826,0.9363636363636364,0.967832167832168
bike,transformer,12,8,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,1109.7716,9240110,4.799842605903529e-07,0.07602086396359832,1.5145866513012738,0.9363636363636364,0.967832167832168
bike,transformer,12,8,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,36.5331,560111,4.429245718809952e-07,0.07740640891424266,1.5424475124091372,0.9363636363636364,0.9650349650349652
bike,transformer,12,8,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,55.0009,512101,5.220588127493644e-07,0.07366546612168998,1.4618720880966105,0.9363636363636364,0.9664335664335665
bike,transformer,12,8,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,54.6101,512101,4.611593408866182e-07,0.07782941367328375,1.552355431778606,0.9363636363636364,0.9657342657342658
bike,transformer,12,8,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,32.6057,508101,6.402933452778862e-07,0.07495342415748438,1.4926896803657643,0.9454545454545454,0.9713286713286715
bike,cnn_1d,12,8,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0806,0,0.0452147798508208,0.04531474518959235,0.39602653204152977,0.990909090909091,0.9881118881118882
bike,cnn_1d,12,8,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.029,0,7.032279564735452e-08,0.04531474518959235,0.39602653204152977,0.990909090909091,0.9881118881118882
bike,cnn_1d,12,8,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.402,0,0.0540976616800591,0.07344287707455253,0.6375393509104651,0.9818181818181818,0.9811188811188811
bike,cnn_1d,12,8,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0281,0,1.7527544755945565e-07,0.04531476597919465,0.39602671700219316,0.990909090909091,0.9881118881118882
bike,cnn_1d,12,8,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,34.4508,11264110,3.533720484816198e-07,0.058913180922952474,0.5201629602958485,0.990909090909091,0.9881118881118882
bike,cnn_1d,12,8,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,25.4378,9240110,3.533720481541538e-07,0.0588659197374209,0.5197414733469482,0.990909090909091,0.9888111888111888
bike,cnn_1d,12,8,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.8511,560111,5.108951106164259e-07,0.059444175464531915,0.5252488691504149,0.990909090909091,0.988811188811189
bike,cnn_1d,12,8,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,0.9644,512101,3.522795944110904e-07,0.07153484530010973,0.6162960965473578,0.990909090909091,0.9874125874125875
bike,cnn_1d,12,8,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.5959,512101,3.180582685626428e-07,0.059639412766881644,0.5270006491873872,0.990909090909091,0.988811188811189
bike,cnn_1d,12,8,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,3.4395,508101,3.182106505597027e-07,0.06007132463329068,0.5304239695560241,0.990909090909091,0.9902097902097904
diabetes_130,mlp,47,8,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0605,0,0.1075107197767153,0.3845024974750891,0.0016768960447328203,0.9205882352941176,0.9470588235294117
diabetes_130,mlp,47,8,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0156,0,0.6939955217586136,0.3845024974750891,0.0016768960447328203,0.9205882352941176,0.9470588235294117
diabetes_130,mlp,47,8,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3606,0,0.0962087576001183,0.11895653370657436,0.0005764929525782247,0.9323529411764706,0.9521497755728797
diabetes_130,mlp,47,8,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0254,0,0.6414434064958437,0.4380718994966641,0.0018243888841309255,0.9205882352941176,0.9486770611859201
diabetes_130,mlp,47,8,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,54.3689,47104110,4.658510463073341e-08,0.446668530601419,0.0018375291378962737,0.9029411764705882,0.9094121832779617
diabetes_130,mlp,47,8,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,52.7845,45150110,5.040355594750369e-08,0.44340753037938824,0.001821741461204278,0.9029411764705882,0.9109799977011372
diabetes_130,mlp,47,8,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,1.8854,529111,2.784414617132885e-07,0.45046628899432106,0.001856865580049305,0.888235294117647,0.9096976139853531
diabetes_130,mlp,47,8,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,0.9401,512101,2.350745917635656e-07,0.7522211242902391,0.002745497633365751,0.8735294117647059,0.8666728259097827
diabetes_130,mlp,47,8,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.6447,512101,1.0261513967162204e-07,0.4741043745652827,0.0020338721013853024,0.8647058823529412,0.863762763020891
diabetes_130,mlp,47,8,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.1747,508101,1.8817327525854026e-07,0.4823033109903743,0.0019581025700383557,0.8911764705882353,0.9010797931223244
diabetes_130,transformer,47,8,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,6.6286,0,0.0455938504613234,0.7362570731591301,0.0015041711148668622,0.8205882352941176,0.7980037798251832
diabetes_130,transformer,47,8,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,2.4054,0,0.6082774395990833,0.7362570731591301,0.0015041711148668622,0.8205882352941176,0.7980037798251832
diabetes_130,transformer,47,8,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,4.6402,0,0.0525153389081377,0.08513487345474072,0.00018482121584320805,0.9735294117647059,0.9813961729270021
diabetes_130,transformer,47,8,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,2.2983,0,1.049018697775661,0.8575607639584089,0.0014915717278044928,0.8588235294117647,0.8420505551618238
diabetes_130,transformer,47,8,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3600.2999,7442910,,,,,
diabetes_130,transformer,47,8,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3600.3293,7410910,,,,,
diabetes_130,transformer,47,8,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,169.5812,529111,2.412825306654596e-07,0.15491802514378056,0.0003499894375390074,0.9764705882352941,0.9780061422159225
diabetes_130,transformer,47,8,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,227.2124,512101,3.766534318602579e-07,0.3346967074973031,0.0006542291860557188,0.9264705882352942,0.8852434682007415
diabetes_130,transformer,47,8,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,227.1742,512101,2.142072170453863e-09,0.248140673543023,0.000573756191941308,0.8794117647058823,0.880872530367627
diabetes_130,transformer,47,8,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,222.2078,508101,7.49657662700145e-07,0.15413959321721307,0.0003402482274768967,0.9735294117647059,0.9703397235446621
diabetes_130,cnn_1d,47,8,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.1303,0,0.0983998244354757,0.22427042898850025,0.00032607951818639045,0.9764705882352941,0.9715568154972832
diabetes_130,cnn_1d,47,8,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0881,0,0.2230035673677814,0.22427042898850025,0.00032607951818639045,0.9764705882352941,0.9715568154972832
diabetes_130,cnn_1d,47,8,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3927,0,0.073324024254276,0.1223167665150587,0.0001910029218131069,0.9823529411764705,0.962012756909993
diabetes_130,cnn_1d,47,8,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0466,0,0.2335385812127587,0.16940932389927538,0.00025626117715914237,0.9764705882352941,0.9652019844082211
diabetes_130,cnn_1d,47,8,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,406.3653,47104110,5.612619759185246e-07,0.1959330327044129,0.00028457686177105695,0.9735294117647059,0.9586027643998285
diabetes_130,cnn_1d,47,8,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,373.3146,45150110,5.751545986687426e-07,0.19565761253781386,0.00028410539966995527,0.9735294117647059,0.9600434936442068
diabetes_130,cnn_1d,47,8,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.6626,529111,6.962982730067235e-07,0.19806690148847306,0.00028735240470606526,0.9735294117647059,0.9679896054807466
diabetes_130,cnn_1d,47,8,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.421,512101,6.951504982956839e-07,0.5254857845954947,0.0006773191922343358,0.961764705882353,0.8835839142641045
diabetes_130,cnn_1d,47,8,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,1.1599,512101,5.747829492855819e-07,0.2197942989798192,0.000322988056126467,0.9764705882352941,0.9467755208514015
diabetes_130,cnn_1d,47,8,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.8493,508101,7.479788312129279e-07,0.20338811662233552,0.00029429072971849565,0.9705882352941176,0.9601210394422901
covertype,mlp,54,8,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0586,0,0.0520788081765748,0.36875223944605245,0.0025761042371582497,0.9336870026525199,0.9302910691332944
covertype,mlp,54,8,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0155,0,0.309977295315989,0.36875223944605245,0.0025761042371582497,0.9336870026525199,0.9302910691332944
covertype,mlp,54,8,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3453,0,0.0534157363972629,0.13115537680381192,0.0010119011819809344,0.9602122015915119,0.9690257576592909
covertype,mlp,54,8,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0215,0,0.1865550917900187,0.2832362536066497,0.002095303728502687,0.9310344827586207,0.9366007403285987
covertype,mlp,54,8,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,52.4681,54272110,2.81713478240929e-07,0.13716002644186528,0.001061670675498449,0.9602122015915119,0.9499223030549502
covertype,mlp,54,8,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,49.7897,52332110,2.8881177076005004e-07,0.1297258595558426,0.0010010181674496607,0.9628647214854111,0.958163987614572
covertype,mlp,54,8,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.0979,496111,3.889864212792642e-07,0.1674710335664026,0.0012892462172042582,0.9575596816976127,0.9635851866674774
covertype,mlp,54,8,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,0.9469,512101,2.013979954727583e-07,0.35830417066503395,0.002438608255122677,0.8779840848806366,0.8732439145189694
covertype,mlp,54,8,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.6644,512101,2.4572663969026457e-07,0.281627534746937,0.0022871442737472706,0.8885941644562334,0.8429612300415723
covertype,mlp,54,8,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,0.9776,479101,3.278523785574874e-07,0.15613698909304402,0.001204698542022607,0.9575596816976127,0.9575463819782094
covertype,transformer,54,8,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,7.2547,0,0.0648479593844501,1.2760889649040927,0.011707101066441636,0.6860158311345647,0.45245189741202535
covertype,transformer,54,8,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,2.683,0,0.7846935040052747,1.2760889649040927,0.011707101066441636,0.6860158311345647,0.45245189741202535
covertype,transformer,54,8,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,5.1723,0,0.0621751497721236,0.1315975298313223,0.0015911790024932715,0.8865435356200527,0.9002600393878784
covertype,transformer,54,8,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,2.6528,0,0.6522707373647999,0.8325732184725642,0.008619692778319386,0.5910290237467019,0.328940655025577
covertype,transformer,54,8,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3600.4542,6423710,,,,,
covertype,transformer,54,8,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3600.157,6417110,,,,,
covertype,transformer,54,8,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,200.57,496111,1.6877590886169446e-07,0.1941704867962641,0.002339243314923355,0.8496042216358839,0.8613930598342592
covertype,transformer,54,8,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,257.9619,512101,1.880326246289496e-07,0.3061368639081369,0.003392704152146631,0.7889182058047494,0.7648621858564948
covertype,transformer,54,8,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,256.8669,512101,8.566115827699096e-08,0.2578471723981723,0.0032679772441950856,0.820580474934037,0.7846782919933151
covertype,transformer,54,8,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,246.0479,479101,2.0341281750528482e-07,0.16892332165488702,0.0020569813119741672,0.8443271767810027,0.8585937005609926
covertype,cnn_1d,54,8,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.1399,0,0.1075371979165373,0.1603093702318122,0.00010677436818325223,0.9920844327176781,0.951841122654397
covertype,cnn_1d,54,8,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0989,0,0.3227488205582995,0.1603093702318122,0.00010677436818325223,0.9920844327176781,0.951841122654397
covertype,cnn_1d,54,8,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.405,0,0.1159170651886096,0.1684410116208728,0.00011264551564065098,0.9868073878627969,0.9367190794469312
covertype,cnn_1d,54,8,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0497,0,0.313862737831377,0.19899333332870062,0.00012289890685198576,0.9920844327176781,0.9608988346931028
covertype,cnn_1d,54,8,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,489.3458,54272110,3.2261931884377767e-06,0.19121677225165853,0.00012095988896373965,0.9868073878627969,0.9442746486753123
covertype,cnn_1d,54,8,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,481.3977,52332110,3.2261931884377767e-06,0.19088842458571337,0.0001207201110486017,0.9868073878627969,0.9474706225940407
covertype,cnn_1d,54,8,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.811,496111,6.288804744125394e-06,0.20128164302272752,0.00012690125311683208,0.9762532981530343,0.950246698884056
covertype,cnn_1d,54,8,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.6335,512101,3.375375839123064e-06,0.537302589726369,0.0003071902286596398,0.9630606860158312,0.8202903718020146
covertype,cnn_1d,54,8,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,1.3737,512101,3.2269603957038e-06,0.21442189626072153,0.0001370658594136525,0.9868073878627969,0.9382444762557635
covertype,cnn_1d,54,8,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.538,479101,4.207682944312794e-06,0.1938099527390188,0.00012274286956770244,0.9841688654353562,0.9474442639080772
gisette,mlp,100,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0625,0,0.0769146420346873,0.8196849136099948,0.007756677199402476,0.953,0.9841932193219322
gisette,mlp,100,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0193,0,0.8214480018465392,0.8196849136099948,0.007756677199402476,0.953,0.9841932193219322
gisette,mlp,100,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3632,0,0.0535371333748904,0.11652348832958292,0.0015018202450631927,0.979,0.9958775877587757
gisette,mlp,100,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0243,0,0.6250680848658694,0.6358626418329364,0.006328992967009753,0.933,0.973087308730873
gisette,mlp,100,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,371.4251,101376110,1.1651446012088609e-07,0.15409721193248227,0.002014113827871939,0.947,0.9789666966696668
gisette,mlp,100,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,135.6636,99528110,1.118769732858078e-07,0.112104129844826,0.0014565926778460604,0.973,0.9948022802280226
gisette,mlp,100,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.0873,506111,1.761997092886013e-07,0.2409823445905788,0.0030896429152955534,0.949,0.9807020702070206
gisette,mlp,100,9,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.3194,512101,2.6628054832312253e-07,0.931066187932586,0.00887028501573815,0.777,0.7635415541554155
gisette,mlp,100,9,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,1.3747,512101,1.1249569930527822e-07,0.5874624537104366,0.008377693513483225,0.768,0.7636711671167115
gisette,mlp,100,9,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,0.9841,497101,1.416362484340997e-07,0.24468136599634455,0.003214322407888066,0.95,0.9791635163516352
gisette,transformer,100,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,13.3749,0,0.0922282065841782,1.8562535397703792,0.016827695565431,0.605,0.20933453345334527
gisette,transformer,100,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,5.2473,0,0.9728246218492438,1.8562535397703792,0.016827695565431,0.605,0.20933453345334527
gisette,transformer,100,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,11.1431,0,0.1136270211444645,0.21100884581923518,0.0034882140846655848,0.973,0.9911827182718269
gisette,transformer,100,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,5.0433,0,0.9367173912903616,1.4960980953507974,0.014782519681244595,0.867,0.801135313531353
gisette,transformer,100,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3601.8958,3306710,,,,,
gisette,transformer,100,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3601.407,3318110,,,,,
gisette,transformer,100,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,502.8399,506111,1.0512139606541801e-07,0.4200459560225336,0.006904638182648342,0.942,0.9629738973897389
gisette,transformer,100,9,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,503.5856,512101,2.324655012627144e-07,1.0121631128296043,0.012137213293316436,0.798,0.7965892589258925
gisette,transformer,100,9,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,502.8462,512101,4.200432211451199e-08,0.5717835989657063,0.01003828535843224,0.824,0.8456537653765375
gisette,transformer,100,9,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,488.1172,497101,1.06415668570957e-07,0.399977548032958,0.0067992333295592376,0.941,0.9618553855385539
gisette,cnn_1d,100,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.2221,0,0.0441795151757239,0.07977132420024147,3.395110953252356e-05,0.984,0.9944842484248422
gisette,cnn_1d,100,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.1947,0,0.0016766383865469,0.07977132420024147,3.395110953252356e-05,0.984,0.9944842484248422
gisette,cnn_1d,100,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.406,0,0.0306574986417681,0.10819604772380702,4.605401678885848e-05,0.976,0.9902898289828981
gisette,cnn_1d,100,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.1353,0,0.0006147848016925,0.07958451756491981,3.3874353405224154e-05,0.984,0.9944662466246623
gisette,cnn_1d,100,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,1855.2642,101376110,2.664966021083836e-06,0.16126484727722143,6.930363757972703e-05,0.948,0.9738337833783376
gisette,cnn_1d,100,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,1586.7574,99528110,2.664966021083836e-06,0.16093077319132265,6.918175188479836e-05,0.949,0.9734413441344134
gisette,cnn_1d,100,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,3.1234,506111,3.747608463658912e-06,0.346254350281834,0.00015111407053859695,0.908,0.9102682268226822
gisette,cnn_1d,100,9,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,4.9444,512101,2.491743649006635e-06,0.7843168873453787,0.0002660884005358195,0.837,0.8225430543054305
gisette,cnn_1d,100,9,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,5.1767,512101,2.6666940262072875e-06,0.5996757550689098,0.0002876867389604145,0.831,0.814186618661866
gisette,cnn_1d,100,9,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,4.5881,497101,2.873166491287109e-06,0.35104312730517595,0.00015452620925715942,0.892,0.9057137713771375
ames_housing,mlp,79,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.066,0,0.0590265717171646,0.08208255044126372,132.086802522442,0.9592105263157895,0.9873216807050001
ames_housing,mlp,79,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0182,0,1.201513219390871e-07,0.08208255044126372,132.086802522442,0.9592105263157895,0.9873216807050001
ames_housing,mlp,79,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3593,0,0.0479759540078688,0.10656079552700676,171.80827039430824,0.9526315789473684,0.9797020302838503
ames_housing,mlp,79,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0213,0,1.4482656371325024e-07,0.08208255011039133,132.08680174441275,0.9592105263157895,0.9873216807050001
ames_housing,mlp,79,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,150.2818,79872110,1.814284965711441e-07,0.11072252186015549,176.63252583588536,0.9460526315789474,0.9780496120135471
ames_housing,mlp,79,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,118.6627,77982110,1.814284964816244e-07,0.10978207056536259,174.99859403115298,0.9552631578947368,0.979069539997172
ames_housing,mlp,79,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,1.7144,481111,3.852051382996391e-07,0.15138985056782564,241.8143831850607,0.9460526315789474,0.9726958469253615
ames_housing,mlp,79,9,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.3033,512101,1.7909120390545174e-07,0.59218104394233,795.1208371998185,0.8078947368421052,0.8414932206295764
ames_housing,mlp,79,9,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,1.2331,512101,2.039836717480341e-07,0.3672967024255714,621.364686847833,0.7868421052631579,0.8268726115549165
ames_housing,mlp,79,9,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.0643,470101,3.015798181521524e-07,0.1380942310702024,220.33297545767834,0.9355263157894737,0.9695155795741559
ames_housing,transformer,79,9,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,10.7444,0,0.048283236227267,0.6854495538872964,1151.166850689167,0.8,0.8039997078728274
ames_housing,transformer,79,9,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,4.1003,0,0.475545129870102,0.6854495538872964,1151.166850689167,0.8,0.8039997078728274
ames_housing,transformer,79,9,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,10.1184,0,0.0402020509878586,0.09937350669343094,165.5462239910272,0.9617918313570487,0.9862809429150209
ames_housing,transformer,79,9,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,4.0645,0,0.4699285758749252,0.5049254791027377,885.2380756818795,0.875,0.8996957008617752
ames_housing,transformer,79,9,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3601.4258,4258910,,,,,
ames_housing,transformer,79,9,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3600.1019,4256710,,,,,
ames_housing,transformer,79,9,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,354.044,481111,5.601320533792097e-07,0.14554084542545334,251.77177582893697,0.9578947368421052,0.9857490627586541
