dataset,model,seed,max_depth,mode,backend_a,backend_b,library_a,library_b,sign_agreement,mean_sample_rho
diabetes_130,random_forest,3,4,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
diabetes_130,random_forest,3,4,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,4,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
diabetes_130,random_forest,3,4,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
diabetes_130,random_forest,3,4,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,4,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
diabetes_130,random_forest,3,4,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
diabetes_130,random_forest,3,4,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
diabetes_130,random_forest,3,4,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,4,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,1.0
diabetes_130,random_forest,3,4,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
diabetes_130,random_forest,3,4,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
diabetes_130,random_forest,3,4,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
diabetes_130,random_forest,3,8,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
diabetes_130,random_forest,3,8,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
diabetes_130,random_forest,3,8,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,8,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
diabetes_130,random_forest,3,8,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
diabetes_130,random_forest,3,8,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,8,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
diabetes_130,random_forest,3,8,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
diabetes_130,random_forest,3,8,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
diabetes_130,random_forest,3,8,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,8,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,1.0
diabetes_130,random_forest,3,8,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
diabetes_130,random_forest,3,8,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
diabetes_130,random_forest,3,8,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
diabetes_130,random_forest,3,12,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,0.9999999999999998
diabetes_130,random_forest,3,12,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,0.9999999999999998
diabetes_130,random_forest,3,12,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,0.9999999999999998
diabetes_130,random_forest,3,12,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,0.9999999999999998
diabetes_130,random_forest,3,12,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,0.9999999999999998
diabetes_130,random_forest,3,12,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,0.9999999999999998
diabetes_130,random_forest,3,12,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
diabetes_130,random_forest,3,12,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,0.9999999999999998
diabetes_130,random_forest,3,12,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,0.9999999999999998
diabetes_130,random_forest,3,12,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,0.9999999999999998
diabetes_130,random_forest,3,12,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,1.0
diabetes_130,random_forest,3,12,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,0.9999999999999998
diabetes_130,random_forest,3,12,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,0.9999999999999998
diabetes_130,random_forest,3,12,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,0.9999999999999998
diabetes_130,random_forest,3,15,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
diabetes_130,random_forest,3,15,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
diabetes_130,random_forest,3,15,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,15,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
diabetes_130,random_forest,3,15,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
diabetes_130,random_forest,3,15,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,15,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,0.992616516682842
diabetes_130,random_forest,3,15,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
diabetes_130,random_forest,3,15,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
diabetes_130,random_forest,3,15,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,15,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,0.992616516682842
diabetes_130,random_forest,3,15,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
diabetes_130,random_forest,3,15,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
diabetes_130,random_forest,3,15,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
diabetes_130,random_forest,3,20,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
diabetes_130,random_forest,3,20,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
diabetes_130,random_forest,3,20,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,20,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
diabetes_130,random_forest,3,20,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
diabetes_130,random_forest,3,20,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,20,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,0.9917808991259195
diabetes_130,random_forest,3,20,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
diabetes_130,random_forest,3,20,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
diabetes_130,random_forest,3,20,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,20,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,0.9917808991259195
diabetes_130,random_forest,3,20,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
diabetes_130,random_forest,3,20,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
diabetes_130,random_forest,3,20,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
diabetes_130,random_forest,3,30,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,0.995,0.9984106728538285
diabetes_130,random_forest,3,30,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
diabetes_130,random_forest,3,30,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,30,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,0.995,0.9984106728538285
diabetes_130,random_forest,3,30,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,0.995,0.9984106728538285
diabetes_130,random_forest,3,30,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,0.995,0.9984106728538285
diabetes_130,random_forest,3,30,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,0.9904599373167011
diabetes_130,random_forest,3,30,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
diabetes_130,random_forest,3,30,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,0.995,0.9984106728538285
diabetes_130,random_forest,3,30,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,30,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,0.9904599373167011
diabetes_130,random_forest,3,30,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
diabetes_130,random_forest,3,30,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,0.995,0.9984106728538285
diabetes_130,random_forest,3,30,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
diabetes_130,random_forest,3,49,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,0.6375,0.1542343387470998
diabetes_130,random_forest,3,49,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
diabetes_130,random_forest,3,49,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,49,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,0.6375,0.1542343387470998
diabetes_130,random_forest,3,49,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,0.6375,0.1542343387470998
diabetes_130,random_forest,3,49,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,0.6375,0.1542343387470998
diabetes_130,random_forest,3,49,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,0.9901491147004735
diabetes_130,random_forest,3,49,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
diabetes_130,random_forest,3,49,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,0.6375,0.1542343387470998
diabetes_130,random_forest,3,49,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,49,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,0.9901491147004735
diabetes_130,random_forest,3,49,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
diabetes_130,random_forest,3,49,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,0.6375,0.1542343387470998
diabetes_130,random_forest,3,49,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
diabetes_130,random_forest,3,49,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,0.6375,0.1542343387470998
diabetes_130,random_forest,3,49,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
diabetes_130,random_forest,3,49,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,49,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,0.6375,0.1542343387470998
diabetes_130,random_forest,3,49,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,0.6375,0.1542343387470998
diabetes_130,random_forest,3,49,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,0.6375,0.1542343387470998
diabetes_130,random_forest,3,49,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,0.9901491147004735
diabetes_130,random_forest,3,49,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
diabetes_130,random_forest,3,49,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,0.6375,0.1542343387470998
diabetes_130,random_forest,3,49,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
diabetes_130,random_forest,3,49,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,0.9901491147004735
diabetes_130,random_forest,3,49,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
diabetes_130,random_forest,3,49,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,0.6375,0.1542343387470998
diabetes_130,random_forest,3,49,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
covertype,xgboost,3,4,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
covertype,xgboost,3,4,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
covertype,xgboost,3,8,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
covertype,xgboost,3,8,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
covertype,xgboost,3,12,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,0.9999999999999998
covertype,xgboost,3,12,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,0.9999999999999998
covertype,xgboost,3,15,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
covertype,xgboost,3,15,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
covertype,xgboost,3,20,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
covertype,xgboost,3,20,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
covertype,xgboost,3,30,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,0.9999921737429073
covertype,xgboost,3,30,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,0.9999921737429073
covertype,xgboost,3,40,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,0.9973684210526316,0.997589512815496
covertype,xgboost,3,40,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,0.9973684210526316,0.997589512815496
covertype,xgboost,3,40,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,0.9973684210526316,0.997589512815496
covertype,xgboost,3,40,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,0.9973684210526316,0.997589512815496
covertype,lightgbm,3,4,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,0.9999999999999998
covertype,lightgbm,3,4,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,0.9999999999999998
covertype,lightgbm,3,4,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,0.9999999999999998
covertype,lightgbm,3,4,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,0.9999999999999998
covertype,lightgbm,3,4,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,0.9999999999999998
covertype,lightgbm,3,4,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,0.9999999999999998
covertype,lightgbm,3,8,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
covertype,lightgbm,3,8,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
covertype,lightgbm,3,8,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
covertype,lightgbm,3,8,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
covertype,lightgbm,3,8,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
covertype,lightgbm,3,8,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
covertype,lightgbm,3,12,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
covertype,lightgbm,3,12,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
covertype,lightgbm,3,12,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
covertype,lightgbm,3,12,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
covertype,lightgbm,3,12,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
covertype,lightgbm,3,12,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
covertype,lightgbm,3,15,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
covertype,lightgbm,3,15,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
covertype,lightgbm,3,15,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
covertype,lightgbm,3,15,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
covertype,lightgbm,3,15,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
covertype,lightgbm,3,15,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
covertype,lightgbm,3,20,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,0.9999999999999998
covertype,lightgbm,3,20,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,0.9999999999999998
covertype,lightgbm,3,20,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,0.9999999999999998
covertype,lightgbm,3,20,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,0.9999999999999998
covertype,lightgbm,3,20,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,0.9999999999999998
covertype,lightgbm,3,20,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,0.9999999999999998
covertype,lightgbm,3,21,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
covertype,lightgbm,3,21,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
covertype,lightgbm,3,21,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
covertype,lightgbm,3,21,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
covertype,lightgbm,3,21,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
covertype,lightgbm,3,21,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
covertype,lightgbm,3,21,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
covertype,lightgbm,3,21,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
covertype,lightgbm,3,21,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
covertype,lightgbm,3,21,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
covertype,lightgbm,3,21,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
covertype,lightgbm,3,21,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
covertype,lightgbm,3,21,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
covertype,lightgbm,3,21,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
covertype,lightgbm,3,21,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
covertype,lightgbm,3,21,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
covertype,lightgbm,3,21,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
covertype,lightgbm,3,21,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
covertype,random_forest,3,4,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
covertype,random_forest,3,4,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
covertype,random_forest,3,4,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
covertype,random_forest,3,4,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
covertype,random_forest,3,4,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
covertype,random_forest,3,4,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
covertype,random_forest,3,4,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,0.9999999999999998
covertype,random_forest,3,4,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
covertype,random_forest,3,4,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
covertype,random_forest,3,4,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
covertype,random_forest,3,4,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,0.9999999999999998
covertype,random_forest,3,4,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
covertype,random_forest,3,4,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
covertype,random_forest,3,4,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
covertype,random_forest,3,8,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
covertype,random_forest,3,8,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
covertype,random_forest,3,8,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
covertype,random_forest,3,8,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
covertype,random_forest,3,8,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
covertype,random_forest,3,8,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
covertype,random_forest,3,8,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
covertype,random_forest,3,8,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
covertype,random_forest,3,8,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
covertype,random_forest,3,8,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
covertype,random_forest,3,8,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,1.0
covertype,random_forest,3,8,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
covertype,random_forest,3,8,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
covertype,random_forest,3,8,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
covertype,random_forest,3,12,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
covertype,random_forest,3,12,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
covertype,random_forest,3,12,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
covertype,random_forest,3,12,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
covertype,random_forest,3,12,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
covertype,random_forest,3,12,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
covertype,random_forest,3,12,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
covertype,random_forest,3,12,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
