dataset,model,n_features,library,approximator,budget,method,seed_count,run_count,time_cap_count,evals_missing_count,runtime_median,runtime_q25,runtime_q75,evals_median,cross_method_rho_median,successful_run_count
covertype,decision_tree,14,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,8.138549999999999,7.9635750000000005,8.267825,1016101.0,0.9443001544035814,10
covertype,decision_tree,28,dalex,permutation,520,dalex / permutation,10,10,0,0,3.7294,3.7119999999999997,3.7975749999999997,552111.0,0.7922840428250252,10
covertype,decision_tree,28,dalex,permutation,1024,dalex / permutation,10,10,0,0,7.2218,7.167199999999999,7.350225,1074111.0,0.8574779664246326,10
covertype,decision_tree,28,lightshap,kernel,520,lightshap / kernel,10,10,0,0,16.3644,16.213050000000003,16.6965,28080110.0,0.7942611812638695,10
covertype,decision_tree,28,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,32.2082,31.8712,32.479375,55296110.0,0.8435248582400354,10
covertype,decision_tree,28,lightshap,permutation,520,lightshap / permutation,10,10,0,0,15.7122,15.614525,16.0064,26056110.0,0.8306963569064705,10
covertype,decision_tree,28,lightshap,permutation,1024,lightshap / permutation,10,10,0,0,30.6565,30.159625,31.275624999999998,51256110.0,0.8794197697872959,10
covertype,decision_tree,28,shap,kernel,520,shap / kernel,10,10,0,0,0.1735,0.17145,0.175275,520110.0,0.6980356419697996,10
covertype,decision_tree,28,shap,kernel,1024,shap / kernel,10,10,0,0,0.31389999999999996,0.308325,0.315825,1024110.0,0.7649230756662555,10
covertype,decision_tree,28,shap,permutation,520,shap / permutation,10,10,0,0,4.23285,4.215825,4.263325,257215.5,0.7974297772282222,10
covertype,decision_tree,28,shap,permutation,1024,shap / permutation,10,10,0,0,0.1966,0.19425,0.198475,469380.5,0.8582928303951745,10
covertype,decision_tree,28,shapiq,kernel,520,shapiq / kernel,10,10,0,0,0.7635000000000001,0.75895,0.7818,520101.0,0.6291742477073015,10
covertype,decision_tree,28,shapiq,kernel,1024,shapiq / kernel,10,10,0,0,1.06565,1.049725,1.082475,1024101.0,0.6976779421566751,10
covertype,decision_tree,28,shapiq,permutation,520,shapiq / permutation,10,10,0,0,2.9799499999999997,2.92435,3.013475,515101.0,0.7951568523203985,10
covertype,decision_tree,28,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,4.9933499999999995,4.914325,5.053275,1001101.0,0.8405837591012161,10
covertype,decision_tree,54,dalex,permutation,520,dalex / permutation,10,10,0,0,4.10425,4.027850000000001,4.138725,551111.0,0.6508112360871325,10
covertype,decision_tree,54,dalex,permutation,1024,dalex / permutation,10,10,0,0,7.740349999999999,7.576675,7.8159,1046111.0,0.7231653906535263,10
covertype,decision_tree,54,lightshap,kernel,520,lightshap / kernel,10,10,0,0,38.7054,38.506,38.97265,55120110.0,0.5838385707584809,10
covertype,decision_tree,54,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,75.99485,75.15934999999999,77.19085,108544110.0,0.6470774844368976,10
covertype,decision_tree,54,lightshap,permutation,520,lightshap / permutation,10,10,0,0,36.41695,35.93105,36.68495,53148110.0,0.7062143601774447,10
covertype,decision_tree,54,lightshap,permutation,1024,lightshap / permutation,10,10,0,0,71.26384999999999,70.261525,71.57554999999999,104556110.0,0.7682059734508954,10
covertype,decision_tree,54,shap,kernel,520,shap / kernel,10,10,0,0,0.24764999999999998,0.2463,0.2499,520110.0,0.5789953690729535,10
covertype,decision_tree,54,shap,kernel,1024,shap / kernel,10,10,0,0,0.4801,0.477825,0.482725,1024110.0,0.6526765763400799,10
covertype,decision_tree,54,shap,permutation,520,shap / permutation,10,10,0,0,4.2424,4.225575,4.277025,207318.0,0.668671360871615,10
covertype,decision_tree,54,shap,permutation,1024,shap / permutation,10,10,0,0,0.24675,0.23829999999999998,0.249375,395576.0,0.7497370633122176,10
covertype,decision_tree,54,shapiq,kernel,520,shapiq / kernel,10,10,0,0,0.91675,0.9075249999999999,0.9277500000000001,520101.0,0.41041028800665025,10
covertype,decision_tree,54,shapiq,kernel,1024,shapiq / kernel,10,10,0,0,1.40195,1.3729749999999998,1.4137,1024101.0,0.4865084906939544,10
covertype,decision_tree,54,shapiq,permutation,520,shapiq / permutation,10,10,0,0,2.38585,2.3578,2.42845,479101.0,0.6397968560042333,10
covertype,decision_tree,54,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,3.66515,3.6053249999999997,3.7138,1009101.0,0.7347372039965949,10
covertype,gradient_boosting,14,dalex,permutation,520,dalex / permutation,10,10,0,0,40.23355,39.697525,40.48455,556111.0,0.976646360924282,10
covertype,gradient_boosting,14,dalex,permutation,1024,dalex / permutation,10,10,0,0,78.70240000000001,77.78020000000001,79.63537500000001,1096111.0,0.9853684025107863,10
covertype,gradient_boosting,14,lightshap,kernel,520,lightshap / kernel,10,10,0,0,82.90530000000001,82.030525,83.7326,13520110.0,0.9855782580927905,10
covertype,gradient_boosting,14,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,163.97555,162.12395,164.72615,26624110.0,0.9897030254387975,10
covertype,gradient_boosting,14,lightshap,permutation,520,lightshap / permutation,10,10,0,0,76.8702,76.1652,77.286625,11468110.0,0.9853576592992994,10
covertype,gradient_boosting,14,lightshap,permutation,1024,lightshap / permutation,10,10,0,0,150.53575,149.34632499999998,151.80509999999998,22556110.0,0.9897573565634594,10
covertype,gradient_boosting,14,shap,kernel,520,shap / kernel,10,10,0,0,1.60675,1.598525,1.6136,520110.0,0.972356320144012,10
covertype,gradient_boosting,14,shap,kernel,1024,shap / kernel,10,10,0,0,3.04505,3.0326750000000002,3.0652749999999997,1024110.0,0.9770973535501689,10
covertype,gradient_boosting,14,shap,permutation,520,shap / permutation,10,10,0,0,6.6935,6.617675,6.723375,415915.0,0.9820918560232481,10
covertype,gradient_boosting,14,shap,permutation,1024,shap / permutation,10,10,0,0,5.075749999999999,4.981875,5.1106,842643.5,0.9881744885381121,10
covertype,gradient_boosting,14,shapiq,kernel,520,shapiq / kernel,10,10,0,0,8.3904,8.2756,8.46865,520101.0,0.959336621045369,10
covertype,gradient_boosting,14,shapiq,kernel,1024,shapiq / kernel,10,10,0,0,9.99875,9.86205,10.082799999999999,1024101.0,0.9766155626568723,10
covertype,gradient_boosting,14,shapiq,permutation,520,shapiq / permutation,10,10,0,0,67.9645,66.70070000000001,68.6912,509101.0,0.9763512741969639,10
covertype,gradient_boosting,14,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,122.19395,120.3652,123.100175,1016101.0,0.9851164944097873,10
covertype,gradient_boosting,28,dalex,permutation,520,dalex / permutation,10,10,0,0,40.2762,40.02735,40.4138,552111.0,0.912560602364449,10
covertype,gradient_boosting,28,dalex,permutation,1024,dalex / permutation,10,10,0,0,77.57294999999999,77.19952500000001,78.06795,1074111.0,0.9308550841304515,10
covertype,gradient_boosting,28,lightshap,kernel,520,lightshap / kernel,10,10,0,0,131.89684999999997,130.2964,132.516625,28080110.0,0.918083269229814,10
covertype,gradient_boosting,28,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,260.57,259.044625,261.424125,55296110.0,0.9306428804126856,10
covertype,gradient_boosting,28,lightshap,permutation,520,lightshap / permutation,10,10,0,0,126.05365,125.0335,127.38432499999999,26056110.0,0.9247709944341664,10
covertype,gradient_boosting,28,lightshap,permutation,1024,lightshap / permutation,10,10,0,0,247.74935,246.28697499999998,249.819525,51256110.0,0.9398902627981371,10
covertype,gradient_boosting,28,shap,kernel,520,shap / kernel,10,10,0,0,1.6477,1.633475,1.68015,520110.0,0.8285614770109113,10
covertype,gradient_boosting,28,shap,kernel,1024,shap / kernel,10,10,0,0,3.1439500000000002,3.14175,3.203725,1024110.0,0.847713570341953,10
covertype,gradient_boosting,28,shap,permutation,520,shap / permutation,10,10,0,0,5.702,5.671475,5.7097,257215.5,0.9233856935613433,10
covertype,gradient_boosting,28,shap,permutation,1024,shap / permutation,10,10,0,0,2.7283,2.70785,2.76815,469380.5,0.938615512014802,10
covertype,gradient_boosting,28,shapiq,kernel,520,shapiq / kernel,10,10,0,0,8.51445,8.384975,8.589400000000001,520101.0,0.7921834481405841,10
covertype,gradient_boosting,28,shapiq,kernel,1024,shapiq / kernel,10,10,0,0,10.658349999999999,10.54795,10.6931,1024101.0,0.848665748720666,10
covertype,gradient_boosting,28,shapiq,permutation,520,shapiq / permutation,10,10,0,0,42.401250000000005,42.2062,42.882275,515101.0,0.9085984028936975,10
covertype,gradient_boosting,28,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,70.53885,70.09887499999999,71.414375,1001101.0,0.9307416955602226,10
covertype,gradient_boosting,54,dalex,permutation,520,dalex / permutation,10,10,0,0,40.4719,40.186899999999994,40.98325,551111.0,0.7841567830252711,10
covertype,gradient_boosting,54,dalex,permutation,1024,dalex / permutation,10,10,0,0,76.4736,75.40950000000001,76.883975,1046111.0,0.8174675754156986,10
covertype,gradient_boosting,54,lightshap,kernel,520,lightshap / kernel,10,10,0,0,230.40765,229.956025,231.675175,55120110.0,0.715002982291163,10
covertype,gradient_boosting,54,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,459.96434999999997,455.977175,461.86245,108544110.0,0.7440353560823616,10
covertype,gradient_boosting,54,lightshap,permutation,520,lightshap / permutation,10,10,0,0,223.7588,222.332225,224.928525,53148110.0,0.7566611687682165,10
covertype,gradient_boosting,54,lightshap,permutation,1024,lightshap / permutation,10,10,0,0,444.53634999999997,442.47934999999995,448.015525,104556110.0,0.7803314266223422,10
covertype,gradient_boosting,54,shap,kernel,520,shap / kernel,10,10,0,0,1.71875,1.7125249999999999,1.72115,520110.0,0.6816274825588629,10
covertype,gradient_boosting,54,shap,kernel,1024,shap / kernel,10,10,0,0,3.3377499999999998,3.3110999999999997,3.363325,1024110.0,0.692049765616056,10
covertype,gradient_boosting,54,shap,permutation,520,shap / permutation,10,10,0,0,5.4364,5.375875,5.46905,207318.0,0.8024723588671829,10
covertype,gradient_boosting,54,shap,permutation,1024,shap / permutation,10,10,0,0,2.4152,2.2937499999999997,2.51895,395576.0,0.8270457492734526,10
covertype,gradient_boosting,54,shapiq,kernel,520,shapiq / kernel,10,10,0,0,9.154900000000001,9.072775,9.192375,520101.0,0.5318830324796786,10
covertype,gradient_boosting,54,shapiq,kernel,1024,shapiq / kernel,10,10,0,0,10.89105,10.826075,10.925425,1024101.0,0.6062264235606278,10
covertype,gradient_boosting,54,shapiq,permutation,520,shapiq / permutation,10,10,0,0,29.41095,29.191025,29.6862,479101.0,0.7539490200136306,10
covertype,gradient_boosting,54,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,44.308099999999996,43.950075,44.664525,1009101.0,0.7633076583067386,10
covertype,linear_regularized,14,dalex,permutation,520,dalex / permutation,10,10,0,0,3.8917,3.822875,3.94295,556111.0,0.9981583228442602,10
covertype,linear_regularized,14,dalex,permutation,1024,dalex / permutation,10,10,0,0,7.81025,7.682825,7.917625,1096111.0,0.9981583228442602,10
covertype,linear_regularized,14,lightshap,kernel,520,lightshap / kernel,10,10,0,0,9.2509,9.046975,9.348825,13520110.0,0.9981583228442602,10
covertype,linear_regularized,14,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,18.1766,17.805,18.2801,26624110.0,0.9981583228442602,10
covertype,linear_regularized,14,lightshap,permutation,520,lightshap / permutation,10,10,0,0,8.5823,8.494,8.8049,11468110.0,0.9981583228442602,10
covertype,linear_regularized,14,lightshap,permutation,1024,lightshap / permutation,10,10,0,0,16.9693,16.799825,17.237075,22556110.0,0.9981583228442602,10
covertype,linear_regularized,14,shap,kernel,520,shap / kernel,10,10,0,0,0.1883,0.169275,0.19290000000000002,520110.0,0.9889499370655613,10
covertype,linear_regularized,14,shap,kernel,1024,shap / kernel,10,10,0,0,0.31794999999999995,0.3107,0.328975,1024110.0,0.9889499370655613,10
covertype,linear_regularized,14,shap,permutation,520,shap / permutation,10,10,0,0,4.31495,4.2697,4.3467,415915.0,0.9981583228442602,10
covertype,linear_regularized,14,shap,permutation,1024,shap / permutation,10,10,0,0,0.2922,0.288225,0.29535,842643.5,0.9981583228442602,10
covertype,linear_regularized,14,shapiq,kernel,520,shapiq / kernel,10,10,0,0,0.73755,0.7242249999999999,0.7535000000000001,520101.0,0.9981583228442602,10
covertype,linear_regularized,14,shapiq,kernel,1024,shapiq / kernel,10,10,0,0,0.9108,0.887875,0.928725,1024101.0,0.9981583228442602,10
covertype,linear_regularized,14,shapiq,permutation,520,shapiq / permutation,10,10,0,0,4.78235,4.7126,4.879474999999999,509101.0,0.9981583228442602,10
covertype,linear_regularized,14,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,8.6587,8.4991,8.759075,1016101.0,0.9981583228442602,10
covertype,linear_regularized,28,dalex,permutation,520,dalex / permutation,10,10,0,0,3.9874,3.95205,3.999725,552111.0,0.9762018787640551,10
covertype,linear_regularized,28,dalex,permutation,1024,dalex / permutation,10,10,0,0,7.697649999999999,7.6402,7.7455750000000005,1074111.0,0.9762018787640551,10
covertype,linear_regularized,28,lightshap,kernel,520,lightshap / kernel,10,10,0,0,16.716949999999997,16.4131,17.409200000000002,28080110.0,0.9762018787640551,10
covertype,linear_regularized,28,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,33.05355,32.60147499999999,33.898275,55296110.0,0.9762018787640551,10
covertype,linear_regularized,28,lightshap,permutation,520,lightshap / permutation,10,10,0,0,16.00405,15.834475,16.5592,26056110.0,0.9762018787640551,10
covertype,linear_regularized,28,lightshap,permutation,1024,lightshap / permutation,10,10,0,0,31.43405,31.01985,32.540324999999996,51256110.0,0.9762018787640551,10
covertype,linear_regularized,28,shap,kernel,520,shap / kernel,10,10,0,0,0.23675000000000002,0.21914999999999998,0.240325,520110.0,0.8572112725843314,10
covertype,linear_regularized,28,shap,kernel,1024,shap / kernel,10,10,0,0,0.38775000000000004,0.381075,0.39095,1024110.0,0.8572112725843314,10
covertype,linear_regularized,28,shap,permutation,520,shap / permutation,10,10,0,0,4.27195,4.24775,4.3198,257215.5,0.9762018787640551,10
covertype,linear_regularized,28,shap,permutation,1024,shap / permutation,10,10,0,0,0.20155,0.201,0.20447500000000002,469380.5,0.9762018787640551,10
covertype,linear_regularized,28,shapiq,kernel,520,shapiq / kernel,10,10,0,0,0.81255,0.799925,0.8194250000000001,520101.0,0.9762018787640551,10
covertype,linear_regularized,28,shapiq,kernel,1024,shapiq / kernel,10,10,0,0,1.1122,1.0852249999999999,1.1189,1024101.0,0.9762018787640551,10
covertype,linear_regularized,28,shapiq,permutation,520,shapiq / permutation,10,10,0,0,3.2077999999999998,3.1827,3.22805,515101.0,0.9762018787640551,10
covertype,linear_regularized,28,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,5.38755,5.3567,5.407575,1001101.0,0.9762018787640551,10
covertype,linear_regularized,54,dalex,permutation,520,dalex / permutation,10,10,0,0,4.3767499999999995,4.3351999999999995,4.414,551111.0,0.9364560104823267,10
covertype,linear_regularized,54,dalex,permutation,1024,dalex / permutation,10,10,0,0,8.1655,8.0825,8.275475,1046111.0,0.9357253355021861,10
covertype,linear_regularized,54,lightshap,kernel,520,lightshap / kernel,10,10,0,0,49.6262,48.977925,49.73945,55120110.0,0.9207748884738085,10
covertype,linear_regularized,54,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,98.84094999999999,96.91154999999999,99.2704,108544110.0,0.9197084839792995,10
covertype,linear_regularized,54,lightshap,permutation,520,lightshap / permutation,10,10,0,0,47.24195,46.830625000000005,47.98545,53148110.0,0.9207336463975719,10
covertype,linear_regularized,54,lightshap,permutation,1024,lightshap / permutation,10,10,0,0,93.3453,91.65335,93.857225,104556110.0,0.9201522222948222,10
covertype,linear_regularized,54,shap,kernel,520,shap / kernel,10,10,0,0,0.3211,0.305925,0.32552499999999995,520110.0,0.6828136447253103,10
covertype,linear_regularized,54,shap,kernel,1024,shap / kernel,10,10,0,0,0.6056,0.601775,0.609225,1024110.0,0.6827569399958151,10
covertype,linear_regularized,54,shap,permutation,520,shap / permutation,10,10,0,0,4.288,4.2506,4.3155,207318.0,0.9364560104823267,10
covertype,linear_regularized,54,shap,permutation,1024,shap / permutation,10,10,0,0,0.2531,0.250925,0.2605,395576.0,0.9357253355021861,10
covertype,linear_regularized,54,shapiq,kernel,520,shapiq / kernel,10,10,0,0,0.9501,0.9441499999999999,0.9582999999999999,520101.0,0.9215898073618187,10
covertype,linear_regularized,54,shapiq,kernel,1024,shapiq / kernel,10,10,0,0,1.44415,1.357075,1.4553500000000001,1024101.0,0.9197617748625119,10
covertype,linear_regularized,54,shapiq,permutation,520,shapiq / permutation,10,10,0,0,2.5227500000000003,2.49955,2.5473749999999997,479101.0,0.927032153992169,10
covertype,linear_regularized,54,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,3.8569500000000003,3.8305499999999997,3.899775,1009101.0,0.9235461808827718,10
covertype,random_forest,14,dalex,permutation,520,dalex / permutation,10,10,0,0,39.24805,39.063025,39.660675,556111.0,0.9392117908283075,10
covertype,random_forest,14,dalex,permutation,1024,dalex / permutation,10,10,0,0,77.6762,76.697675,78.162275,1096111.0,0.9632551146378292,10
covertype,random_forest,14,lightshap,kernel,520,lightshap / kernel,10,10,0,0,76.07185,75.601675,76.353225,13520110.0,0.9563728623731803,10
covertype,random_forest,14,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,149.84855,148.428325,150.0163,26624110.0,0.974674580002336,10
covertype,random_forest,14,lightshap,permutation,520,lightshap / permutation,10,10,0,0,71.0255,70.653425,71.759225,11468110.0,0.9578643599503803,10
covertype,random_forest,14,lightshap,permutation,1024,lightshap / permutation,10,10,0,0,139.15855,138.06279999999998,140.44495,22556110.0,0.9744193976064923,10
covertype,random_forest,14,shap,kernel,520,shap / kernel,10,10,0,0,1.5622500000000001,1.5505499999999999,1.57365,520110.0,0.9294647835476854,10
covertype,random_forest,14,shap,kernel,1024,shap / kernel,10,10,0,0,3.1577,3.14825,3.200375,1024110.0,0.9545033662239519,10
covertype,random_forest,14,shap,permutation,520,shap / permutation,10,10,0,0,6.56625,6.54765,6.6438500000000005,415915.0,0.9501911847131559,10
covertype,random_forest,14,shap,permutation,1024,shap / permutation,10,10,0,0,4.93525,4.894774999999999,4.98575,842643.5,0.9698884255627105,10
covertype,random_forest,14,shapiq,kernel,520,shapiq / kernel,10,10,0,0,8.4637,8.4409,8.503975,520101.0,0.8794128433320882,10
covertype,random_forest,14,shapiq,kernel,1024,shapiq / kernel,10,10,0,0,10.148150000000001,10.1252,10.187975,1024101.0,0.9352524725774192,10
covertype,random_forest,14,shapiq,permutation,520,shapiq / permutation,10,10,0,0,65.17490000000001,64.559125,65.474275,509101.0,0.9398755318898171,10
covertype,random_forest,14,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,117.50534999999999,115.7912,118.2457,1016101.0,0.9632250331908883,10
covertype,random_forest,28,dalex,permutation,520,dalex / permutation,10,10,0,0,39.70525,39.540400000000005,40.329825,552111.0,0.89740628641673,10
covertype,random_forest,28,dalex,permutation,1024,dalex / permutation,10,10,0,0,77.2312,76.75122499999999,77.937925,1074111.0,0.9219037220277708,10
covertype,random_forest,28,lightshap,kernel,520,lightshap / kernel,10,10,0,0,114.3572,113.603425,115.477875,28080110.0,0.9142826031732605,10
covertype,random_forest,28,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,225.04465,223.845125,227.127525,55296110.0,0.9311460903584032,10
covertype,random_forest,28,lightshap,permutation,520,lightshap / permutation,10,10,0,0,108.44895,107.32145,109.046825,26056110.0,0.9182885005144297,10
covertype,random_forest,28,lightshap,permutation,1024,lightshap / permutation,10,10,0,0,213.93144999999998,211.94025,214.90120000000002,51256110.0,0.9341386389787502,10
covertype,random_forest,28,shap,kernel,520,shap / kernel,10,10,0,0,1.68095,1.67095,1.694375,520110.0,0.8045361453779464,10
covertype,random_forest,28,shap,kernel,1024,shap / kernel,10,10,0,0,3.6859,3.6211,3.7062,1024110.0,0.827270069413431,10
covertype,random_forest,28,shap,permutation,520,shap / permutation,10,10,0,0,5.683400000000001,5.6578,5.7429749999999995,257215.5,0.9127744190215175,10
covertype,random_forest,28,shap,permutation,1024,shap / permutation,10,10,0,0,2.7540500000000003,2.7405,2.7769500000000003,469380.5,0.9300403917580822,10
covertype,random_forest,28,shapiq,kernel,520,shapiq / kernel,10,10,0,0,8.6448,8.60415,8.69425,520101.0,0.7562538709047877,10
covertype,random_forest,28,shapiq,kernel,1024,shapiq / kernel,10,10,0,0,10.80625,10.6928,10.875575000000001,1024101.0,0.8200683529878503,10
covertype,random_forest,28,shapiq,permutation,520,shapiq / permutation,10,10,0,0,40.6809,40.23745,41.08715,515101.0,0.8967077759583968,10
covertype,random_forest,28,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,67.95695,67.4031,68.748625,1001101.0,0.9251193225919392,10
covertype,random_forest,54,dalex,permutation,520,dalex / permutation,10,10,0,0,39.557649999999995,39.165475,40.067099999999996,551111.0,0.7699923139310721,10
covertype,random_forest,54,dalex,permutation,1024,dalex / permutation,10,10,0,0,74.431,73.917875,75.08215000000001,1046111.0,0.8148474760124818,10
covertype,random_forest,54,lightshap,kernel,520,lightshap / kernel,10,10,0,0,199.67809999999997,194.90752500000002,200.979,55120110.0,0.7475426021235914,10
covertype,random_forest,54,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,392.66544999999996,381.702175,394.4147,108544110.0,0.7922853259664282,10
covertype,random_forest,54,lightshap,permutation,520,lightshap / permutation,10,10,0,0,192.32945,187.15085,193.43645,53148110.0,0.7973821669013503,10
covertype,random_forest,54,lightshap,permutation,1024,lightshap / permutation,10,10,0,0,378.2019,368.81885,379.790925,104556110.0,0.8323109044191439,10
covertype,random_forest,54,shap,kernel,520,shap / kernel,10,10,0,0,1.8897499999999998,1.861025,1.918975,520110.0,0.6245236497223224,10
covertype,random_forest,54,shap,kernel,1024,shap / kernel,10,10,0,0,4.3025,4.205375,4.3944,1024110.0,0.6609302531456973,10
covertype,random_forest,54,shap,permutation,520,shap / permutation,10,10,0,0,5.43775,5.356225,5.4959750000000005,207318.0,0.7960275270258184,10
covertype,random_forest,54,shap,permutation,1024,shap / permutation,10,10,0,0,2.56635,2.46205,2.668825,395576.0,0.8355684475933108,10
covertype,random_forest,54,shapiq,kernel,520,shapiq / kernel,10,10,0,0,8.7243,8.6523,8.774875,520101.0,0.4913770936589267,10
covertype,random_forest,54,shapiq,kernel,1024,shapiq / kernel,10,10,0,0,11.1097,11.000725000000001,11.151225,1024101.0,0.5816920590344425,10
covertype,random_forest,54,shapiq,permutation,520,shapiq / permutation,10,10,0,0,27.08105,26.932175,27.51155,479101.0,0.7650092479703265,10
covertype,random_forest,54,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,41.5073,41.383700000000005,42.188125,1009101.0,0.802754848720536,10
diabetes_130,decision_tree,14,dalex,permutation,520,dalex / permutation,10,10,0,0,3.5071000000000003,3.4655,3.538475,556111.0,0.9208004906228752,10
diabetes_130,decision_tree,14,dalex,permutation,1024,dalex / permutation,10,10,0,0,7.06345,6.921825,7.1251750000000005,1096111.0,0.9469758112207982,10
diabetes_130,decision_tree,14,lightshap,kernel,520,lightshap / kernel,10,10,0,0,14.411349999999999,14.335049999999999,14.537099999999999,13520110.0,0.9409112199075389,10
diabetes_130,decision_tree,14,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,28.26245,27.917524999999998,28.311799999999998,26624110.0,0.9667277915489829,10
diabetes_130,decision_tree,14,lightshap,permutation,520,lightshap / permutation,10,10,0,0,13.70055,13.5974,13.886375000000001,11468110.0,0.9451206377384886,10
diabetes_130,decision_tree,14,lightshap,permutation,1024,lightshap / permutation,10,10,0,0,26.9771,26.747075000000002,27.19825,22556110.0,0.9663612663796246,10
diabetes_130,decision_tree,14,shap,kernel,520,shap / kernel,10,10,0,0,0.128,0.12495,0.13165000000000002,520110.0,0.9109692524088229,10
diabetes_130,decision_tree,14,shap,kernel,1024,shap / kernel,10,10,0,0,0.21855,0.2147,0.226675,1024110.0,0.9378882330738862,10
diabetes_130,decision_tree,14,shap,permutation,520,shap / permutation,10,10,0,0,4.270899999999999,4.233925,4.2932500000000005,400753.0,0.9189375787141438,10
diabetes_130,decision_tree,14,shap,permutation,1024,shap / permutation,10,10,0,0,0.28695000000000004,0.284975,0.29064999999999996,811837.0,0.9515018781539456,10
diabetes_130,decision_tree,14,shapiq,kernel,520,shapiq / kernel,10,10,0,0,0.7132499999999999,0.7054,0.72385,520101.0,0.8870417157180639,10
diabetes_130,decision_tree,14,shapiq,kernel,1024,shapiq / kernel,10,10,0,0,0.8861,0.8718,0.90065,1024101.0,0.9377083123477182,10
diabetes_130,decision_tree,14,shapiq,permutation,520,shapiq / permutation,10,10,0,0,4.51245,4.4527,4.57515,509101.0,0.9164062750431734,10
diabetes_130,decision_tree,14,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,8.15185,7.948874999999999,8.241575,1016101.0,0.9489405133084198,10
diabetes_130,decision_tree,24,dalex,permutation,520,dalex / permutation,10,10,0,0,3.4428,3.417925,3.4638,551111.0,0.8585284485616811,10
diabetes_130,decision_tree,24,dalex,permutation,1024,dalex / permutation,10,10,0,0,6.6716999999999995,6.604675,6.684825,1076111.0,0.9065032446035017,10
diabetes_130,decision_tree,24,lightshap,kernel,520,lightshap / kernel,10,10,0,0,22.45825,22.124225,22.582925,23920110.0,0.8730934049645052,10
diabetes_130,decision_tree,24,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,44.060100000000006,43.6908,44.462875000000004,47104110.0,0.9136534223989803,10
diabetes_130,decision_tree,24,lightshap,permutation,520,lightshap / permutation,10,10,0,0,21.60615,21.335725,21.634875,21888110.0,0.8815256842793938,10
diabetes_130,decision_tree,24,lightshap,permutation,1024,lightshap / permutation,10,10,0,0,42.37905,42.118175,42.56685,43056110.0,0.9230598298557569,10
diabetes_130,decision_tree,24,shap,kernel,520,shap / kernel,10,10,0,0,0.15725,0.15462499999999998,0.15857500000000002,520110.0,0.7711013037716652,10
diabetes_130,decision_tree,24,shap,kernel,1024,shap / kernel,10,10,0,0,0.2873,0.28545,0.288875,1024110.0,0.8301136372974705,10
diabetes_130,decision_tree,24,shap,permutation,520,shap / permutation,10,10,0,0,4.2423,4.234675,4.2615,316327.5,0.8538803390964491,10
diabetes_130,decision_tree,24,shap,permutation,1024,shap / permutation,10,10,0,0,0.20825,0.205425,0.20929999999999999,613790.5,0.9026853126332861,10
diabetes_130,decision_tree,24,shapiq,kernel,520,shapiq / kernel,10,10,0,0,0.74695,0.73675,0.753,520101.0,0.7191408418645359,10
diabetes_130,decision_tree,24,shapiq,kernel,1024,shapiq / kernel,10,10,0,0,1.03195,1.017725,1.03935,1024101.0,0.8116578793759904,10
diabetes_130,decision_tree,24,shapiq,permutation,520,shapiq / permutation,10,10,0,0,3.3861,3.3253250000000003,3.406675,508101.0,0.8412580343826743,10
diabetes_130,decision_tree,24,shapiq,permutation,1024,shapiq / permutation,10,10,0,0,5.348050000000001,5.296375,5.386125,1014101.0,0.8951535992914015,10
diabetes_130,decision_tree,47,dalex,permutation,520,dalex / permutation,10,10,0,0,3.5564999999999998,3.52005,3.5954,529111.0,0.7237568086210804,10
diabetes_130,decision_tree,47,dalex,permutation,1024,dalex / permutation,10,10,0,0,7.01665,6.954625,7.073875,1057111.0,0.8062716857792644,10
diabetes_130,decision_tree,47,lightshap,kernel,520,lightshap / kernel,10,10,0,0,45.2423,44.850025,45.363125,47840110.0,0.7126022303810775,10
diabetes_130,decision_tree,47,lightshap,kernel,1024,lightshap / kernel,10,10,0,0,88.56875,88.48935,89.334775,94208110.0,0.7633356414632083,10
