dataset,model,n_background,n_features,n_samples,max_depth,n_estimators,max_depth_config,order,backend,library,mode,seed,imputer,n_eval,runtime_s,additivity_gap,relative_additivity_gap,mean_abs_diff,relative_mae,sign_agreement,mean_sample_rho,is_failure
covertype,lightgbm,100,54,10000,24,100,80,1,woodelf_path_dependent,woodelf,path_dependent,6,marginal,10,0.0001,,,,,,,True
covertype,lightgbm,100,54,10000,24,100,80,1,woodelf_interventional,woodelf,interventional,6,marginal,10,0.0,,,,,,,True
covertype,lightgbm,100,54,10000,24,100,80,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,6,marginal,10,1.9733,1.429412144204889e-15,8.809722871750036e-16,1.5145044786532658e-14,3.0972297546420147e-13,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,shap_tree_path_dependent,shap,path_dependent,6,marginal,10,0.0042,7.355227538141662e-17,6.190143516739893e-16,2.462575156968869e-10,7.467092102607206e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,shapiq_tree_path_dependent,shapiq,path_dependent,6,marginal,10,0.0736,9.575673587391976e-17,8.058866087831182e-16,2.462575154576053e-10,7.46709209535164e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,shapiq_tree_interventional,shapiq,interventional,6,marginal,10,2.4598,1.137462161959757e-09,9.802980649865977e-09,1.1975417343827156e-10,3.627964318423152e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,woodelf_path_dependent,woodelf,path_dependent,6,marginal,10,0.2776,2.8334429007237372e-08,2.38461938954497e-07,7.387725205047787e-10,2.240127550167683e-07,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,woodelf_interventional,woodelf,interventional,6,marginal,10,0.3514,1.993761240826064e-09,1.7182815849097388e-08,1.1975417343827156e-10,3.627964318423152e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,6,marginal,10,1.3768,4.343747583845925e-16,3.655688529697333e-15,2.4625752514458416e-10,7.46709238908305e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,8,100,8,1,shap_tree_path_dependent,shap,path_dependent,6,marginal,10,0.0284,2.05391259555654e-16,1.231827224145345e-15,8.935748867243308e-10,1.7795460647694057e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,8,100,8,1,shapiq_tree_path_dependent,shapiq,path_dependent,6,marginal,10,0.1387,2.2593038551121937e-15,1.3550099465598794e-14,8.935749077105108e-10,1.7795461065631998e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,8,100,8,1,shapiq_tree_interventional,shapiq,interventional,6,marginal,10,6.6237,3.01494859356044e-09,1.8082053564407553e-08,2.1650167100284603e-10,4.498206563463023e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,8,100,8,1,woodelf_path_dependent,woodelf,path_dependent,6,marginal,10,3.197,7.89447881816008e-08,4.7346873229594804e-07,2.6807245372744397e-09,5.338637949556918e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,8,100,8,1,woodelf_interventional,woodelf,interventional,6,marginal,10,3.6189,4.590801236381559e-09,2.7533177194828893e-08,2.1650167100284603e-10,4.498206563463023e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,8,100,8,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,6,marginal,10,1.4638,3.996802888650563e-16,2.397069192931482e-15,8.935748871799997e-10,1.7795460656768718e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,12,100,12,1,shap_tree_path_dependent,shap,path_dependent,6,marginal,10,0.1491,5.729791641151394e-16,2.3751414707774768e-15,2.222562668596007e-09,3.3198475104124094e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,12,100,12,1,shapiq_tree_path_dependent,shapiq,path_dependent,6,marginal,10,0.3224,2.250767280886912e-13,9.329991463405662e-13,2.2225651354351885e-09,3.3198511951345245e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,12,100,12,1,shapiq_tree_interventional,shapiq,interventional,6,marginal,10,14.0818,1.5102797111879451e-09,6.260485894030678e-09,1.7034083780161503e-10,2.6897121841634057e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,12,100,12,1,woodelf_path_dependent,woodelf,path_dependent,6,marginal,10,12.0909,2.057328661110233e-07,8.528140162946818e-07,6.667678108852194e-09,9.95952774815951e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,12,100,12,1,woodelf_interventional,woodelf,interventional,6,marginal,10,20.875,4.820123554287459e-09,1.998061372046492e-08,1.7034083780161503e-10,2.6897121841634057e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,12,100,12,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,6,marginal,10,2.0454,5.816527814950234e-16,2.4110957770260007e-15,2.222562673537514e-09,3.319847517793559e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,15,100,15,1,shap_tree_path_dependent,shap,path_dependent,6,marginal,10,0.3304,6.760217385881617e-16,2.513554304114444e-15,4.018849613368384e-09,5.463256970144261e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,15,100,15,1,shapiq_tree_path_dependent,shapiq,path_dependent,6,marginal,10,0.5771,3.5185259220082978e-12,1.3082428375561519e-11,4.0189062760932364e-09,5.463333997958701e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,15,100,15,1,shapiq_tree_interventional,shapiq,interventional,6,marginal,10,21.4573,1.1078552642970752e-09,4.1191787319226926e-09,6.829766992174052e-11,9.880911419398586e-09,1.0,0.9707879497824388,False
covertype,random_forest,100,54,10000,15,100,15,1,woodelf_path_dependent,woodelf,path_dependent,6,marginal,10,23.8806,4.331321606420094e-07,1.6104529551162222e-06,1.2056345826596026e-08,1.638949493214642e-06,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,15,100,15,1,woodelf_interventional,woodelf,interventional,6,marginal,10,22.842,1.0063130884141458e-15,3.741629078308414e-15,6.829766992174052e-11,9.880911419398586e-09,1.0,0.9707879497824388,False
covertype,random_forest,100,54,10000,15,100,15,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,6,marginal,10,5.4274,5.289171878253284e-16,1.9665966315742724e-15,4.018849609795385e-09,5.463256965287107e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,20,100,20,1,shap_tree_path_dependent,shap,path_dependent,6,marginal,10,0.7644,9.640682349654208e-15,2.8864733107244866e-14,6.015628661433811e-09,7.176467050189342e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,20,100,20,1,shapiq_tree_path_dependent,shapiq,path_dependent,6,marginal,10,0.8633,1.4158459874565732e-09,4.239120745469166e-09,6.046698191197347e-09,7.213532069515007e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,20,100,20,1,shapiq_tree_interventional,shapiq,interventional,6,marginal,10,33.3279,1.659562036621445e-09,4.96881999889893e-09,6.412378426792188e-11,8.140709380126096e-09,1.0,0.9706917041848131,False
covertype,random_forest,100,54,10000,20,100,20,1,woodelf_path_dependent,woodelf,path_dependent,6,marginal,10,46.806,4.602681459119854e-07,1.3780681395432994e-06,1.795818168764953e-08,2.1423579576079247e-06,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,20,100,20,1,woodelf_interventional,woodelf,interventional,6,marginal,10,40.5269,1.7719766626234089e-15,5.305395570960364e-15,6.412378426792188e-11,8.140709380126096e-09,1.0,0.9706917041848131,False
covertype,random_forest,100,54,10000,20,100,20,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,6,marginal,10,2.2084,7.481298566758277e-15,2.239941931421864e-14,6.015628700744741e-09,7.176467097086095e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,30,100,30,1,shap_tree_path_dependent,shap,path_dependent,6,marginal,10,1.4864,7.176781738338359e-13,1.9090418686827647e-12,1.0689628869043564e-05,0.0011818408391439225,0.9993464052287582,0.9998144688854153,False
covertype,random_forest,100,54,10000,30,100,30,1,shapiq_tree_path_dependent,shapiq,path_dependent,6,marginal,10,1.2538,0.0005023991235578,0.0013363942176727,3.2050883552301025e-05,0.0035435320937139566,0.9980392156862745,0.9994434066562462,False
covertype,random_forest,100,54,10000,30,100,30,1,shapiq_tree_interventional,shapiq,interventional,6,marginal,10,43.6617,2.5888593413112e-09,6.776228110200477e-09,8.188576683445759e-11,9.605462379861276e-09,1.0,0.9707360995877823,False
covertype,random_forest,100,54,10000,30,100,30,1,woodelf_path_dependent,woodelf,path_dependent,6,marginal,10,78.5422,3.864199232863838e-07,1.027886648002879e-06,1.0697549005593863e-05,0.0011827167948902718,0.9993464052287582,0.9998144688854153,False
covertype,random_forest,100,54,10000,30,100,30,1,woodelf_interventional,woodelf,interventional,6,marginal,10,62.5032,3.1275329548385857e-15,8.186183152546965e-15,8.188576683445759e-11,9.605462379861276e-09,1.0,0.9707360995877823,False
covertype,random_forest,100,54,10000,30,100,30,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,6,marginal,10,2.3468,7.564457740749656e-13,2.012164653667735e-12,1.0689628871497634e-05,0.0011818408394150522,0.9993464052287582,0.9998144688854153,False
covertype,random_forest,100,54,10000,48,100,50,1,shap_tree_path_dependent,shap,path_dependent,6,marginal,10,1.6102,4.7329055952172175e-11,1.2355965403695999e-10,163.70035813075256,0.6666549549026606,0.8013071895424836,0.6197349192431346,False
covertype,random_forest,100,54,10000,48,100,50,1,shapiq_tree_path_dependent,shapiq,path_dependent,6,marginal,10,1.3602,10193.301810179482,26611.155025632637,491.1010743668964,1.9999624623178758,0.40392156862745104,-0.14079524227059587,False
covertype,random_forest,100,54,10000,48,100,50,1,shapiq_tree_interventional,shapiq,interventional,6,marginal,10,44.6145,2.134127381758777e-09,5.481397703186873e-09,8.000189145832772e-11,9.186149807874164e-09,1.0,0.9707360995877823,False
covertype,random_forest,100,54,10000,48,100,50,1,woodelf_path_dependent,woodelf,path_dependent,6,marginal,10,82.6098,5.418062210063579e-07,1.4144670303643737e-06,163.7003581348749,0.6666557555498068,0.8013071895424836,0.6197349192431346,False
covertype,random_forest,100,54,10000,48,100,50,1,woodelf_interventional,woodelf,interventional,6,marginal,10,64.3455,3.054501096499962e-15,7.845330807263477e-15,8.000189145832772e-11,9.186149807874164e-09,1.0,0.9707360995877823,False
covertype,random_forest,100,54,10000,48,100,50,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,6,marginal,10,2.3835,4.356729560450745e-11,1.1373901008418159e-10,163.70035813075287,0.6666549548981607,0.8013071895424836,0.6197349192431346,False
covertype,random_forest,100,54,10000,48,100,80,1,shap_tree_path_dependent,shap,path_dependent,6,marginal,10,1.61,4.7329055952172175e-11,1.2355965403695999e-10,163.70035813075256,0.6666549549026606,0.8013071895424836,0.6197349192431346,False
covertype,random_forest,100,54,10000,48,100,80,1,shapiq_tree_path_dependent,shapiq,path_dependent,6,marginal,10,1.4126,10193.301810179482,26611.155025632637,491.1010743668964,1.9999624623178758,0.40392156862745104,-0.14079524227059587,False
covertype,random_forest,100,54,10000,48,100,80,1,shapiq_tree_interventional,shapiq,interventional,6,marginal,10,45.5954,2.134127381758777e-09,5.481397703186873e-09,8.000189145832772e-11,9.186149807874164e-09,1.0,0.9707360995877823,False
covertype,random_forest,100,54,10000,48,100,80,1,woodelf_path_dependent,woodelf,path_dependent,6,marginal,10,82.1039,5.418062210063579e-07,1.4144670303643737e-06,163.7003581348749,0.6666557555498068,0.8013071895424836,0.6197349192431346,False
covertype,random_forest,100,54,10000,48,100,80,1,woodelf_interventional,woodelf,interventional,6,marginal,10,63.5692,3.054501096499962e-15,7.845330807263477e-15,8.000189145832772e-11,9.186149807874164e-09,1.0,0.9707360995877823,False
covertype,random_forest,100,54,10000,48,100,80,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,6,marginal,10,2.3698,4.356729560450745e-11,1.1373901008418159e-10,163.70035813075287,0.6666549548981607,0.8013071895424836,0.6197349192431346,False
gisette,xgboost,100,1000,10000,4,100,4,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0361,1.71661376953125e-06,3.456127052155419e-07,5.8433137138288966e-05,0.005796515256905093,0.9996173469387755,0.9992766439014955,False
gisette,xgboost,100,1000,10000,4,100,4,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.5283,0.0306272832002531,0.006166313233678,0.00011686514420490953,0.011592918312197675,0.999234693877551,0.9985532878029909,False
gisette,xgboost,100,1000,10000,4,100,4,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,3.6309,6.487474564664808e-07,1.274935303152909e-07,3.0754447159995297e-10,2.9793932147780872e-08,1.0,1.0,False
gisette,xgboost,100,1000,10000,4,100,4,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,0.3048,0.0062938690185546,0.0012665278650307,5.843331847549095e-05,0.005796533110109045,0.9996173469387755,0.9992766439014955,False
gisette,xgboost,100,1000,10000,4,100,4,1,woodelf_interventional,woodelf,interventional,7,marginal,10,0.3785,6.663152221086932e-07,1.3094599496123556e-07,3.0754447159995297e-10,2.9793932147780872e-08,1.0,1.0,False
gisette,xgboost,100,1000,10000,4,100,4,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,0.0001,,,,,,,True
gisette,xgboost,100,1000,10000,8,100,8,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0418,2.5272369384765624e-06,3.930762123636465e-07,6.680351611662665e-05,0.00557863329666321,0.9990291262135922,0.9987662434188658,False
gisette,xgboost,100,1000,10000,8,100,8,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.587,0.0028043388974183,0.0004361755314415,0.00013360436719747962,0.01115704389073126,0.9980582524271845,0.9975324868377315,False
gisette,xgboost,100,1000,10000,8,100,8,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,8.9141,1.1255736521498249e-06,1.696996445171927e-07,4.250973175799439e-10,3.573611583913882e-08,1.0,1.0,False
gisette,xgboost,100,1000,10000,8,100,8,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,1.3121,0.0337013721466064,0.0052308067413816,6.680401312792161e-05,0.00557867496503302,0.9990291262135922,0.9987662434188658,False
gisette,xgboost,100,1000,10000,8,100,8,1,woodelf_interventional,woodelf,interventional,7,marginal,10,1.4584,9.34994918377896e-07,1.409666101456307e-07,4.250973175799439e-10,3.573611583913882e-08,1.0,1.0,False
gisette,xgboost,100,1000,10000,8,100,8,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,0.0001,,,,,,,True
gisette,xgboost,100,1000,10000,12,100,12,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0421,2.8133392333984377e-06,4.263447476701453e-07,6.639466798647447e-05,0.005512417130420832,0.9988545246277205,0.9986430294198967,False
gisette,xgboost,100,1000,10000,12,100,12,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.612,0.0068600793459407,0.0010396040287846,0.0001327868172570664,0.011024624819769787,0.997709049255441,0.9972860588397936,False
gisette,xgboost,100,1000,10000,12,100,12,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,9.689,9.838604456469112e-07,1.446320138314883e-07,4.407244624257109e-10,3.694583656906259e-08,1.0,1.0,False
gisette,xgboost,100,1000,10000,12,100,12,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,1.3878,0.0271267414093017,0.0041041465985359,6.639507530089889e-05,0.0055124508239124004,0.9988545246277205,0.9986430294198967,False
gisette,xgboost,100,1000,10000,12,100,12,1,woodelf_interventional,woodelf,interventional,7,marginal,10,2.2283,1.0181351691507245e-06,1.4967055725620888e-07,4.407244624257109e-10,3.694583656906259e-08,1.0,1.0,False
gisette,xgboost,100,1000,10000,12,100,12,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,0.0001,,,,,,,True
gisette,xgboost,100,1000,10000,15,100,15,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0459,2.193450927734375e-06,3.37576494777817e-07,6.483025545546672e-05,0.005365818563869847,0.9986990950226244,0.9985956234728275,False
gisette,xgboost,100,1000,10000,15,100,15,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.6233,0.0001719529659106,2.646390618587536e-05,0.0001296577055813378,0.01073140467796463,0.9973981900452489,0.997191246945655,False
gisette,xgboost,100,1000,10000,15,100,15,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,10.068,1.0061862631971508e-06,1.4989360992275564e-07,1.5825929720362951e-10,1.3263573630581996e-08,1.0,0.9998330150387948,False
gisette,xgboost,100,1000,10000,15,100,15,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,1.4425,0.0207817554473876,0.0031942673709492,6.483060771961312e-05,0.005365847686471639,0.9986990950226244,0.9985956234728275,False
gisette,xgboost,100,1000,10000,15,100,15,1,woodelf_interventional,woodelf,interventional,7,marginal,10,1.641,1.1107262251286444e-06,1.6546713819520317e-07,1.5825929720362951e-10,1.3263573630581996e-08,1.0,0.9998330150387951,False
gisette,xgboost,100,1000,10000,15,100,15,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,0.0001,,,,,,,True
gisette,xgboost,100,1000,10000,20,100,20,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0428,2.8133392333984377e-06,4.318686911625701e-07,7.321975031644728e-05,0.006050674042446764,0.9987654320987654,0.9983603767794762,False
gisette,xgboost,100,1000,10000,20,100,20,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.6119,0.0244780742291162,0.0037575681412611,0.00014643656964778983,0.012101105612051553,0.9975308641975309,0.9967207535589523,False
gisette,xgboost,100,1000,10000,20,100,20,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,9.8818,8.18741808572554e-07,1.2171206084456457e-07,1.6632996362873114e-10,1.3867697098776264e-08,1.0,0.9997827766082228,False
gisette,xgboost,100,1000,10000,20,100,20,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,1.4245,0.0181686401367187,0.0027859148338792,7.321961234494074e-05,0.0060506627172390685,0.9987654320987654,0.9983603767794762,False
gisette,xgboost,100,1000,10000,20,100,20,1,woodelf_interventional,woodelf,interventional,7,marginal,10,1.6153,8.219190941183285e-07,1.2218438636094837e-07,1.6632996362873114e-10,1.3867697098776264e-08,1.0,0.9997827766082228,False
gisette,xgboost,100,1000,10000,20,100,20,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,0.0001,,,,,,,True
gisette,xgboost,100,1000,10000,20,100,30,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0421,2.8133392333984377e-06,4.318686911625701e-07,7.321975031644728e-05,0.006050674042446764,0.9987654320987654,0.9983603767794762,False
gisette,xgboost,100,1000,10000,20,100,30,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.6218,0.0244780742291162,0.0037575681412611,0.00014643656964778983,0.012101105612051553,0.9975308641975309,0.9967207535589523,False
gisette,xgboost,100,1000,10000,20,100,30,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,9.7952,8.18741808572554e-07,1.2171206084456457e-07,1.663299636509356e-10,1.3867697100627554e-08,1.0,0.9997827766082228,False
gisette,xgboost,100,1000,10000,20,100,30,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,1.4022,0.0181686401367187,0.0027859148338792,7.321961234494074e-05,0.0060506627172390685,0.9987654320987654,0.9983603767794762,False
gisette,xgboost,100,1000,10000,20,100,30,1,woodelf_interventional,woodelf,interventional,7,marginal,10,1.5978,8.219190941183285e-07,1.2218438636094837e-07,1.663299636509356e-10,1.3867697100627554e-08,1.0,0.9997827766082228,False
gisette,xgboost,100,1000,10000,20,100,30,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,0.0001,,,,,,,True
gisette,xgboost,100,1000,10000,20,100,50,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0436,2.8133392333984377e-06,4.318686911625701e-07,7.321975031644728e-05,0.006050674042446764,0.9987654320987654,0.9983603767794762,False
gisette,xgboost,100,1000,10000,20,100,50,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.6324,0.0244780742291162,0.0037575681412611,0.00014643656964778983,0.012101105612051553,0.9975308641975309,0.9967207535589523,False
gisette,xgboost,100,1000,10000,20,100,50,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,10.0469,8.18741808572554e-07,1.2171206084456457e-07,1.6632996366203782e-10,1.3867697101553197e-08,1.0,0.9997827766082228,False
gisette,xgboost,100,1000,10000,20,100,50,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,1.4794,0.0181686401367187,0.0027859148338792,7.321961234494074e-05,0.0060506627172390685,0.9987654320987654,0.9983603767794762,False
gisette,xgboost,100,1000,10000,20,100,50,1,woodelf_interventional,woodelf,interventional,7,marginal,10,1.6947,8.219190941183285e-07,1.2218438636094837e-07,1.6632996366203782e-10,1.3867697101553197e-08,1.0,0.9997827766082228,False
gisette,xgboost,100,1000,10000,20,100,50,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,0.0001,,,,,,,True
gisette,xgboost,100,1000,10000,20,100,80,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0438,2.8133392333984377e-06,4.318686911625701e-07,7.321975031644728e-05,0.006050674042446764,0.9987654320987654,0.9983603767794762,False
gisette,xgboost,100,1000,10000,20,100,80,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.6208,0.0244780742291162,0.0037575681412611,0.00014643656964778983,0.012101105612051553,0.9975308641975309,0.9967207535589523,False
gisette,xgboost,100,1000,10000,20,100,80,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,9.9647,8.18741808572554e-07,1.2171206084456457e-07,1.663299636564867e-10,1.3867697101090373e-08,1.0,0.9997827766082228,False
gisette,xgboost,100,1000,10000,20,100,80,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,1.466,0.0181686401367187,0.0027859148338792,7.321961234494074e-05,0.0060506627172390685,0.9987654320987654,0.9983603767794762,False
gisette,xgboost,100,1000,10000,20,100,80,1,woodelf_interventional,woodelf,interventional,7,marginal,10,1.6532,8.219190941183285e-07,1.2218438636094837e-07,1.663299636564867e-10,1.3867697101090373e-08,1.0,0.9997827766082228,False
gisette,xgboost,100,1000,10000,20,100,80,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,0.0001,,,,,,,True
gisette,lightgbm,100,1000,10000,4,100,4,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0197,2.6201263381153696e-15,5.103520276601873e-16,3.776268108768178e-10,3.567884842331735e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,4,100,4,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.5381,2.842170943040401e-15,5.536021994957967e-16,3.776268109347134e-10,3.567884842878744e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,4,100,4,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,3.8599,7.977702978223536e-08,1.499369418140946e-08,3.5710249211510363e-10,3.340010290851309e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,4,100,4,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,0.3435,1.2414374459979171e-06,2.4180899545250244e-07,1.1328804103240692e-09,1.070365431624055e-07,1.0,1.0,False
gisette,lightgbm,100,1000,10000,4,100,4,1,woodelf_interventional,woodelf,interventional,7,marginal,10,0.4247,7.37905000658401e-08,1.3868555829924512e-08,3.5710249211510363e-10,3.340010290851309e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,4,100,4,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.0699,3.197442310920451e-15,6.228024744327709e-16,3.7762681742675673e-10,3.567884904216721e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,8,100,8,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.044,4.6185277824406506e-15,6.464015245488834e-16,6.729216083986033e-10,5.1459660587392087e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,8,100,8,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.5771,1.341149413747189e-14,1.8770505809015658e-15,6.729216320474145e-10,5.145966239586403e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,8,100,8,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,6.7275,1.105811372248411e-07,1.499313178833124e-08,5.260353461187775e-10,4.003791115465638e-08,1.0,0.9999999999999998,False
gisette,lightgbm,100,1000,10000,8,100,8,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,0.8119,2.1389894045320547e-06,2.993694261925111e-07,2.018764705167617e-09,1.543789725833804e-07,1.0,1.0,False
gisette,lightgbm,100,1000,10000,8,100,8,1,woodelf_interventional,woodelf,interventional,7,marginal,10,0.9335,1.698744434897037e-07,2.3032408443511697e-08,5.260353461187775e-10,4.003791115465638e-08,1.0,0.9999999999999998,False
gisette,lightgbm,100,1000,10000,8,100,8,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.1681,4.085620730620576e-15,5.718167332547814e-16,6.729216148077968e-10,5.1459661077516e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,12,100,12,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0436,3.463895836830489e-15,5.139162390510385e-16,5.607595904299156e-10,4.217297368597878e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,12,100,12,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.5733,5.697664562376303e-13,8.453263265416438e-14,5.607607110274326e-10,4.217305796261153e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,12,100,12,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,6.737,9.655411483677769e-08,1.3891897046097468e-08,5.195156881422662e-10,3.906743202632723e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,12,100,12,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,0.7556,3.301273386746573e-06,4.897889783396241e-07,1.6822754224573644e-09,1.2651866920273232e-07,1.0,1.0,False
gisette,lightgbm,100,1000,10000,12,100,12,1,woodelf_interventional,woodelf,interventional,7,marginal,10,1.1123,1.5807009683399549e-07,2.2742619669774053e-08,5.195156881422662e-10,3.906743202632723e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,12,100,12,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,7,marginal,10,2.124,3.552713678800501e-15,5.2709357851388535e-16,5.607595937294091e-10,4.217297393412342e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,15,100,15,1,shap_tree_path_dependent,shap,path_dependent,7,marginal,10,0.0443,3.375077994860476e-15,5.058934381632473e-16,5.653247902659186e-10,4.239847101953834e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,15,100,15,1,shapiq_tree_path_dependent,shapiq,path_dependent,7,marginal,10,0.6032,7.284484127012547e-12,1.0918777953788656e-12,5.653362409601435e-10,4.2399329803617576e-08,1.0,1.0,False
gisette,lightgbm,100,1000,10000,15,100,15,1,shapiq_tree_interventional,shapiq,interventional,7,marginal,10,6.8951,9.3577511162124e-08,1.3552493990070024e-08,2.621818266625983e-10,1.9702806445827734e-08,1.0,0.9993689448806068,False
gisette,lightgbm,100,1000,10000,15,100,15,1,woodelf_path_dependent,woodelf,path_dependent,7,marginal,10,0.7726,1.985330577269906e-06,2.975829634619207e-07,1.6959369128376275e-09,1.2719260377047317e-07,1.0,1.0,False
