dataset,model,library,backend,approximator,budget,method,is_reference,seed_count,runtime_median,runtime_q25,runtime_q75,relative_mae_median,rho_median
gisette,decision_tree,shapiq,shapiq_approx,kernel,512.0,shapiq / kernel,False,10,0.6293,0.6275999999999999,0.639075,0.26137646813303783,0.911888111888112
gisette,decision_tree,shapiq,shapiq_approx,kernel,2048.0,shapiq / kernel,False,10,1.317,1.312375,1.337075,0.08462890340284773,0.9790209790209792
gisette,decision_tree,shapiq,shapiq_approx,permutation,128.0,shapiq / permutation,False,10,2.16755,2.154375,2.1948999999999996,0.4119324210095718,0.8695804195804198
gisette,decision_tree,shapiq,shapiq_approx,permutation,512.0,shapiq / permutation,False,10,5.21565,5.188525,5.24145,0.21857823355775075,0.951048951048951
gisette,decision_tree,shapiq,shapiq_approx,permutation,2048.0,shapiq / permutation,False,10,17.6319,17.5135,17.719025000000002,0.10463888003805308,0.9786713286713289
gisette,gradient_boosting,dalex,dalex_approx,permutation,128.0,dalex / permutation,False,10,2.48635,2.471025,2.50055,0.172603928484015,0.961888111888112
gisette,gradient_boosting,dalex,dalex_approx,permutation,512.0,dalex / permutation,False,10,9.5319,9.488925,9.5881,0.0763116854328765,0.9846153846153847
gisette,gradient_boosting,dalex,dalex_approx,permutation,2048.0,dalex / permutation,False,10,37.96275,37.733225,38.326625,0.0450981723479692,0.9912587412587412
gisette,gradient_boosting,lightshap,lightshap_approx,kernel,128.0,lightshap / kernel,False,10,1.92145,1.5498500000000002,1.989625,0.02647429172963689,0.9947552447552448
gisette,gradient_boosting,lightshap,lightshap_approx,kernel,512.0,lightshap / kernel,False,10,1.93335,1.5494750000000002,2.024525,0.026487546074518416,0.9947552447552448
gisette,gradient_boosting,lightshap,lightshap_approx,kernel,2048.0,lightshap / kernel,False,10,1.9316,1.5517750000000001,2.052225,0.026487546074518416,0.9947552447552448
gisette,gradient_boosting,lightshap,lightshap_approx,permutation,128.0,lightshap / permutation,False,10,1.8205,1.4597,1.8739,0.02414142422121745,0.9951048951048952
gisette,gradient_boosting,lightshap,lightshap_approx,permutation,512.0,lightshap / permutation,False,10,1.79385,1.4596,1.906325,0.024048901667860237,0.9951048951048952
gisette,gradient_boosting,lightshap,lightshap_approx,permutation,2048.0,lightshap / permutation,False,10,1.7927,1.461025,1.904325,0.024048901667860237,0.9951048951048952
gisette,gradient_boosting,shap,shap_approx,kernel,128.0,shap / kernel,False,10,0.1236,0.12237500000000001,0.124375,0.14407112655377768,0.9704042902656944
gisette,gradient_boosting,shap,shap_approx,kernel,512.0,shap / kernel,False,10,0.31445,0.311525,0.3174,0.07603294663600423,0.9873920571228991
gisette,gradient_boosting,shap,shap_approx,kernel,2048.0,shap / kernel,False,10,1.13185,1.11785,1.152,0.04434743539091342,0.9942221901891979
gisette,gradient_boosting,shap,shap_approx,permutation,128.0,shap / permutation,False,10,0.14795,0.14745,0.149675,0.07047609677006991,0.9881118881118881
gisette,gradient_boosting,shap,shap_approx,permutation,512.0,shap / permutation,False,10,0.52675,0.5241,0.5309,0.03572081876046784,0.9940559440559442
gisette,gradient_boosting,shap,shap_approx,permutation,2048.0,shap / permutation,False,10,2.069,2.0568750000000002,2.0881000000000003,0.016884650183225637,0.996853146853147
gisette,gradient_boosting,shapiq,shapiq_approx,kernel,128.0,shapiq / kernel,False,10,1.55315,1.536375,1.561975,0.2998102099828228,0.904895104895105
gisette,gradient_boosting,shapiq,shapiq_approx,kernel,512.0,shapiq / kernel,False,10,1.8221500000000002,1.8066749999999998,1.836925,0.12359024129832154,0.9667832167832169
gisette,gradient_boosting,shapiq,shapiq_approx,kernel,2048.0,shapiq / kernel,False,10,3.11865,3.07425,3.164,0.03839484461951466,0.9916083916083916
gisette,gradient_boosting,shapiq,shapiq_approx,permutation,128.0,shapiq / permutation,False,10,7.23885,7.1849,7.288600000000001,0.17666339378251678,0.9657342657342658
gisette,gradient_boosting,shapiq,shapiq_approx,permutation,512.0,shapiq / permutation,False,10,17.31305,17.193025,17.425525,0.08771745518513603,0.9846153846153847
gisette,gradient_boosting,shapiq,shapiq_approx,permutation,2048.0,shapiq / permutation,False,10,57.6987,57.284324999999995,58.007725,0.04004647119197921,0.9930069930069931
gisette,linear_regularized,dalex,dalex_approx,permutation,128.0,dalex / permutation,False,10,1.02555,1.0145499999999998,1.0309499999999998,2.481982988410748e-15,1.0
gisette,linear_regularized,dalex,dalex_approx,permutation,512.0,dalex / permutation,False,10,3.8923,3.8062750000000003,3.9015500000000003,2.4582668197537005e-15,1.0
gisette,linear_regularized,dalex,dalex_approx,permutation,2048.0,dalex / permutation,False,10,15.51825,15.285375,15.62305,2.4554201978228156e-15,1.0
gisette,linear_regularized,lightshap,lightshap_approx,kernel,128.0,lightshap / kernel,False,10,0.032,0.031675,0.0324,4.691683014659363e-15,1.0
gisette,linear_regularized,lightshap,lightshap_approx,kernel,512.0,lightshap / kernel,False,10,0.03115,0.030925,0.031575000000000006,4.691683014659363e-15,1.0
gisette,linear_regularized,lightshap,lightshap_approx,kernel,2048.0,lightshap / kernel,False,10,0.03105,0.0309,0.031275,4.691683014659363e-15,1.0
gisette,linear_regularized,lightshap,lightshap_approx,permutation,128.0,lightshap / permutation,False,10,0.04235,0.04185,0.042725,2.484244693552642e-15,1.0
gisette,linear_regularized,lightshap,lightshap_approx,permutation,512.0,lightshap / permutation,False,10,0.0422,0.04185,0.042675,2.484244693552642e-15,1.0
gisette,linear_regularized,lightshap,lightshap_approx,permutation,2048.0,lightshap / permutation,False,10,0.0421,0.041675,0.0427,2.484244693552642e-15,1.0
gisette,linear_regularized,shap,shap_approx,kernel,128.0,shap / kernel,False,10,0.04735,0.04685,0.048075,0.06324536156612053,0.9942221901891979
gisette,linear_regularized,shap,shap_approx,kernel,512.0,shap / kernel,False,10,0.1171,0.11465,0.1188,0.04785021049888665,0.9966740328283821
gisette,linear_regularized,shap,shap_approx,kernel,2048.0,shap / kernel,False,10,0.4601,0.4585,0.46485,0.04978991285263491,0.9982502173821434
gisette,linear_regularized,shap,shap_approx,permutation,128.0,shap / permutation,False,10,0.0552,0.055,0.056374999999999995,2.3858489109232908e-15,1.0
gisette,linear_regularized,shap,shap_approx,permutation,512.0,shap / permutation,False,10,0.15985,0.159375,0.16160000000000002,2.3012886346584834e-15,1.0
gisette,linear_regularized,shap,shap_approx,permutation,2048.0,shap / permutation,False,10,0.6093,0.6067750000000001,0.6147,2.7222384773511014e-15,1.0
gisette,linear_regularized,shapiq,shapiq_approx,kernel,128.0,shapiq / kernel,False,10,0.5246,0.519675,0.5274000000000001,1.2271701781492387e-07,1.0
gisette,linear_regularized,shapiq,shapiq_approx,kernel,512.0,shapiq / kernel,False,10,0.6554,0.645925,0.65915,2.2714690822687605e-07,1.0
gisette,linear_regularized,shapiq,shapiq_approx,kernel,2048.0,shapiq / kernel,False,10,1.30105,1.2944,1.317725,3.1262475537868476e-07,1.0
gisette,linear_regularized,shapiq,shapiq_approx,permutation,128.0,shapiq / permutation,False,10,2.33835,2.3210249999999997,2.340325,2.5074870826356133e-15,1.0
gisette,linear_regularized,shapiq,shapiq_approx,permutation,512.0,shapiq / permutation,False,10,5.6615,5.634975000000001,5.711425,2.3607915777314214e-15,1.0
gisette,linear_regularized,shapiq,shapiq_approx,permutation,2048.0,shapiq / permutation,False,10,19.0423,18.9284,19.173000000000002,2.973216820103645e-15,1.0
gisette,random_forest,dalex,dalex_approx,permutation,128.0,dalex / permutation,False,10,10.03645,9.794974999999999,10.08545,0.2627207161803714,0.9213286713286715
gisette,random_forest,dalex,dalex_approx,permutation,512.0,dalex / permutation,False,10,38.5844,38.243325,38.694700000000005,0.13859815228175396,0.9664335664335666
gisette,random_forest,dalex,dalex_approx,permutation,2048.0,dalex / permutation,False,10,153.09205,151.5325,153.54115,0.07311323713652099,0.9856643356643358
gisette,random_forest,lightshap,lightshap_approx,kernel,128.0,lightshap / kernel,False,10,11.7253,10.80035,12.9315,0.03627979197764501,0.990909090909091
gisette,random_forest,lightshap,lightshap_approx,kernel,512.0,lightshap / kernel,False,10,23.08745,18.325200000000002,25.420925,0.0305548409844225,0.9916083916083916
gisette,random_forest,lightshap,lightshap_approx,kernel,2048.0,lightshap / kernel,False,10,24.3408,18.29255,27.811400000000003,0.030517951824656227,0.9916083916083916
gisette,random_forest,lightshap,lightshap_approx,permutation,128.0,lightshap / permutation,False,10,11.1196,10.230975,12.314825,0.02690590314520107,0.9958041958041959
gisette,random_forest,lightshap,lightshap_approx,permutation,512.0,lightshap / permutation,False,10,21.8953,17.492075,24.065025,0.023508459926803407,0.9965034965034965
gisette,random_forest,lightshap,lightshap_approx,permutation,2048.0,lightshap / permutation,False,10,23.061799999999998,17.45595,26.013525,0.023642471823985538,0.9965034965034965
gisette,random_forest,shap,shap_approx,kernel,128.0,shap / kernel,False,10,0.41115,0.38830000000000003,0.42432499999999995,0.2594389881475911,0.9206669110136716
gisette,random_forest,shap,shap_approx,kernel,512.0,shap / kernel,False,10,1.0859,1.02,1.168275,0.12662404959132983,0.9711048167340326
gisette,random_forest,shap,shap_approx,kernel,2048.0,shap / kernel,False,10,3.84605,3.57095,4.168725,0.05612332810797099,0.9921206107841829
gisette,random_forest,shap,shap_approx,permutation,128.0,shap / permutation,False,10,0.63715,0.6228,0.652825,0.12664238131565375,0.9723776223776225
gisette,random_forest,shap,shap_approx,permutation,512.0,shap / permutation,False,10,2.2718,2.21035,2.3125,0.058459069546812,0.9870629370629371
gisette,random_forest,shap,shap_approx,permutation,2048.0,shap / permutation,False,10,8.844100000000001,8.675925,9.0813,0.02961489456118188,0.9944055944055945
gisette,random_forest,shapiq,shapiq_approx,kernel,128.0,shapiq / kernel,False,10,6.6851,6.576825,6.8048,0.5738385680667328,0.7695804195804197
gisette,random_forest,shapiq,shapiq_approx,kernel,512.0,shapiq / kernel,False,10,7.7172,7.5926,7.8027750000000005,0.24907584648616157,0.9181818181818182
gisette,random_forest,shapiq,shapiq_approx,kernel,2048.0,shapiq / kernel,False,10,11.66845,11.4052,11.8424,0.07712765987012928,0.9842657342657344
gisette,random_forest,shapiq,shapiq_approx,permutation,128.0,shapiq / permutation,False,10,31.291449999999998,30.793875,31.691575,0.2939020211447078,0.9150349650349652
gisette,random_forest,shapiq,shapiq_approx,permutation,512.0,shapiq / permutation,False,10,75.8535,74.83697500000001,76.65505,0.15107828923433525,0.9594405594405595
gisette,random_forest,shapiq,shapiq_approx,permutation,2048.0,shapiq / permutation,False,10,252.7523,251.306,256.41035,0.07043007574823659,0.9863636363636366
ames_housing,decision_tree,dalex,dalex_true_value,exact,,dalex_true_value,True,10,25.04155,24.622075,25.182499999999997,0.032,
ames_housing,decision_tree,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,0.53815,0.5341,0.542,0.0,
ames_housing,decision_tree,shap,shap_true_value,exact,,shap_true_value,True,10,4.61625,4.5786750000000005,4.6442499999999995,0.0,
ames_housing,decision_tree,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,0.9590000000000001,0.9501000000000001,0.97,0.0,
ames_housing,gradient_boosting,dalex,dalex_true_value,exact,,dalex_true_value,True,10,65.4438,64.967,66.28845000000001,0.032,
ames_housing,gradient_boosting,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,2.31165,2.29135,2.347725,0.0,
ames_housing,gradient_boosting,shap,shap_true_value,exact,,shap_true_value,True,10,5.4796,5.390925,5.565875,0.0,
ames_housing,gradient_boosting,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,4.34065,4.2984,4.405875,0.0,
ames_housing,linear_regularized,dalex,dalex_true_value,exact,,dalex_true_value,True,10,24.1111,23.926275,24.215875,0.032,
ames_housing,linear_regularized,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,0.48485,0.48165,0.4874,0.0,
ames_housing,linear_regularized,shap,shap_true_value,exact,,shap_true_value,True,10,4.63035,4.609475,4.65695,0.0,
ames_housing,linear_regularized,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,0.92455,0.9177500000000001,0.928825,0.0,
ames_housing,random_forest,dalex,dalex_true_value,exact,,dalex_true_value,True,10,299.73720000000003,297.3473,300.776075,0.032,
ames_housing,random_forest,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,8.27995,8.087275,8.4532,0.0,
ames_housing,random_forest,shap,shap_true_value,exact,,shap_true_value,True,10,8.9468,8.556650000000001,9.105350000000001,0.0,
ames_housing,random_forest,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,14.9169,14.686,15.008225,0.0,
bike,decision_tree,dalex,dalex_true_value,exact,,dalex_true_value,True,10,25.447,25.292025000000002,25.742325,0.032,
bike,decision_tree,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,0.48805,0.47835000000000005,0.49007500000000004,0.0,
bike,decision_tree,shap,shap_true_value,exact,,shap_true_value,True,10,4.7401,4.728199999999999,4.743175,0.0,
bike,decision_tree,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,0.9520500000000001,0.94685,0.960875,0.0,
bike,gradient_boosting,dalex,dalex_true_value,exact,,dalex_true_value,True,10,65.8122,65.394775,66.23995,0.032,
bike,gradient_boosting,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,2.0229,2.008025,2.038725,0.0,
bike,gradient_boosting,shap,shap_true_value,exact,,shap_true_value,True,10,6.13835,6.118425,6.152225,0.0,
bike,gradient_boosting,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,4.0474,4.00155,4.060525,0.0,
bike,linear_regularized,dalex,dalex_true_value,exact,,dalex_true_value,True,10,24.61775,24.483475,24.878575,0.032,
bike,linear_regularized,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,0.5585,0.544175,0.56335,0.0,
bike,linear_regularized,shap,shap_true_value,exact,,shap_true_value,True,10,4.71335,4.6846250000000005,4.732825,0.0,
bike,linear_regularized,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,0.9230499999999999,0.9152250000000001,0.927725,0.0,
bike,random_forest,dalex,dalex_true_value,exact,,dalex_true_value,True,10,298.75085,296.065525,300.65005,0.032,
bike,random_forest,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,8.61965,8.30175,8.74895,0.0,
bike,random_forest,shap,shap_true_value,exact,,shap_true_value,True,10,12.706,12.394075,12.903974999999999,0.0,
bike,random_forest,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,14.26295,14.194374999999999,14.47425,0.0,
covertype,decision_tree,dalex,dalex_true_value,exact,,dalex_true_value,True,10,26.6231,26.480674999999998,26.8505,0.032,
covertype,decision_tree,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,0.50315,0.49724999999999997,0.510925,0.0,
covertype,decision_tree,shap,shap_true_value,exact,,shap_true_value,True,10,4.65405,4.633825,4.682925,0.0,
covertype,decision_tree,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,0.93725,0.933075,0.941125,0.0,
covertype,gradient_boosting,dalex,dalex_true_value,exact,,dalex_true_value,True,10,293.65615,291.23055,295.7344,0.032,
covertype,gradient_boosting,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,11.7976,11.768825,11.8096,0.0,
covertype,gradient_boosting,shap,shap_true_value,exact,,shap_true_value,True,10,11.6863,11.555375000000002,11.743075000000001,0.0,
covertype,gradient_boosting,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,18.33785,18.23905,18.512,0.0,
covertype,linear_regularized,dalex,dalex_true_value,exact,,dalex_true_value,True,10,28.19095,27.9484,28.73535,0.032,
covertype,linear_regularized,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,0.6023499999999999,0.595075,0.6117,0.0,
covertype,linear_regularized,shap,shap_true_value,exact,,shap_true_value,True,10,4.7696000000000005,4.749075,4.78675,0.0,
covertype,linear_regularized,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,0.9948,0.9816,0.9961249999999999,0.0,
covertype,random_forest,dalex,dalex_true_value,exact,,dalex_true_value,True,10,287.15049999999997,286.01125,294.43155,0.032,
covertype,random_forest,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,10.088899999999999,10.068800000000001,10.2631,0.0,
covertype,random_forest,shap,shap_true_value,exact,,shap_true_value,True,10,10.93605,10.846074999999999,10.978975,0.0,
covertype,random_forest,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,14.405249999999999,14.20965,14.445075000000001,0.0,
diabetes_130,decision_tree,dalex,dalex_true_value,exact,,dalex_true_value,True,10,25.5285,25.16985,25.648425,0.032,
diabetes_130,decision_tree,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,0.48505,0.46852499999999997,0.492,0.0,
diabetes_130,decision_tree,shap,shap_true_value,exact,,shap_true_value,True,10,4.6659,4.645575,4.693075,0.0,
diabetes_130,decision_tree,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,0.9305,0.925825,0.9409749999999999,0.0,
diabetes_130,gradient_boosting,dalex,dalex_true_value,exact,,dalex_true_value,True,10,66.8082,65.876875,67.5745,0.032,
diabetes_130,gradient_boosting,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,2.0282999999999998,2.0206,2.0417,0.0,
diabetes_130,gradient_boosting,shap,shap_true_value,exact,,shap_true_value,True,10,6.1927,6.089925,6.272425,0.0,
diabetes_130,gradient_boosting,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,4.18525,4.062625,4.216200000000001,0.0,
diabetes_130,linear_regularized,dalex,dalex_true_value,exact,,dalex_true_value,True,10,24.57515,24.44215,24.871975,0.032,
diabetes_130,linear_regularized,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,0.37695,0.37507500000000005,0.38039999999999996,0.0,
diabetes_130,linear_regularized,shap,shap_true_value,exact,,shap_true_value,True,10,4.6708,4.63865,4.70515,0.0,
diabetes_130,linear_regularized,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,0.92925,0.920725,0.94015,0.0,
diabetes_130,random_forest,dalex,dalex_true_value,exact,,dalex_true_value,True,10,280.87825,276.571075,282.73845,0.032,
diabetes_130,random_forest,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,6.7505,6.496325000000001,6.86515,0.0,
diabetes_130,random_forest,shap,shap_true_value,exact,,shap_true_value,True,10,10.2287,10.1891,10.44215,0.0,
diabetes_130,random_forest,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,12.609549999999999,12.466524999999999,12.684574999999999,0.0,
gisette,decision_tree,dalex,dalex_true_value,exact,,dalex_true_value,True,10,26.911,26.746425000000002,27.116725,0.032,
gisette,decision_tree,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,0.31579999999999997,0.30989999999999995,0.32277500000000003,0.0,
gisette,decision_tree,shap,shap_true_value,exact,,shap_true_value,True,10,4.714499999999999,4.69195,4.766375,0.0,
gisette,decision_tree,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,0.91885,0.910675,0.9323250000000001,0.0,
gisette,gradient_boosting,dalex,dalex_true_value,exact,,dalex_true_value,True,10,69.414,68.85612499999999,69.770125,0.032,
gisette,gradient_boosting,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,1.7141000000000002,1.70115,1.7367,0.0,
gisette,gradient_boosting,shap,shap_true_value,exact,,shap_true_value,True,10,5.7684,5.677025,5.876025,0.0,
gisette,gradient_boosting,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,3.88515,3.8362749999999997,3.9524500000000002,0.0,
gisette,linear_regularized,dalex,dalex_true_value,exact,,dalex_true_value,True,10,28.51665,28.1304,28.62645,0.032,
gisette,linear_regularized,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,0.33255,0.32777500000000004,0.34455,0.0,
gisette,linear_regularized,shap,shap_true_value,exact,,shap_true_value,True,10,4.7124500000000005,4.680375,4.727250000000001,0.0,
gisette,linear_regularized,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,0.9345,0.9289000000000001,0.940125,0.0,
gisette,random_forest,dalex,dalex_true_value,exact,,dalex_true_value,True,10,281.76195,277.57015,282.27182500000004,0.032,
gisette,random_forest,lightshap,lightshap_exact,exact,,lightshap_exact,True,10,5.474600000000001,5.109025000000001,5.756575,0.0,
gisette,random_forest,shap,shap_true_value,exact,,shap_true_value,True,10,8.8857,8.8376,8.9945,0.0,
gisette,random_forest,shapiq,shapiq_true_value,exact,,shapiq_true_value,True,10,11.59125,11.244150000000001,11.811875,0.0,
